,Round,Train Accuracy,Test Accuracy,Confusion Matrix
0,0,0.32552,0.3518,"[[219, 66, 1, 18, 11, 21, 42, 37, 474, 111], [5, 410, 1, 17, 4, 16, 85, 18, 223, 221], [57, 57, 22, 102, 157, 59, 317, 75, 109, 45], [26, 42, 12, 157, 65, 142, 304, 97, 63, 92], [27, 19, 7, 68, 248, 42, 407, 80, 58, 44], [19, 42, 9, 105, 97, 275, 250, 79, 84, 40], [5, 26, 6, 56, 72, 28, 690, 60, 16, 41], [19, 61, 5, 52, 135, 83, 119, 330, 59, 137], [25, 73, 0, 24, 2, 29, 20, 11, 650, 166], [4, 107, 1, 26, 5, 7, 82, 23, 228, 517]]"
1,1,0.43052,0.4699,"[[495, 61, 25, 15, 30, 9, 21, 25, 238, 81], [22, 626, 2, 10, 7, 11, 23, 12, 113, 174], [94, 41, 233, 83, 209, 74, 131, 71, 34, 30], [34, 42, 55, 276, 67, 164, 201, 64, 21, 76], [53, 29, 89, 55, 418, 30, 181, 91, 32, 22], [24, 22, 79, 170, 72, 359, 124, 87, 25, 38], [3, 19, 52, 61, 142, 22, 618, 26, 12, 45], [40, 39, 23, 63, 114, 88, 38, 509, 15, 71], [119, 87, 3, 18, 7, 17, 11, 11, 640, 87], [28, 206, 4, 25, 6, 10, 32, 33, 131, 525]]"
2,2,0.45872,0.5007,"[[600, 79, 38, 24, 31, 7, 22, 31, 107, 61], [39, 736, 5, 14, 7, 7, 8, 12, 48, 124], [66, 39, 289, 115, 209, 67, 73, 89, 26, 27], [23, 44, 42, 405, 66, 148, 131, 69, 6, 66], [47, 36, 83, 90, 481, 28, 87, 100, 23, 25], [14, 30, 58, 265, 58, 348, 72, 115, 16, 24], [3, 26, 60, 116, 183, 18, 511, 38, 8, 37], [21, 36, 13, 82, 88, 64, 23, 608, 8, 57], [202, 117, 8, 17, 15, 19, 10, 11, 534, 67], [47, 296, 2, 27, 7, 10, 22, 33, 61, 495]]"
3,3,0.46288,0.4971,"[[603, 90, 30, 35, 30, 7, 19, 30, 114, 42], [41, 770, 7, 18, 6, 9, 5, 14, 39, 91], [92, 47, 285, 135, 171, 104, 48, 75, 24, 19], [20, 46, 26, 441, 72, 171, 91, 72, 14, 47], [45, 51, 94, 109, 437, 57, 64, 108, 21, 14], [13, 26, 39, 271, 43, 401, 51, 116, 18, 22], [12, 46, 50, 151, 181, 40, 450, 31, 11, 28], [25, 45, 14, 81, 70, 71, 19, 611, 15, 49], [199, 127, 6, 22, 20, 21, 6, 11, 546, 42], [44, 368, 1, 30, 7, 9, 12, 34, 68, 427]]"
4,4,0.46558,0.4932,"[[582, 66, 11, 24, 30, 21, 17, 24, 159, 66], [39, 738, 2, 8, 4, 20, 2, 22, 54, 111], [99, 38, 227, 73, 204, 199, 39, 63, 32, 26], [19, 36, 22, 270, 67, 393, 54, 65, 24, 50], [44, 39, 72, 72, 426, 138, 53, 103, 29, 24], [5, 17, 23, 140, 40, 576, 30, 97, 32, 40], [14, 29, 38, 147, 168, 112, 415, 28, 14, 35], [32, 33, 5, 56, 62, 151, 14, 547, 13, 87], [124, 107, 4, 10, 14, 31, 8, 10, 640, 52], [34, 294, 1, 15, 15, 11, 11, 25, 83, 511]]"
5,5,0.47816,0.5085,"[[470, 57, 19, 12, 32, 31, 27, 19, 237, 96], [14, 703, 4, 3, 6, 17, 9, 13, 72, 159], [74, 34, 295, 34, 132, 206, 109, 51, 32, 33], [14, 28, 28, 179, 49, 433, 119, 54, 30, 66], [40, 29, 107, 51, 354, 128, 137, 102, 35, 17], [6, 14, 37, 89, 32, 617, 63, 70, 30, 42], [8, 24, 53, 84, 74, 76, 608, 21, 16, 36], [13, 18, 14, 48, 56, 181, 33, 524, 17, 96], [52, 76, 5, 17, 9, 23, 9, 6, 717, 86], [13, 221, 6, 10, 8, 14, 18, 14, 78, 618]]"
6,6,0.47962,0.5094,"[[533, 53, 27, 11, 14, 14, 32, 15, 236, 65], [14, 695, 3, 11, 3, 8, 9, 12, 90, 155], [91, 29, 312, 84, 101, 113, 133, 63, 39, 35], [22, 35, 48, 257, 42, 298, 137, 69, 27, 65], [35, 28, 143, 49, 296, 69, 188, 132, 40, 20], [14, 13, 60, 145, 31, 486, 70, 99, 33, 49], [11, 27, 56, 79, 61, 37, 634, 41, 17, 37], [25, 17, 20, 45, 59, 124, 39, 558, 18, 95], [61, 74, 3, 18, 12, 13, 10, 7, 734, 68], [20, 228, 8, 13, 5, 8, 17, 22, 90, 589]]"
7,7,0.45596,0.4916,"[[490, 63, 45, 12, 38, 8, 35, 21, 194, 94], [22, 629, 9, 22, 13, 5, 17, 11, 66, 206], [61, 15, 265, 119, 224, 59, 130, 55, 26, 46], [25, 25, 60, 312, 73, 177, 187, 56, 30, 55], [35, 17, 87, 85, 446, 23, 158, 85, 33, 31], [11, 15, 72, 243, 74, 352, 90, 79, 29, 35], [9, 18, 37, 77, 118, 21, 645, 23, 13, 39], [19, 17, 32, 89, 93, 95, 36, 519, 15, 85], [74, 91, 7, 24, 28, 11, 16, 4, 663, 82], [18, 204, 11, 31, 9, 13, 22, 18, 79, 595]]"
8,8,0.1,0.1,"[[1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
9,9,0.1,0.1,"[[1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
