,Round,Epoch,Train Accuracy,Test Accuracy,F1,Confusion Matrix
0,0,20,0,0.1488,0,0
1,1,20,0,0.1694,0,0
2,2,20,0,0.2433,0,0
3,3,20,0,0.2891,0,0
4,4,20,0,0.3127,0,0
5,5,20,0,0.3757,0,0
6,6,20,0,0.4173,0,0
7,7,20,0,0.4415,0,0
8,8,20,0,0.4558,0,0
9,9,20,0,0.4717,0,0
10,10,20,0,0.4831,0,0
11,11,20,0,0.5015,0,0
12,12,20,0,0.5101,0,0
13,13,20,0,0.5233,0,0
14,14,20,0,0.5348,0,0
15,15,20,0,0.5398,0,0
16,16,20,0,0.5479,0,0
17,17,20,0,0.5523,0,0
18,18,20,0,0.5605,0,0
19,19,20,0,0.5678,0,0
20,20,20,0,0.5699,0,0
21,21,20,0,0.5741,0,0
22,22,20,0,0.58,0,0
23,23,20,0,0.5845,0,0
24,24,20,0,0.5843,0,0
