,Round,Train Accuracy,Test Accuracy,Confusion Matrix
0,0,0.1139,0.112,"[[0, 3, 0, 30, 0, 0, 0, 0, 967, 0], [0, 5, 0, 121, 0, 0, 0, 0, 874, 0], [0, 0, 0, 146, 0, 0, 0, 0, 854, 0], [0, 0, 0, 157, 0, 0, 0, 0, 843, 0], [0, 2, 0, 214, 0, 0, 0, 0, 784, 0], [0, 2, 0, 109, 0, 0, 0, 3, 886, 0], [0, 1, 0, 209, 0, 0, 0, 0, 790, 0], [0, 5, 0, 135, 0, 0, 0, 0, 860, 0], [0, 1, 0, 41, 0, 0, 0, 0, 958, 0], [0, 0, 0, 80, 0, 0, 0, 0, 920, 0]]"
1,1,0.11654,0.1195,"[[247, 21, 0, 7, 0, 0, 0, 0, 725, 0], [178, 88, 0, 41, 0, 0, 0, 0, 693, 0], [76, 39, 0, 65, 0, 0, 0, 0, 820, 0], [92, 28, 0, 84, 0, 0, 0, 4, 791, 1], [45, 29, 0, 120, 0, 0, 0, 0, 806, 0], [134, 34, 0, 49, 0, 0, 0, 6, 776, 1], [36, 59, 0, 106, 0, 0, 0, 6, 793, 0], [82, 65, 0, 36, 0, 0, 0, 2, 815, 0], [188, 31, 0, 5, 0, 0, 0, 2, 774, 0], [121, 42, 0, 21, 0, 0, 0, 0, 816, 0]]"
2,2,0.11438,0.1133,"[[917, 25, 0, 4, 0, 0, 0, 0, 54, 0], [775, 103, 0, 8, 0, 0, 0, 3, 110, 1], [750, 70, 0, 23, 0, 0, 0, 5, 152, 0], [684, 55, 0, 29, 0, 0, 0, 15, 213, 4], [670, 73, 0, 45, 0, 0, 0, 5, 206, 1], [782, 42, 0, 15, 0, 0, 0, 10, 150, 1], [621, 126, 0, 34, 0, 0, 2, 14, 203, 0], [705, 55, 0, 8, 0, 0, 0, 12, 214, 6], [900, 32, 0, 0, 0, 0, 0, 1, 67, 0], [737, 61, 0, 6, 0, 0, 0, 0, 193, 3]]"
3,3,0.10824,0.1101,"[[988, 8, 0, 2, 0, 0, 0, 1, 0, 1], [918, 61, 0, 6, 0, 0, 0, 6, 8, 1], [927, 41, 0, 16, 0, 0, 1, 6, 6, 3], [888, 35, 0, 27, 0, 0, 0, 12, 30, 8], [902, 34, 0, 41, 0, 0, 2, 6, 10, 5], [930, 22, 0, 9, 0, 0, 0, 9, 25, 5], [875, 58, 0, 30, 0, 0, 3, 20, 9, 5], [920, 23, 0, 3, 0, 0, 0, 11, 24, 19], [984, 11, 0, 0, 0, 0, 0, 0, 3, 2], [934, 37, 0, 6, 0, 0, 0, 0, 15, 8]]"
4,4,0.10732,0.1075,"[[990, 4, 0, 2, 0, 0, 0, 1, 0, 3], [952, 20, 0, 2, 0, 0, 2, 16, 4, 4], [945, 20, 0, 4, 0, 0, 3, 20, 3, 5], [907, 12, 0, 18, 0, 3, 0, 25, 20, 15], [926, 17, 0, 19, 0, 1, 5, 18, 6, 8], [943, 9, 0, 1, 0, 6, 1, 22, 13, 5], [907, 24, 0, 13, 0, 3, 6, 36, 4, 7], [937, 7, 0, 2, 0, 2, 0, 15, 15, 22], [991, 4, 0, 0, 0, 1, 0, 0, 0, 4], [946, 15, 0, 4, 0, 0, 0, 2, 13, 20]]"
5,5,0.11946,0.1196,"[[968, 3, 0, 1, 0, 8, 1, 0, 4, 15], [878, 13, 0, 2, 0, 39, 1, 12, 14, 41], [893, 13, 0, 4, 0, 48, 4, 16, 8, 14], [788, 5, 0, 13, 0, 118, 2, 18, 31, 25], [791, 12, 0, 7, 0, 132, 9, 22, 10, 17], [834, 4, 0, 0, 0, 102, 1, 18, 22, 19], [804, 23, 0, 8, 0, 104, 9, 28, 13, 11], [828, 5, 0, 1, 0, 76, 0, 10, 15, 65], [944, 2, 0, 0, 0, 35, 0, 0, 2, 17], [868, 8, 0, 2, 0, 12, 1, 4, 26, 79]]"
6,6,0.157,0.1599,"[[783, 3, 0, 0, 0, 71, 1, 2, 56, 84], [584, 41, 0, 1, 0, 123, 3, 16, 81, 151], [655, 18, 0, 6, 0, 188, 3, 24, 56, 50], [469, 4, 0, 13, 0, 353, 3, 24, 59, 75], [496, 12, 0, 5, 0, 330, 8, 29, 57, 63], [567, 5, 0, 0, 0, 306, 1, 22, 44, 55], [452, 29, 0, 2, 0, 354, 11, 39, 64, 49], [472, 16, 0, 0, 0, 232, 1, 14, 91, 174], [626, 4, 0, 0, 0, 113, 0, 1, 124, 132], [472, 13, 0, 1, 0, 48, 1, 8, 150, 307]]"
7,7,0.18066,0.1871,"[[469, 7, 2, 5, 0, 183, 1, 10, 145, 178], [236, 53, 1, 22, 0, 199, 4, 24, 187, 274], [309, 19, 8, 47, 0, 358, 6, 56, 106, 91], [183, 6, 11, 51, 0, 507, 2, 37, 78, 125], [185, 12, 10, 54, 0, 473, 11, 59, 94, 102], [239, 7, 7, 36, 0, 496, 1, 41, 83, 90], [146, 28, 5, 89, 0, 466, 10, 72, 95, 89], [164, 22, 3, 25, 0, 350, 0, 50, 127, 259], [241, 8, 1, 4, 0, 200, 0, 1, 233, 312], [192, 13, 4, 8, 0, 97, 1, 22, 162, 501]]"
8,8,0.20814,0.2176,"[[452, 17, 8, 10, 0, 109, 5, 15, 226, 158], [176, 85, 13, 17, 0, 144, 31, 26, 274, 234], [242, 28, 62, 50, 0, 287, 69, 42, 141, 79], [160, 18, 33, 56, 0, 458, 27, 46, 98, 104], [114, 25, 66, 51, 0, 362, 113, 57, 126, 86], [188, 20, 37, 37, 0, 441, 26, 58, 122, 71], [91, 48, 58, 35, 0, 356, 189, 49, 105, 69], [111, 43, 30, 36, 0, 289, 23, 72, 163, 233], [211, 12, 5, 6, 0, 147, 1, 2, 359, 257], [128, 27, 15, 8, 0, 74, 15, 23, 250, 460]]"
9,9,0.23986,0.2544,"[[523, 16, 5, 28, 0, 107, 35, 76, 91, 119], [254, 93, 6, 51, 0, 121, 116, 97, 113, 149], [164, 14, 7, 77, 0, 209, 314, 154, 16, 45], [66, 9, 11, 87, 0, 349, 252, 168, 5, 53], [57, 6, 6, 50, 1, 201, 485, 131, 18, 45], [82, 15, 10, 60, 0, 418, 222, 158, 6, 29], [18, 7, 2, 36, 0, 162, 597, 154, 2, 22], [61, 42, 9, 68, 0, 216, 192, 259, 26, 127], [346, 21, 2, 19, 0, 138, 10, 56, 200, 208], [179, 34, 4, 36, 0, 50, 76, 159, 103, 359]]"
10,10,0.24232,0.2505,"[[373, 54, 15, 4, 0, 9, 30, 19, 368, 128], [79, 150, 19, 12, 0, 22, 84, 52, 423, 159], [164, 93, 88, 9, 2, 80, 270, 82, 109, 103], [100, 104, 66, 42, 7, 174, 218, 80, 77, 132], [58, 60, 64, 27, 2, 98, 427, 88, 77, 99], [124, 122, 53, 29, 4, 190, 191, 94, 109, 84], [29, 65, 57, 7, 1, 97, 540, 95, 22, 87], [65, 109, 60, 27, 7, 87, 153, 135, 103, 254], [127, 54, 4, 10, 1, 30, 6, 12, 566, 190], [43, 51, 14, 13, 2, 14, 59, 47, 338, 419]]"
11,11,0.21044,0.2203,"[[363, 9, 16, 60, 4, 239, 62, 155, 23, 69], [131, 62, 34, 85, 6, 232, 176, 165, 27, 82], [78, 4, 10, 83, 17, 199, 480, 109, 4, 16], [15, 1, 5, 68, 28, 308, 405, 163, 0, 7], [33, 0, 2, 37, 17, 149, 653, 94, 4, 11], [15, 1, 1, 55, 22, 403, 396, 100, 0, 7], [5, 0, 1, 25, 27, 91, 759, 90, 0, 2], [21, 2, 4, 59, 28, 211, 334, 312, 1, 28], [251, 23, 33, 41, 3, 228, 44, 203, 36, 138], [97, 19, 19, 45, 6, 120, 132, 364, 25, 173]]"
12,12,0.1894,0.1948,"[[46, 61, 0, 0, 0, 0, 13, 4, 763, 113], [9, 230, 1, 4, 1, 0, 44, 7, 522, 182], [21, 261, 7, 5, 3, 14, 124, 34, 368, 163], [41, 280, 6, 28, 5, 26, 97, 20, 286, 211], [23, 231, 9, 23, 8, 21, 238, 41, 214, 192], [35, 262, 3, 20, 0, 30, 91, 29, 360, 170], [13, 240, 4, 11, 1, 21, 357, 37, 109, 207], [31, 192, 9, 23, 0, 13, 58, 34, 261, 379], [12, 71, 0, 2, 0, 0, 3, 0, 765, 147], [13, 77, 1, 2, 0, 2, 20, 5, 437, 443]]"
13,13,0.1318,0.1356,"[[69, 0, 0, 10, 17, 620, 213, 71, 0, 0], [22, 0, 0, 15, 9, 479, 406, 68, 0, 1], [15, 0, 0, 8, 32, 217, 704, 24, 0, 0], [0, 0, 0, 3, 43, 184, 755, 15, 0, 0], [5, 0, 0, 3, 9, 99, 859, 25, 0, 0], [1, 0, 0, 2, 30, 240, 716, 11, 0, 0], [0, 0, 0, 3, 24, 32, 935, 6, 0, 0], [0, 0, 0, 4, 38, 134, 724, 100, 0, 0], [34, 0, 0, 3, 12, 614, 247, 90, 0, 0], [17, 0, 1, 11, 32, 271, 447, 221, 0, 0]]"
14,14,0.15452,0.1575,"[[0, 152, 0, 0, 0, 0, 2, 0, 731, 115], [0, 442, 0, 0, 0, 0, 6, 0, 355, 197], [0, 458, 0, 0, 0, 0, 1, 0, 374, 167], [0, 505, 0, 0, 0, 0, 4, 0, 287, 204], [0, 504, 0, 0, 0, 0, 24, 0, 256, 216], [0, 505, 0, 0, 0, 0, 3, 0, 323, 169], [0, 562, 0, 0, 0, 0, 18, 0, 174, 246], [0, 314, 0, 0, 0, 0, 2, 0, 286, 398], [0, 175, 0, 0, 0, 0, 0, 0, 683, 142], [0, 151, 0, 0, 0, 0, 1, 0, 416, 432]]"
15,15,0.10058,0.1007,"[[5, 0, 0, 2, 0, 47, 943, 3, 0, 0], [1, 0, 0, 1, 0, 11, 987, 0, 0, 0], [1, 0, 0, 2, 0, 11, 986, 0, 0, 0], [0, 0, 0, 0, 1, 1, 997, 1, 0, 0], [1, 0, 0, 0, 0, 0, 998, 1, 0, 0], [0, 0, 0, 0, 0, 2, 998, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 1, 999, 0, 0, 0], [0, 0, 0, 0, 0, 11, 982, 7, 0, 0], [0, 0, 0, 0, 0, 7, 992, 1, 0, 0]]"
16,16,0.11422,0.1146,"[[967, 11, 0, 1, 2, 0, 1, 0, 6, 12], [880, 30, 0, 5, 7, 0, 3, 1, 5, 69], [782, 128, 1, 12, 10, 0, 0, 1, 25, 41], [813, 87, 0, 22, 8, 0, 2, 0, 8, 60], [664, 150, 2, 31, 38, 0, 9, 0, 37, 69], [849, 57, 1, 20, 8, 0, 2, 1, 13, 49], [527, 241, 3, 34, 68, 0, 12, 3, 40, 72], [788, 31, 1, 10, 3, 0, 1, 1, 13, 152], [983, 8, 0, 0, 0, 0, 0, 0, 0, 9], [906, 6, 0, 2, 4, 0, 2, 1, 4, 75]]"
17,17,0.162,0.1666,"[[2, 143, 0, 5, 7, 0, 344, 44, 135, 320], [0, 307, 0, 4, 4, 0, 505, 60, 2, 118], [1, 61, 0, 13, 7, 0, 781, 21, 28, 88], [0, 22, 0, 15, 6, 0, 887, 32, 2, 36], [0, 11, 0, 4, 2, 0, 885, 25, 5, 68], [0, 30, 0, 14, 3, 0, 899, 13, 2, 39], [1, 4, 0, 4, 0, 0, 967, 8, 0, 16], [1, 14, 0, 2, 2, 0, 784, 107, 1, 89], [2, 165, 0, 17, 5, 0, 334, 55, 32, 390], [0, 136, 0, 4, 7, 0, 489, 125, 5, 234]]"
18,18,0.14514,0.151,"[[921, 37, 0, 3, 0, 1, 6, 2, 14, 16], [728, 140, 0, 6, 1, 4, 20, 24, 11, 66], [683, 124, 0, 16, 6, 50, 51, 26, 13, 31], [694, 95, 0, 29, 3, 72, 21, 24, 13, 49], [573, 85, 0, 34, 2, 91, 115, 33, 16, 51], [720, 102, 0, 18, 2, 58, 25, 34, 6, 35], [423, 122, 0, 28, 2, 131, 192, 41, 16, 45], [632, 97, 0, 11, 2, 21, 16, 35, 24, 162], [923, 34, 0, 1, 0, 4, 0, 0, 17, 21], [816, 25, 0, 5, 0, 2, 9, 15, 12, 116]]"
19,19,0.10314,0.1038,"[[0, 11, 6, 9, 5, 61, 796, 99, 0, 13], [0, 16, 0, 0, 2, 24, 943, 14, 0, 1], [0, 1, 3, 3, 1, 19, 958, 11, 0, 4], [0, 0, 0, 1, 1, 2, 989, 7, 0, 0], [0, 0, 0, 0, 3, 0, 980, 15, 0, 2], [0, 0, 0, 0, 0, 2, 992, 6, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 1, 1, 0, 985, 13, 0, 0], [0, 0, 0, 5, 2, 10, 899, 75, 0, 9], [0, 12, 0, 0, 4, 4, 941, 39, 0, 0]]"
20,20,0.11956,0.1261,"[[800, 25, 0, 2, 0, 0, 1, 1, 162, 9], [569, 114, 0, 8, 0, 2, 0, 1, 278, 28], [757, 68, 0, 8, 0, 2, 0, 0, 156, 9], [792, 50, 0, 12, 0, 3, 2, 1, 127, 13], [720, 38, 0, 35, 0, 9, 3, 3, 186, 6], [830, 45, 0, 11, 0, 5, 0, 0, 94, 15], [570, 109, 1, 45, 0, 19, 2, 4, 238, 12], [685, 47, 0, 6, 0, 0, 0, 2, 207, 53], [682, 19, 0, 0, 0, 0, 0, 0, 296, 3], [576, 21, 0, 3, 0, 0, 1, 0, 369, 30]]"
