round, train_acc, test_acc, f1, time_stamp
round, train_acc, test_acc, f1, time_stamp
0, 0.1554, 0.1614, 0.1614, 439.42904710769653
0, 0.1548, 0.1575, 0.1575, 447.65297770500183
1, 0.2092, 0.2244, 0.2244, 878.4524853229523
1, 0.20614, 0.207, 0.207, 894.5357391834259
2, 0.3008, 0.3216, 0.3216, 1323.5380165576935
2, 0.25462, 0.2661, 0.2661, 1345.5706605911255
3, 0.33694, 0.3527, 0.3527, 1768.1313788890839
3, 0.30732, 0.3313, 0.3313, 1801.785075187683
4, 0.39006, 0.4247, 0.4247, 2208.782550573349
4, 0.34386, 0.366, 0.366, 2245.1922743320465
5, 0.41398, 0.4484, 0.4484, 2649.0656201839447
5, 0.36368, 0.3874, 0.3874, 2690.1149575710297
6, 0.435, 0.4734, 0.4734, 3092.7258768081665
6, 0.38032, 0.4104, 0.4104, 3138.9544744491577
7, 0.45184, 0.4901, 0.4901, 3525.7177522182465
7, 0.39276, 0.4231, 0.4231, 3584.639175415039
8, 0.47008, 0.5046, 0.5046, 3961.148610830307
8, 0.40862, 0.4378, 0.4378, 4023.6034603118896
9, 0.48014, 0.5161, 0.5161, 4403.155336856842
9, 0.42026, 0.4494, 0.4494, 4476.519553422928
10, 0.49366, 0.5316, 0.5316, 4843.415615320206
10, 0.43242, 0.462, 0.462, 4917.22566819191
11, 0.50224, 0.5404, 0.5404, 5275.1982858181
11, 0.43894, 0.4688, 0.4688, 5360.415899276733
12, 0.51228, 0.5488, 0.5488, 5696.386194705963
12, 0.4512, 0.4793, 0.4793, 5766.196302652359
13, 0.52548, 0.5607, 0.5607, 6018.215297460556
13, 0.4593, 0.4873, 0.4873, 6089.478258609772
14, 0.52596, 0.5591, 0.5591, 6375.720032215118
14, 0.46278, 0.4901, 0.4901, 6472.785109043121
15, 0.53366, 0.5697, 0.5697, 6777.461254119873
15, 0.47638, 0.5025, 0.5025, 6880.882091522217
16, 0.54042, 0.5708, 0.5708, 7187.35274720192
16, 0.4832, 0.5106, 0.5106, 7294.805135011673
17, 0.54436, 0.5751, 0.5751, 7593.352725505829
17, 0.49296, 0.5185, 0.5185, 7707.188477277756
18, 0.5536, 0.5818, 0.5818, 8007.375692129135
18, 0.49748, 0.5225, 0.5225, 8127.13879108429
