,Round,Epoch,Train Accuracy,Test Accuracy,F1,Confusion Matrix
0,0,10,0.0,0.0,0.0,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1000, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1000, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1000, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1000, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 999, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 999, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 998, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1000, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1000, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 999, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
1,1,10,0.0,0.0,0.0,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1000, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1000, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1000, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1000, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 999, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 999, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 997, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1000, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1000, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 999, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
2,2,10,0.0,0.0,0.0,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1000, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1000, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1000, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 999, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 999, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 999, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 997, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1000, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1000, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 999, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
3,3,10,0.00022,0.0002,0.0002,"[[0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 998, 0], [0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 995, 0], [0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 991, 0], [0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 989, 0], [0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 1, 997, 0], [0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 988, 1], [0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 2, 994, 1], [0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 992, 0], [0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 998, 0], [0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 991, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
4,4,10,0.0288,0.0282,0.0282,"[[0, 0, 0, 0, 264, 0, 0, 0, 0, 0, 0, 736, 0], [0, 0, 0, 0, 229, 0, 0, 0, 0, 0, 0, 771, 0], [0, 0, 0, 0, 322, 0, 0, 0, 0, 0, 0, 678, 0], [0, 0, 0, 0, 322, 0, 0, 0, 0, 0, 0, 678, 0], [0, 0, 0, 0, 282, 0, 0, 0, 0, 0, 0, 718, 0], [0, 0, 0, 0, 285, 0, 0, 0, 0, 0, 0, 714, 1], [0, 0, 0, 0, 293, 0, 0, 0, 0, 0, 2, 704, 1], [0, 0, 0, 0, 327, 0, 0, 0, 0, 0, 0, 673, 0], [0, 0, 0, 0, 188, 0, 0, 0, 0, 0, 0, 812, 0], [0, 0, 0, 0, 291, 0, 0, 0, 0, 0, 0, 708, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
5,5,10,0.09602,0.0971,0.0971,"[[0, 0, 0, 0, 968, 0, 0, 0, 0, 0, 0, 32, 0], [0, 0, 0, 0, 895, 0, 0, 0, 0, 0, 0, 105, 0], [0, 0, 0, 0, 925, 0, 0, 0, 0, 0, 0, 75, 0], [0, 0, 0, 0, 908, 0, 0, 0, 0, 0, 0, 92, 0], [0, 0, 0, 0, 971, 0, 0, 0, 0, 0, 0, 29, 0], [0, 0, 0, 0, 918, 0, 0, 0, 0, 0, 0, 82, 0], [0, 0, 0, 0, 956, 0, 0, 0, 0, 0, 1, 42, 1], [0, 0, 0, 0, 932, 0, 0, 0, 0, 0, 0, 68, 0], [0, 0, 0, 0, 927, 0, 0, 0, 0, 0, 0, 73, 0], [0, 0, 0, 0, 919, 0, 0, 0, 0, 0, 0, 81, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
6,6,10,0.1,0.1,0.1,"[[0, 0, 0, 0, 999, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 998, 0, 0, 0, 0, 0, 2], [0, 0, 0, 0, 998, 0, 0, 0, 0, 0, 2], [0, 0, 0, 0, 994, 0, 0, 0, 0, 0, 6], [0, 0, 0, 0, 1000, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 995, 0, 0, 0, 0, 0, 5], [0, 0, 0, 0, 1000, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1000, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 999, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 999, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
7,7,10,0.09998,0.1001,0.1001,"[[0, 0, 0, 0, 1000, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1000, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1000, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 999, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1000, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 999, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1000, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1000, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1000, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1000, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
8,8,10,0.1,0.1001,0.1001,"[[0, 0, 0, 0, 1000, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1000, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1000, 0, 0, 0, 0, 0], [0, 0, 0, 1, 999, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1000, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1000, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1000, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1000, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1000, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1000, 0, 0, 0, 0, 0]]"
9,9,10,0.1,0.1001,0.1001,"[[0, 0, 0, 0, 1000, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1000, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1000, 0, 0, 0, 0, 0], [0, 0, 0, 1, 999, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1000, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1000, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1000, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1000, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1000, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1000, 0, 0, 0, 0, 0]]"
