,Round,Epoch,Train Accuracy,Test Accuracy,F1,Confusion Matrix
0,0,10,0,0.1,0,0
1,1,10,0,0.1219,0,0
2,2,10,0,0.1216,0,0
3,3,10,0,0.1584,0,0
4,4,10,0,0.1904,0,0
5,5,10,0,0.1766,0,0
6,6,10,0,0.2272,0,0
7,7,10,0,0.2337,0,0
8,8,10,0,0.2339,0,0
9,9,10,0,0.2425,0,0
10,10,10,0,0.2561,0,0
11,11,10,0,0.2662,0,0
12,12,10,0,0.2687,0,0
13,13,10,0,0.2868,0,0
14,14,10,0,0.2796,0,0
15,15,10,0,0.2932,0,0
16,16,10,0,0.2907,0,0
17,17,10,0,0.3021,0,0
18,18,10,0,0.2992,0,0
19,19,10,0,0.3038,0,0
20,20,10,0,0.3185,0,0
21,21,10,0,0.3248,0,0
22,22,10,0,0.3326,0,0
23,23,10,0,0.3485,0,0
24,24,10,0,0.3634,0,0
