,Round,Epoch,Train Accuracy,Test Accuracy,F1,Confusion Matrix
0,0,20,0.108,0.108,0.108,"[[0, 986, 0, 0, 14, 0, 0, 0, 0, 0], [0, 961, 0, 1, 38, 0, 0, 0, 0, 0], [0, 939, 0, 0, 61, 0, 0, 0, 0, 0], [0, 899, 0, 9, 88, 4, 0, 0, 0, 0], [0, 888, 0, 2, 110, 0, 0, 0, 0, 0], [0, 941, 0, 4, 55, 0, 0, 0, 0, 0], [0, 922, 0, 1, 77, 0, 0, 0, 0, 0], [0, 945, 0, 9, 45, 1, 0, 0, 0, 0], [0, 987, 0, 2, 11, 0, 0, 0, 0, 0], [0, 981, 0, 4, 15, 0, 0, 0, 0, 0]]"
1,1,20,0.14062,0.1446,0.1446,"[[0, 900, 1, 0, 65, 34, 0, 0, 0, 0], [0, 825, 0, 0, 126, 49, 0, 0, 0, 0], [0, 652, 0, 0, 292, 56, 0, 0, 0, 0], [0, 504, 0, 0, 326, 170, 0, 0, 0, 0], [0, 481, 0, 0, 439, 80, 0, 0, 0, 0], [0, 585, 0, 0, 233, 182, 0, 0, 0, 0], [0, 449, 0, 0, 474, 77, 0, 0, 0, 0], [0, 661, 0, 0, 258, 81, 0, 0, 0, 0], [0, 880, 0, 0, 44, 76, 0, 0, 0, 0], [0, 901, 0, 0, 81, 18, 0, 0, 0, 0]]"
2,2,20,0.17172,0.1825,0.1825,"[[17, 764, 9, 6, 145, 31, 0, 27, 0, 1], [1, 660, 6, 4, 227, 76, 0, 25, 0, 1], [3, 275, 11, 16, 628, 44, 0, 22, 0, 1], [0, 163, 7, 34, 601, 152, 0, 43, 0, 0], [0, 146, 2, 27, 781, 23, 0, 21, 0, 0], [0, 183, 2, 43, 547, 204, 0, 20, 0, 1], [0, 70, 1, 32, 839, 33, 0, 24, 0, 1], [0, 276, 3, 11, 534, 61, 0, 113, 0, 2], [5, 814, 2, 4, 79, 87, 0, 9, 0, 0], [0, 706, 2, 2, 192, 23, 0, 70, 0, 5]]"
3,3,20,0.204,0.2219,0.2219,"[[441, 265, 33, 3, 142, 18, 0, 81, 0, 17], [93, 522, 10, 1, 236, 51, 0, 68, 0, 19], [99, 95, 18, 8, 687, 23, 0, 58, 0, 12], [17, 76, 13, 11, 723, 66, 0, 90, 0, 4], [38, 51, 14, 5, 823, 10, 0, 52, 0, 7], [15, 93, 11, 7, 708, 116, 0, 47, 0, 3], [6, 19, 2, 1, 918, 10, 0, 43, 0, 1], [27, 108, 4, 0, 586, 38, 0, 222, 0, 15], [262, 480, 7, 4, 95, 53, 0, 83, 0, 16], [78, 416, 7, 1, 211, 13, 0, 208, 0, 66]]"
4,4,20,0.2383,0.2535,0.2535,"[[496, 247, 17, 27, 73, 11, 1, 88, 0, 40], [116, 561, 8, 14, 132, 31, 4, 96, 1, 37], [125, 103, 24, 51, 521, 53, 10, 102, 0, 11], [31, 92, 22, 73, 486, 125, 10, 151, 0, 10], [49, 53, 13, 41, 702, 31, 6, 89, 0, 16], [27, 131, 11, 78, 477, 160, 3, 110, 0, 3], [10, 37, 1, 18, 764, 32, 27, 106, 0, 5], [37, 127, 8, 23, 369, 47, 6, 359, 0, 24], [356, 411, 2, 26, 36, 34, 1, 84, 0, 50], [107, 382, 3, 13, 111, 11, 4, 235, 1, 133]]"
5,5,20,0.25076,0.2701,0.2701,"[[464, 225, 37, 61, 66, 11, 9, 107, 2, 18], [89, 616, 9, 20, 84, 26, 30, 106, 2, 18], [99, 83, 31, 95, 506, 48, 33, 105, 0, 0], [23, 70, 19, 128, 442, 110, 42, 165, 0, 1], [36, 36, 17, 65, 683, 27, 32, 99, 0, 5], [21, 71, 19, 112, 451, 180, 28, 116, 1, 1], [7, 42, 5, 34, 678, 22, 122, 90, 0, 0], [27, 95, 14, 41, 357, 51, 12, 396, 0, 7], [306, 426, 11, 56, 29, 27, 7, 99, 13, 26], [80, 426, 3, 23, 82, 13, 16, 284, 5, 68]]"
6,6,20,0.2844,0.3084,0.3084,"[[533, 223, 29, 36, 44, 6, 10, 82, 25, 12], [103, 717, 7, 20, 29, 10, 22, 54, 7, 31], [105, 89, 60, 112, 426, 52, 51, 99, 4, 2], [38, 93, 45, 164, 306, 129, 57, 163, 0, 5], [60, 52, 26, 74, 615, 28, 43, 101, 1, 0], [31, 81, 34, 155, 348, 199, 29, 118, 3, 2], [8, 68, 12, 57, 536, 29, 199, 87, 0, 4], [37, 109, 23, 64, 268, 59, 21, 411, 1, 7], [345, 425, 5, 49, 19, 14, 7, 46, 67, 23], [89, 479, 5, 33, 40, 6, 22, 182, 25, 119]]"
7,7,20,0.31476,0.3412,0.3412,"[[546, 214, 47, 29, 33, 6, 10, 65, 40, 10], [79, 792, 8, 21, 14, 8, 17, 27, 11, 23], [87, 86, 87, 140, 371, 70, 62, 90, 5, 2], [44, 89, 57, 243, 215, 150, 69, 127, 1, 5], [63, 49, 46, 84, 562, 28, 67, 98, 2, 1], [32, 59, 35, 203, 254, 253, 39, 121, 4, 0], [8, 65, 17, 87, 450, 35, 257, 75, 1, 5], [36, 94, 39, 94, 216, 75, 22, 413, 3, 8], [346, 385, 12, 39, 17, 12, 7, 31, 133, 18], [77, 565, 5, 44, 15, 5, 23, 97, 43, 126]]"
8,8,20,0.3406,0.3626,0.3626,"[[565, 171, 49, 36, 29, 12, 13, 50, 67, 8], [75, 788, 4, 25, 9, 10, 20, 24, 25, 20], [81, 65, 122, 138, 332, 90, 69, 93, 8, 2], [39, 81, 70, 259, 174, 182, 77, 107, 4, 7], [65, 45, 62, 84, 549, 35, 68, 88, 3, 1], [28, 46, 57, 203, 205, 309, 48, 94, 8, 2], [9, 56, 18, 108, 413, 47, 280, 62, 2, 5], [32, 81, 48, 103, 178, 91, 23, 429, 6, 9], [338, 319, 18, 42, 18, 15, 8, 23, 202, 17], [85, 540, 3, 64, 15, 7, 29, 72, 62, 123]]"
9,9,20,0.3589,0.3914,0.3914,"[[570, 155, 42, 45, 32, 11, 13, 41, 82, 9], [52, 799, 5, 23, 9, 10, 17, 20, 39, 26], [81, 58, 146, 151, 289, 86, 87, 86, 13, 3], [33, 70, 71, 327, 131, 164, 102, 88, 6, 8], [63, 40, 70, 96, 517, 33, 82, 87, 10, 2], [26, 42, 73, 233, 150, 311, 63, 90, 10, 2], [8, 42, 29, 130, 333, 36, 362, 49, 3, 8], [33, 64, 43, 114, 148, 86, 27, 462, 10, 13], [313, 265, 15, 47, 16, 11, 15, 21, 278, 19], [62, 530, 3, 69, 11, 7, 33, 65, 78, 142]]"
