,Round,Epoch,Train Accuracy,Test Accuracy,F1,Confusion Matrix
0,0,10,0.10534,0.107,0.107,"[[0, 0, 0, 68, 0, 0, 0, 932, 0, 0], [0, 0, 0, 151, 0, 0, 0, 849, 0, 0], [0, 0, 0, 189, 0, 0, 0, 811, 0, 0], [0, 0, 0, 174, 0, 0, 0, 826, 0, 0], [0, 0, 0, 214, 0, 0, 0, 786, 0, 0], [0, 0, 0, 147, 0, 0, 0, 853, 0, 0], [0, 0, 0, 256, 0, 0, 0, 744, 0, 0], [0, 0, 0, 104, 0, 0, 0, 896, 0, 0], [0, 0, 0, 96, 0, 0, 0, 904, 0, 0], [0, 0, 0, 97, 0, 0, 0, 903, 0, 0]]"
1,1,10,0.1004,0.1001,0.1001,"[[0, 0, 0, 8, 0, 0, 0, 992, 0, 0], [0, 0, 0, 12, 0, 0, 0, 988, 0, 0], [0, 0, 0, 13, 0, 0, 0, 987, 0, 0], [0, 0, 0, 7, 0, 0, 0, 993, 0, 0], [0, 0, 0, 10, 0, 0, 0, 990, 0, 0], [0, 0, 0, 7, 0, 0, 0, 993, 0, 0], [0, 0, 0, 21, 0, 0, 0, 979, 0, 0], [0, 0, 0, 6, 0, 0, 0, 994, 0, 0], [0, 0, 0, 4, 0, 0, 0, 996, 0, 0], [0, 0, 0, 9, 0, 0, 0, 991, 0, 0]]"
2,2,10,0.09996,0.1,0.1,"[[0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0]]"
3,3,10,0.1,0.1,0.1,"[[0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0]]"
4,4,10,0.1,0.1,0.1,"[[0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0]]"
5,5,10,0.1,0.1,0.1,"[[0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0]]"
6,6,10,0.1,0.1,0.1,"[[0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0]]"
7,7,10,0.1,0.1001,0.1001,"[[0, 0, 0, 0, 0, 1, 0, 999, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 1, 0, 999, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 1, 0, 999, 0, 0]]"
8,8,10,0.10008,0.0996,0.0996,"[[0, 0, 0, 0, 0, 1, 0, 999, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 1, 0, 999, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 1, 0, 999, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 5, 0, 995, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1000, 0, 0], [0, 0, 0, 0, 0, 3, 0, 997, 0, 0]]"
9,9,10,0.10082,0.1005,0.1005,"[[0, 0, 0, 0, 0, 2, 0, 998, 0, 0], [0, 0, 0, 0, 0, 3, 0, 997, 0, 0], [0, 0, 0, 0, 0, 7, 0, 993, 0, 0], [0, 0, 0, 0, 0, 11, 0, 989, 0, 0], [0, 0, 0, 0, 0, 2, 0, 998, 0, 0], [0, 0, 0, 0, 0, 19, 0, 981, 0, 0], [0, 0, 0, 0, 0, 4, 0, 996, 0, 0], [0, 0, 0, 0, 0, 14, 0, 986, 0, 0], [0, 0, 0, 0, 0, 3, 0, 997, 0, 0], [0, 0, 0, 0, 0, 5, 0, 995, 0, 0]]"
10,10,10,0.10288,0.1044,0.1044,"[[0, 0, 0, 0, 0, 15, 0, 985, 0, 0], [0, 0, 0, 0, 0, 26, 0, 974, 0, 0], [0, 0, 0, 0, 0, 39, 0, 961, 0, 0], [0, 0, 0, 0, 0, 49, 0, 951, 0, 0], [0, 0, 0, 0, 0, 31, 0, 969, 0, 0], [0, 0, 0, 0, 0, 82, 0, 918, 0, 0], [0, 0, 0, 0, 0, 27, 0, 973, 0, 0], [0, 0, 0, 0, 0, 38, 0, 962, 0, 0], [0, 0, 0, 0, 0, 21, 0, 979, 0, 0], [0, 0, 0, 0, 0, 17, 0, 983, 0, 0]]"
11,11,10,0.10736,0.1071,0.1071,"[[0, 0, 0, 0, 0, 58, 0, 942, 0, 0], [0, 0, 0, 0, 0, 95, 0, 905, 0, 0], [0, 0, 0, 0, 0, 144, 0, 856, 0, 0], [0, 0, 0, 0, 0, 173, 0, 827, 0, 0], [0, 0, 0, 0, 0, 112, 0, 888, 0, 0], [0, 0, 0, 0, 0, 209, 0, 791, 0, 0], [0, 0, 0, 0, 0, 110, 0, 890, 0, 0], [0, 0, 0, 0, 0, 138, 0, 862, 0, 0], [0, 0, 0, 0, 0, 89, 0, 911, 0, 0], [0, 0, 0, 0, 0, 101, 0, 899, 0, 0]]"
12,12,10,0.10902,0.1106,0.1106,"[[0, 0, 0, 0, 0, 202, 0, 798, 0, 0], [0, 0, 0, 0, 0, 233, 0, 767, 0, 0], [0, 0, 0, 0, 0, 355, 0, 645, 0, 0], [0, 0, 0, 0, 0, 387, 0, 613, 0, 0], [0, 0, 0, 0, 0, 352, 0, 648, 0, 0], [0, 0, 0, 0, 0, 390, 0, 610, 0, 0], [0, 0, 0, 0, 0, 331, 0, 669, 0, 0], [0, 0, 0, 0, 0, 284, 0, 716, 0, 0], [0, 0, 0, 0, 0, 257, 0, 743, 0, 0], [0, 0, 0, 0, 0, 204, 0, 796, 0, 0]]"
13,13,10,0.11036,0.1127,0.1127,"[[0, 0, 0, 0, 0, 430, 0, 570, 0, 0], [0, 0, 0, 0, 0, 430, 0, 570, 0, 0], [0, 0, 0, 0, 0, 590, 0, 410, 0, 0], [0, 0, 0, 0, 0, 583, 0, 417, 0, 0], [0, 0, 0, 0, 0, 624, 0, 376, 0, 0], [0, 0, 0, 0, 0, 586, 0, 414, 0, 0], [0, 0, 0, 0, 0, 578, 0, 422, 0, 0], [0, 0, 0, 0, 0, 459, 0, 541, 0, 0], [0, 0, 0, 0, 0, 458, 0, 542, 0, 0], [0, 0, 0, 0, 0, 375, 0, 625, 0, 0]]"
14,14,10,0.10766,0.1111,0.1111,"[[0, 0, 0, 0, 0, 638, 0, 362, 0, 0], [0, 0, 0, 0, 0, 611, 0, 389, 0, 0], [0, 0, 0, 0, 0, 749, 0, 251, 0, 0], [0, 0, 0, 0, 0, 733, 0, 267, 0, 0], [0, 0, 0, 0, 0, 810, 0, 190, 0, 0], [0, 0, 0, 0, 0, 730, 0, 270, 0, 0], [0, 0, 0, 0, 0, 743, 0, 257, 0, 0], [0, 0, 0, 0, 0, 619, 0, 381, 0, 0], [0, 0, 0, 0, 0, 665, 0, 335, 0, 0], [0, 0, 0, 0, 0, 550, 0, 450, 0, 0]]"
15,15,10,0.1084,0.1099,0.1099,"[[0, 0, 0, 0, 0, 797, 0, 203, 0, 0], [0, 0, 0, 0, 0, 733, 0, 267, 0, 0], [0, 0, 0, 0, 0, 852, 0, 148, 0, 0], [0, 0, 0, 0, 0, 827, 0, 173, 0, 0], [0, 0, 0, 0, 0, 889, 0, 111, 0, 0], [0, 0, 0, 0, 0, 836, 0, 164, 0, 0], [0, 0, 0, 0, 0, 853, 0, 147, 0, 0], [0, 0, 0, 0, 0, 737, 0, 263, 0, 0], [0, 0, 0, 0, 0, 797, 0, 203, 0, 0], [0, 0, 0, 0, 0, 702, 0, 298, 0, 0]]"
16,16,10,0.10538,0.1063,0.1063,"[[0, 0, 0, 0, 0, 880, 0, 120, 0, 0], [0, 0, 0, 0, 0, 828, 0, 172, 0, 0], [0, 0, 0, 0, 0, 899, 0, 101, 0, 0], [0, 0, 0, 0, 0, 879, 0, 121, 0, 0], [0, 0, 0, 0, 0, 949, 0, 51, 0, 0], [0, 0, 0, 0, 0, 890, 0, 110, 0, 0], [0, 0, 0, 0, 0, 929, 0, 71, 0, 0], [0, 0, 0, 0, 0, 827, 0, 173, 0, 0], [0, 0, 0, 0, 0, 880, 0, 120, 0, 0], [0, 0, 0, 0, 0, 798, 0, 202, 0, 0]]"
17,17,10,0.10386,0.1038,0.1038,"[[0, 0, 0, 0, 0, 925, 0, 75, 0, 0], [0, 0, 0, 0, 0, 902, 0, 98, 0, 0], [0, 0, 0, 0, 0, 927, 0, 73, 0, 0], [0, 0, 0, 0, 0, 919, 0, 81, 0, 0], [0, 0, 0, 0, 0, 969, 0, 31, 0, 0], [0, 0, 0, 0, 0, 933, 0, 67, 0, 0], [0, 0, 0, 0, 0, 952, 0, 48, 0, 0], [0, 0, 0, 0, 0, 895, 0, 105, 0, 0], [0, 0, 0, 0, 0, 932, 0, 68, 0, 0], [0, 0, 0, 0, 0, 865, 0, 135, 0, 0]]"
18,18,10,0.10316,0.1024,0.1024,"[[0, 0, 0, 0, 0, 954, 0, 46, 0, 0], [0, 0, 0, 0, 0, 937, 0, 63, 0, 0], [0, 0, 0, 0, 0, 949, 0, 51, 0, 0], [0, 0, 0, 0, 0, 952, 0, 48, 0, 0], [0, 0, 0, 0, 0, 980, 0, 20, 0, 0], [0, 0, 0, 0, 0, 954, 0, 46, 0, 0], [0, 0, 0, 0, 0, 971, 0, 29, 0, 0], [0, 0, 0, 0, 0, 930, 0, 70, 0, 0], [0, 0, 0, 0, 0, 965, 0, 35, 0, 0], [0, 0, 0, 0, 0, 914, 0, 86, 0, 0]]"
19,19,10,0.10214,0.1021,0.1021,"[[0, 0, 0, 0, 0, 971, 0, 29, 0, 0], [0, 0, 0, 0, 0, 960, 0, 40, 0, 0], [0, 0, 0, 0, 0, 972, 0, 28, 0, 0], [0, 0, 0, 0, 0, 965, 0, 35, 0, 0], [0, 0, 0, 0, 0, 985, 0, 15, 0, 0], [0, 0, 0, 0, 0, 966, 0, 34, 0, 0], [0, 0, 0, 0, 0, 979, 0, 21, 0, 0], [0, 0, 0, 0, 0, 945, 0, 55, 0, 0], [0, 0, 0, 0, 0, 983, 0, 17, 0, 0], [0, 0, 0, 0, 0, 947, 0, 53, 0, 0]]"
20,20,10,0.10116,0.1011,0.1011,"[[0, 0, 0, 0, 0, 979, 0, 21, 0, 0], [0, 0, 0, 0, 0, 971, 0, 29, 0, 0], [0, 0, 0, 0, 0, 981, 0, 19, 0, 0], [0, 0, 0, 0, 0, 974, 0, 26, 0, 0], [0, 0, 0, 0, 0, 988, 0, 12, 0, 0], [0, 0, 0, 0, 0, 973, 0, 27, 0, 0], [0, 0, 0, 0, 0, 985, 0, 15, 0, 0], [0, 0, 0, 0, 0, 962, 0, 38, 0, 0], [0, 0, 0, 0, 0, 989, 0, 11, 0, 0], [0, 0, 0, 0, 0, 968, 0, 32, 0, 0]]"
21,21,10,0.1014,0.1006,0.1006,"[[0, 0, 0, 0, 1, 983, 0, 16, 0, 0], [0, 0, 0, 0, 0, 978, 0, 22, 0, 0], [0, 0, 0, 0, 0, 984, 0, 16, 0, 0], [0, 0, 0, 0, 0, 982, 0, 18, 0, 0], [0, 0, 0, 0, 0, 991, 0, 9, 0, 0], [0, 0, 0, 0, 0, 979, 0, 21, 0, 0], [0, 0, 0, 0, 0, 986, 0, 14, 0, 0], [0, 0, 0, 0, 0, 973, 0, 27, 0, 0], [0, 0, 0, 0, 0, 994, 0, 6, 0, 0], [0, 0, 0, 0, 0, 981, 0, 19, 0, 0]]"
22,22,10,0.1008,0.1007,0.1007,"[[0, 0, 0, 0, 1, 986, 0, 13, 0, 0], [0, 0, 0, 0, 1, 986, 0, 13, 0, 0], [0, 0, 0, 0, 0, 987, 0, 13, 0, 0], [0, 0, 0, 0, 0, 986, 0, 14, 0, 0], [0, 0, 0, 0, 0, 992, 0, 8, 0, 0], [0, 0, 0, 0, 0, 986, 0, 14, 0, 0], [0, 0, 0, 0, 0, 988, 0, 12, 0, 0], [0, 0, 0, 0, 1, 978, 0, 21, 0, 0], [0, 0, 0, 0, 0, 994, 0, 6, 0, 0], [0, 0, 0, 0, 0, 986, 0, 14, 0, 0]]"
23,23,10,0.10102,0.1003,0.1003,"[[0, 0, 0, 0, 0, 988, 0, 11, 0, 1], [0, 0, 0, 0, 1, 988, 0, 11, 0, 0], [0, 0, 0, 0, 0, 991, 0, 9, 0, 0], [0, 0, 0, 0, 0, 988, 0, 12, 0, 0], [0, 0, 0, 0, 0, 995, 0, 5, 0, 0], [0, 0, 0, 0, 1, 988, 0, 11, 0, 0], [0, 0, 0, 0, 0, 990, 0, 10, 0, 0], [0, 0, 0, 0, 2, 983, 0, 15, 0, 0], [0, 0, 0, 0, 0, 995, 0, 5, 0, 0], [0, 0, 0, 0, 0, 990, 0, 10, 0, 0]]"
24,24,10,0.10076,0.1003,0.1003,"[[0, 0, 0, 0, 2, 993, 0, 4, 0, 1], [0, 0, 0, 0, 2, 991, 0, 7, 0, 0], [0, 0, 0, 0, 0, 992, 0, 8, 0, 0], [0, 0, 0, 0, 0, 991, 0, 9, 0, 0], [0, 0, 0, 0, 1, 996, 0, 3, 0, 0], [0, 0, 0, 0, 1, 990, 0, 9, 0, 0], [0, 0, 0, 0, 0, 992, 0, 8, 0, 0], [0, 0, 0, 0, 3, 985, 0, 12, 0, 0], [0, 0, 0, 0, 1, 995, 0, 4, 0, 0], [0, 0, 0, 0, 6, 988, 0, 6, 0, 0]]"
25,25,10,0.10008,0.1004,0.1004,"[[0, 0, 0, 0, 5, 991, 0, 3, 0, 1], [0, 0, 0, 0, 7, 988, 0, 5, 0, 0], [0, 0, 0, 0, 0, 992, 0, 8, 0, 0], [0, 0, 0, 0, 0, 994, 0, 6, 0, 0], [0, 0, 0, 0, 3, 995, 0, 2, 0, 0], [0, 0, 0, 0, 1, 992, 0, 7, 0, 0], [0, 0, 0, 0, 3, 991, 0, 6, 0, 0], [0, 0, 0, 0, 5, 986, 0, 9, 0, 0], [0, 0, 0, 0, 2, 997, 0, 1, 0, 0], [0, 0, 0, 0, 10, 986, 0, 4, 0, 0]]"
26,26,10,0.10028,0.1,0.1,"[[0, 0, 0, 0, 5, 993, 0, 1, 0, 1], [0, 0, 0, 0, 12, 986, 0, 2, 0, 0], [0, 0, 0, 0, 2, 994, 0, 4, 0, 0], [0, 0, 0, 0, 2, 995, 0, 3, 0, 0], [0, 0, 0, 0, 4, 995, 0, 1, 0, 0], [0, 0, 0, 0, 7, 988, 0, 5, 0, 0], [0, 0, 0, 0, 7, 989, 0, 4, 0, 0], [0, 0, 0, 0, 13, 979, 0, 8, 0, 0], [0, 0, 0, 0, 2, 998, 0, 0, 0, 0], [0, 0, 0, 0, 13, 983, 1, 3, 0, 0]]"
27,27,10,0.09976,0.0993,0.0993,"[[0, 0, 0, 0, 5, 992, 0, 1, 0, 2], [0, 0, 0, 0, 15, 985, 0, 0, 0, 0], [0, 0, 0, 0, 3, 995, 0, 1, 0, 1], [0, 0, 0, 0, 4, 994, 0, 2, 0, 0], [0, 0, 0, 0, 3, 996, 0, 0, 0, 1], [0, 0, 0, 0, 9, 988, 0, 3, 0, 0], [0, 0, 0, 0, 10, 989, 0, 1, 0, 0], [0, 0, 0, 0, 17, 981, 0, 2, 0, 0], [0, 0, 0, 0, 5, 995, 0, 0, 0, 0], [0, 0, 0, 0, 19, 978, 1, 2, 0, 0]]"
