,Round,Train Accuracy,Test Accuracy,Confusion Matrix
0,0,0.1,0.1,"[[1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
1,1,0.10012,0.1,"[[997, 0, 0, 3, 0, 0, 0, 0, 0, 0], [993, 0, 0, 7, 0, 0, 0, 0, 0, 0], [997, 0, 0, 3, 0, 0, 0, 0, 0, 0], [997, 0, 0, 3, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [990, 0, 0, 10, 0, 0, 0, 0, 0, 0], [993, 0, 0, 7, 0, 0, 0, 0, 0, 0], [997, 0, 0, 3, 0, 0, 0, 0, 0, 0], [999, 0, 0, 1, 0, 0, 0, 0, 0, 0], [990, 0, 0, 10, 0, 0, 0, 0, 0, 0]]"
2,2,0.12332,0.1259,"[[618, 0, 0, 382, 0, 0, 0, 0, 0, 0], [492, 0, 0, 508, 0, 0, 0, 0, 0, 0], [489, 0, 0, 511, 0, 0, 0, 0, 0, 0], [359, 0, 0, 641, 0, 0, 0, 0, 0, 0], [454, 0, 0, 546, 0, 0, 0, 0, 0, 0], [295, 0, 0, 705, 0, 0, 0, 0, 0, 0], [283, 0, 0, 717, 0, 0, 0, 0, 0, 0], [275, 0, 0, 725, 0, 0, 0, 0, 0, 0], [631, 0, 0, 369, 0, 0, 0, 0, 0, 0], [389, 0, 0, 611, 0, 0, 0, 0, 0, 0]]"
3,3,0.10148,0.1008,"[[15, 0, 0, 985, 0, 0, 0, 0, 0, 0], [3, 0, 0, 997, 0, 0, 0, 0, 0, 0], [5, 0, 0, 995, 0, 0, 0, 0, 0, 0], [7, 0, 0, 993, 0, 0, 0, 0, 0, 0], [4, 0, 0, 996, 0, 0, 0, 0, 0, 0], [1, 0, 0, 999, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1000, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1000, 0, 0, 0, 0, 0, 0], [2, 0, 0, 998, 0, 0, 0, 0, 0, 0], [4, 0, 0, 996, 0, 0, 0, 0, 0, 0]]"
4,4,0.10532,0.1037,"[[1, 0, 0, 312, 0, 687, 0, 0, 0, 0], [0, 0, 0, 541, 0, 459, 0, 0, 0, 0], [0, 0, 0, 447, 0, 553, 0, 0, 0, 0], [1, 0, 0, 338, 0, 661, 0, 0, 0, 0], [0, 0, 0, 483, 0, 517, 0, 0, 0, 0], [0, 0, 0, 302, 0, 698, 0, 0, 0, 0], [0, 0, 0, 450, 0, 550, 0, 0, 0, 0], [0, 0, 0, 411, 0, 589, 0, 0, 0, 0], [0, 0, 0, 457, 0, 543, 0, 0, 0, 0], [0, 0, 0, 553, 0, 447, 0, 0, 0, 0]]"
5,5,0.09996,0.1,"[[0, 0, 0, 0, 0, 1000, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1000, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1000, 0, 0, 0, 0], [3, 0, 0, 0, 0, 997, 0, 0, 0, 0], [2, 0, 0, 0, 0, 998, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1000, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1000, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1000, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1000, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1000, 0, 0, 0, 0]]"
6,6,0.104,0.0996,"[[9, 244, 0, 0, 0, 0, 2, 0, 745, 0], [13, 142, 0, 0, 0, 0, 5, 0, 840, 0], [19, 293, 0, 0, 0, 0, 6, 0, 682, 0], [56, 376, 0, 1, 0, 0, 13, 0, 554, 0], [49, 329, 0, 0, 0, 0, 6, 0, 616, 0], [53, 322, 0, 1, 0, 0, 9, 0, 615, 0], [11, 303, 0, 1, 0, 0, 4, 0, 681, 0], [30, 376, 0, 0, 0, 0, 7, 0, 587, 0], [12, 140, 0, 0, 0, 0, 8, 0, 840, 0], [16, 168, 0, 0, 0, 0, 2, 0, 814, 0]]"
7,7,0.12272,0.1239,"[[0, 0, 31, 16, 0, 843, 0, 0, 110, 0], [0, 0, 49, 27, 0, 741, 0, 0, 183, 0], [0, 0, 45, 34, 0, 882, 0, 0, 39, 0], [0, 0, 76, 86, 0, 793, 0, 0, 43, 2], [0, 0, 30, 72, 0, 856, 0, 0, 42, 0], [0, 0, 59, 63, 0, 843, 0, 0, 35, 0], [0, 0, 40, 33, 0, 897, 0, 0, 30, 0], [0, 0, 81, 61, 0, 780, 0, 0, 78, 0], [0, 0, 26, 16, 0, 695, 0, 0, 263, 0], [0, 0, 114, 12, 0, 617, 0, 0, 255, 2]]"
8,8,0.12182,0.1293,"[[145, 690, 0, 15, 125, 0, 15, 10, 0, 0], [46, 810, 0, 16, 93, 0, 29, 6, 0, 0], [147, 624, 0, 20, 158, 0, 46, 3, 2, 0], [123, 482, 0, 56, 215, 0, 114, 6, 3, 1], [124, 544, 0, 46, 198, 0, 83, 5, 0, 0], [87, 556, 0, 47, 220, 0, 87, 3, 0, 0], [88, 624, 0, 22, 191, 0, 72, 3, 0, 0], [122, 585, 0, 33, 174, 0, 76, 9, 1, 0], [32, 786, 0, 15, 124, 0, 41, 0, 2, 0], [48, 883, 0, 9, 45, 0, 9, 3, 2, 1]]"
9,9,0.14068,0.144,"[[0, 0, 442, 155, 0, 297, 0, 0, 12, 94], [0, 0, 390, 107, 0, 301, 0, 0, 41, 161], [0, 0, 372, 220, 0, 365, 0, 0, 13, 30], [0, 0, 286, 348, 0, 322, 0, 0, 5, 39], [0, 0, 324, 329, 0, 306, 0, 0, 5, 36], [0, 0, 291, 267, 0, 410, 0, 0, 6, 26], [0, 0, 295, 231, 0, 445, 0, 0, 6, 23], [0, 0, 394, 317, 0, 197, 0, 0, 17, 75], [0, 0, 351, 96, 0, 293, 0, 0, 32, 228], [0, 0, 468, 74, 0, 165, 0, 0, 15, 278]]"
