,Round,Epoch,Train Accuracy,Test Accuracy,Confusion Matrix
0,0,100,0.4138,0.4239,"[[961, 0, 0, 0, 0, 4, 0, 2, 12, 1], [0, 969, 1, 0, 0, 1, 0, 2, 109, 53], [297, 30, 43, 0, 1, 29, 0, 13, 594, 25], [246, 2, 0, 201, 0, 124, 0, 73, 362, 2], [46, 0, 0, 0, 157, 417, 0, 10, 352, 0], [180, 9, 0, 1, 1, 438, 0, 28, 220, 15], [220, 3, 1, 0, 14, 463, 0, 0, 256, 1], [49, 13, 0, 0, 2, 103, 0, 667, 171, 23], [68, 0, 0, 1, 0, 76, 0, 6, 803, 20], [62, 2, 0, 0, 1, 287, 0, 69, 588, 0]]"
1,1,100,0.7960833333333334,0.8065,"[[938, 0, 3, 5, 0, 20, 6, 1, 7, 0], [0, 1077, 2, 13, 0, 1, 6, 0, 33, 3], [47, 36, 793, 16, 7, 3, 63, 15, 49, 3], [18, 11, 15, 806, 1, 48, 9, 44, 49, 9], [8, 1, 2, 1, 786, 17, 33, 5, 44, 85], [83, 12, 3, 74, 21, 551, 47, 13, 79, 9], [36, 10, 30, 1, 50, 18, 799, 0, 14, 0], [7, 35, 27, 4, 10, 4, 1, 850, 43, 47], [34, 26, 9, 33, 23, 40, 27, 21, 707, 54], [27, 7, 2, 11, 56, 24, 2, 92, 30, 758]]"
2,2,100,0.4983666666666667,0.5024,"[[956, 18, 0, 1, 1, 1, 1, 2, 0, 0], [0, 1133, 0, 1, 0, 0, 1, 0, 0, 0], [75, 788, 44, 30, 28, 1, 40, 14, 10, 2], [34, 320, 0, 615, 14, 11, 2, 5, 1, 8], [4, 55, 0, 0, 899, 0, 20, 0, 1, 3], [402, 185, 0, 32, 141, 112, 17, 1, 1, 1], [143, 187, 0, 0, 93, 5, 523, 4, 2, 1], [15, 190, 0, 46, 72, 0, 0, 647, 0, 58], [85, 676, 0, 7, 115, 4, 25, 16, 45, 1], [36, 97, 0, 7, 798, 1, 2, 18, 0, 50]]"
3,3,100,0.8229333333333333,0.8311,"[[944, 0, 2, 5, 0, 13, 6, 2, 7, 1], [0, 1076, 3, 15, 0, 2, 2, 1, 36, 0], [18, 10, 860, 7, 24, 2, 63, 23, 21, 4], [4, 10, 32, 849, 0, 34, 1, 26, 31, 23], [1, 1, 0, 0, 848, 1, 28, 1, 14, 88], [30, 9, 11, 84, 30, 617, 45, 4, 43, 19], [24, 2, 20, 0, 48, 19, 822, 2, 17, 4], [3, 21, 25, 2, 5, 2, 0, 873, 22, 75], [16, 19, 9, 41, 32, 37, 24, 28, 708, 60], [19, 5, 3, 14, 171, 9, 1, 57, 16, 714]]"
4,4,100,0.8482666666666666,0.8593,"[[947, 0, 3, 3, 0, 12, 8, 2, 4, 1], [0, 1095, 3, 14, 0, 1, 4, 1, 16, 1], [17, 8, 883, 10, 23, 1, 47, 18, 20, 5], [3, 10, 26, 872, 0, 32, 1, 18, 28, 20], [1, 1, 0, 0, 860, 1, 34, 0, 10, 75], [25, 10, 9, 63, 18, 678, 49, 3, 23, 14], [21, 3, 26, 0, 25, 22, 851, 2, 6, 2], [3, 20, 28, 2, 2, 2, 0, 877, 15, 79], [11, 20, 6, 40, 22, 32, 31, 15, 751, 46], [15, 7, 6, 14, 128, 10, 1, 39, 10, 779]]"
5,5,100,0.8634,0.8742,"[[951, 0, 3, 2, 0, 10, 7, 2, 4, 1], [0, 1095, 3, 13, 0, 1, 4, 1, 17, 1], [16, 4, 899, 6, 22, 1, 35, 17, 25, 7], [5, 10, 25, 870, 0, 33, 2, 18, 29, 18], [1, 1, 1, 0, 868, 1, 30, 0, 10, 70], [26, 9, 6, 47, 16, 709, 45, 3, 22, 9], [19, 3, 24, 1, 17, 23, 864, 1, 5, 1], [3, 17, 27, 3, 3, 1, 0, 891, 14, 69], [11, 14, 6, 31, 21, 35, 26, 14, 782, 34], [15, 7, 6, 12, 98, 9, 1, 35, 13, 813]]"
6,6,100,0.8731333333333333,0.8844,"[[954, 0, 3, 2, 0, 8, 6, 2, 4, 1], [0, 1100, 3, 10, 0, 1, 4, 0, 16, 1], [15, 4, 906, 6, 22, 1, 33, 16, 22, 7], [5, 8, 24, 879, 0, 33, 2, 17, 28, 14], [1, 1, 1, 0, 874, 1, 27, 0, 11, 66], [23, 9, 5, 44, 15, 720, 43, 3, 23, 7], [15, 3, 24, 1, 16, 23, 871, 1, 4, 0], [3, 14, 25, 3, 3, 1, 0, 903, 14, 62], [9, 11, 4, 26, 19, 33, 26, 15, 801, 30], [15, 6, 6, 12, 83, 8, 1, 28, 14, 836]]"
7,7,100,0.8802,0.8918,"[[956, 0, 3, 2, 0, 6, 6, 2, 4, 1], [0, 1105, 3, 7, 0, 1, 4, 0, 14, 1], [15, 3, 913, 6, 20, 1, 31, 15, 21, 7], [5, 8, 24, 881, 1, 32, 2, 15, 29, 13], [0, 1, 3, 0, 881, 1, 26, 0, 12, 58], [21, 8, 5, 37, 14, 742, 34, 3, 21, 7], [15, 3, 18, 1, 13, 21, 882, 1, 4, 0], [3, 14, 25, 2, 3, 1, 0, 906, 13, 61], [8, 11, 3, 25, 19, 32, 26, 15, 807, 28], [14, 6, 7, 12, 76, 9, 1, 27, 12, 845]]"
8,8,100,0.8860666666666667,0.8977,"[[957, 0, 3, 2, 0, 5, 6, 2, 4, 1], [0, 1109, 3, 5, 0, 1, 4, 0, 12, 1], [15, 3, 923, 6, 19, 1, 26, 13, 18, 8], [5, 7, 24, 889, 1, 30, 1, 15, 27, 11], [0, 1, 3, 0, 890, 1, 22, 0, 11, 54], [21, 8, 5, 35, 15, 748, 30, 3, 21, 6], [13, 2, 16, 1, 12, 21, 887, 1, 5, 0], [2, 13, 24, 2, 3, 1, 0, 914, 13, 56], [7, 10, 3, 25, 17, 31, 26, 17, 814, 24], [13, 6, 8, 12, 75, 9, 1, 26, 13, 846]]"
9,9,100,0.8909833333333333,0.902,"[[957, 0, 3, 2, 0, 4, 7, 2, 4, 1], [0, 1110, 3, 5, 0, 1, 4, 0, 11, 1], [15, 2, 922, 9, 20, 1, 24, 14, 18, 7], [5, 7, 24, 892, 1, 31, 1, 13, 27, 9], [0, 1, 4, 0, 891, 1, 18, 0, 10, 57], [19, 6, 4, 36, 14, 755, 28, 3, 21, 6], [13, 2, 12, 1, 12, 19, 893, 1, 5, 0], [1, 11, 24, 2, 4, 2, 0, 921, 13, 50], [8, 10, 3, 24, 18, 28, 26, 16, 819, 22], [12, 6, 7, 12, 64, 9, 1, 25, 13, 860]]"
