round, train_acc, test_acc, f1, time_stamp
0, 0.1344, 0.1396, 0.1396, 782.6033706665039
1, 0.23552, 0.2461, 0.2461, 1564.4581780433655
2, 0.2657, 0.282, 0.282, 2347.6846442222595
3, 0.31896, 0.3431, 0.3431, 3134.546288728714
4, 0.35368, 0.3807, 0.3807, 3914.2804906368256
5, 0.37858, 0.4088, 0.4088, 4724.957690477371
6, 0.3965, 0.4295, 0.4295, 5632.471276283264
7, 0.41836, 0.4545, 0.4545, 6538.877061843872
8, 0.43086, 0.4664, 0.4664, 7445.576107978821
9, 0.444, 0.4779, 0.4779, 8360.12284708023
10, 0.44996, 0.4864, 0.4864, 9270.52021574974
11, 0.46056, 0.4953, 0.4953, 10191.455766916275
12, 0.46896, 0.5044, 0.5044, 11104.909039974213
13, 0.47512, 0.5065, 0.5065, 12016.669440031052
14, 0.47964, 0.5153, 0.5153, 12926.497477769852
15, 0.48284, 0.52, 0.52, 13839.258276700974
16, 0.48968, 0.5263, 0.5263, 14750.48030591011
17, 0.4956, 0.5302, 0.5302, 15661.971940517426
18, 0.50252, 0.5316, 0.5316, 16576.41144680977
19, 0.50466, 0.5384, 0.5384, 17486.508249759674
20, 0.50916, 0.5399, 0.5399, 18393.980881214142
21, 0.5107, 0.5407, 0.5407, 19303.37682557106
22, 0.52248, 0.5478, 0.5478, 20214.637600183487
23, 0.5248, 0.5504, 0.5504, 21126.164838314056
24, 0.5284, 0.5534, 0.5534, 22037.348834753036
25, 0.5334, 0.5543, 0.5543, 22950.016677856445
26, 0.53686, 0.559, 0.559, 23862.47095322609
27, 0.53194, 0.5582, 0.5582, 24772.98684835434
28, 0.5412, 0.5657, 0.5657, 25685.490768909454
29, 0.54306, 0.5666, 0.5666, 26596.346706151962
30, 0.54868, 0.5703, 0.5703, 27509.222992658615
31, 0.55288, 0.5728, 0.5728, 28420.86499595642
32, 0.54944, 0.5743, 0.5743, 29332.786581993103
33, 0.55272, 0.5761, 0.5761, 30240.748238563538
34, 0.55792, 0.5784, 0.5784, 31150.106990098953
35, 0.56012, 0.5787, 0.5787, 32059.42322421074
36, 0.56458, 0.5838, 0.5838, 32972.853687524796
37, 0.56492, 0.5886, 0.5886, 33882.806581258774
38, 0.56578, 0.5894, 0.5894, 34794.36697721481
39, 0.56866, 0.5909, 0.5909, 35704.73756694794
40, 0.57058, 0.5826, 0.5826, 36615.188958883286
41, 0.57258, 0.5899, 0.5899, 37527.77890944481
42, 0.57466, 0.5938, 0.5938, 38442.11300396919
43, 0.5777, 0.595, 0.595, 39354.30984020233
44, 0.57552, 0.5982, 0.5982, 40267.00370621681
45, 0.58164, 0.599, 0.599, 41178.51088094711
46, 0.58208, 0.601, 0.601, 42086.95328330994
47, 0.5819, 0.6014, 0.6014, 42997.94547367096
48, 0.57824, 0.6005, 0.6005, 43907.861018657684
49, 0.58528, 0.6082, 0.6082, 44819.28741598129
