,Round,Epoch,Train Accuracy,Test Accuracy,F1,Confusion Matrix
0,0,10,0.0973,0.0999,0.0999,"[[0, 190, 0, 797, 13, 0, 0, 0, 0, 0], [0, 119, 0, 841, 40, 0, 0, 0, 0, 0], [0, 95, 0, 862, 43, 0, 0, 0, 0, 0], [0, 121, 0, 815, 64, 0, 0, 0, 0, 0], [0, 60, 0, 875, 65, 0, 0, 0, 0, 0], [0, 185, 0, 781, 34, 0, 0, 0, 0, 0], [0, 46, 0, 914, 40, 0, 0, 0, 0, 0], [0, 100, 0, 878, 22, 0, 0, 0, 0, 0], [0, 178, 0, 813, 9, 0, 0, 0, 0, 0], [0, 84, 0, 895, 21, 0, 0, 0, 0, 0]]"
1,1,10,0.12724,0.1343,0.1343,"[[0, 710, 0, 0, 249, 41, 0, 0, 0, 0], [0, 579, 0, 0, 367, 54, 0, 0, 0, 0], [0, 418, 0, 0, 521, 61, 0, 0, 0, 0], [0, 367, 0, 0, 467, 166, 0, 0, 0, 0], [0, 276, 0, 0, 616, 108, 0, 0, 0, 0], [0, 500, 0, 0, 352, 148, 0, 0, 0, 0], [0, 293, 0, 0, 626, 81, 0, 0, 0, 0], [0, 469, 0, 0, 412, 119, 0, 0, 0, 0], [0, 763, 0, 0, 164, 73, 0, 0, 0, 0], [0, 668, 0, 0, 312, 20, 0, 0, 0, 0]]"
2,2,10,0.13504,0.1415,0.1415,"[[0, 572, 0, 0, 384, 44, 0, 0, 0, 0], [0, 515, 0, 0, 426, 59, 0, 0, 0, 0], [0, 258, 0, 0, 684, 58, 0, 0, 0, 0], [0, 225, 0, 0, 625, 150, 0, 0, 0, 0], [0, 169, 0, 0, 739, 92, 0, 0, 0, 0], [0, 291, 0, 0, 548, 161, 0, 0, 0, 0], [0, 158, 0, 0, 768, 74, 0, 0, 0, 0], [0, 357, 0, 0, 563, 80, 0, 0, 0, 0], [0, 657, 0, 0, 252, 91, 0, 0, 0, 0], [0, 641, 0, 0, 338, 21, 0, 0, 0, 0]]"
3,3,10,0.14392,0.151,0.151,"[[0, 633, 1, 0, 167, 198, 0, 1, 0, 0], [0, 615, 0, 0, 180, 205, 0, 0, 0, 0], [0, 344, 0, 0, 424, 232, 0, 0, 0, 0], [0, 282, 0, 0, 299, 413, 0, 6, 0, 0], [0, 249, 0, 0, 452, 299, 0, 0, 0, 0], [0, 315, 0, 0, 244, 436, 0, 5, 0, 0], [0, 242, 0, 0, 419, 334, 0, 5, 0, 0], [0, 464, 0, 0, 262, 267, 0, 7, 0, 0], [0, 700, 0, 0, 65, 234, 0, 1, 0, 0], [0, 776, 0, 0, 141, 82, 0, 1, 0, 0]]"
4,4,10,0.15706,0.1694,0.1694,"[[15, 531, 0, 0, 237, 52, 0, 134, 0, 31], [3, 545, 0, 0, 240, 91, 0, 61, 2, 58], [6, 282, 0, 0, 501, 70, 0, 126, 0, 15], [1, 198, 0, 0, 438, 211, 0, 134, 0, 18], [4, 191, 0, 0, 578, 107, 0, 109, 0, 11], [0, 266, 0, 0, 376, 233, 0, 116, 0, 9], [3, 169, 0, 0, 588, 113, 0, 114, 0, 13], [0, 291, 0, 0, 351, 97, 0, 186, 0, 75], [1, 647, 0, 0, 148, 114, 0, 36, 0, 54], [1, 564, 0, 0, 128, 32, 0, 138, 0, 137]]"
5,5,10,0.1579,0.1693,0.1693,"[[0, 563, 0, 0, 228, 182, 0, 19, 0, 8], [0, 551, 0, 0, 222, 191, 0, 21, 0, 15], [0, 236, 2, 0, 538, 205, 0, 12, 0, 7], [0, 175, 0, 0, 385, 401, 0, 36, 0, 3], [0, 183, 0, 0, 562, 241, 0, 13, 0, 1], [0, 199, 0, 0, 321, 450, 0, 26, 0, 4], [0, 148, 1, 0, 548, 273, 0, 28, 0, 2], [0, 335, 0, 0, 344, 222, 0, 80, 0, 19], [0, 672, 0, 0, 92, 212, 0, 12, 0, 12], [0, 662, 0, 0, 170, 72, 0, 48, 0, 48]]"
6,6,10,0.19976,0.2119,0.2119,"[[205, 110, 1, 0, 146, 13, 0, 170, 79, 276], [29, 267, 1, 0, 247, 44, 0, 123, 71, 218], [49, 55, 0, 0, 547, 31, 0, 219, 11, 88], [13, 46, 0, 0, 560, 107, 0, 190, 3, 81], [10, 23, 0, 0, 685, 30, 0, 162, 5, 85], [20, 88, 0, 0, 547, 126, 0, 171, 7, 41], [2, 19, 0, 0, 741, 37, 0, 159, 1, 41], [8, 92, 0, 0, 412, 33, 0, 245, 15, 195], [71, 161, 0, 0, 112, 48, 0, 119, 137, 352], [24, 127, 0, 0, 146, 10, 0, 183, 56, 454]]"
7,7,10,0.18498,0.198,0.198,"[[309, 452, 6, 0, 185, 16, 0, 17, 1, 14], [36, 575, 5, 0, 289, 53, 0, 27, 2, 13], [71, 177, 5, 0, 693, 23, 0, 18, 0, 13], [9, 136, 2, 0, 739, 81, 0, 29, 0, 4], [25, 104, 2, 0, 827, 13, 0, 25, 0, 4], [9, 151, 2, 0, 711, 114, 0, 10, 1, 2], [5, 53, 0, 0, 910, 16, 0, 15, 0, 1], [17, 214, 3, 0, 618, 27, 0, 102, 0, 19], [122, 666, 2, 0, 120, 58, 0, 17, 4, 11], [41, 589, 1, 0, 245, 12, 0, 68, 0, 44]]"
8,8,10,0.22098,0.2383,0.2383,"[[331, 117, 7, 0, 95, 5, 0, 76, 242, 127], [90, 336, 11, 0, 206, 34, 0, 81, 159, 83], [104, 84, 7, 0, 610, 11, 0, 110, 33, 41], [35, 73, 8, 0, 643, 42, 0, 147, 8, 44], [35, 41, 6, 0, 758, 5, 0, 86, 25, 44], [26, 154, 11, 0, 620, 53, 0, 106, 12, 18], [7, 20, 0, 0, 855, 6, 0, 92, 1, 19], [15, 94, 8, 0, 480, 13, 0, 243, 29, 118], [111, 175, 4, 0, 71, 29, 0, 64, 386, 160], [54, 140, 5, 0, 152, 8, 0, 170, 202, 269]]"
9,9,10,0.20336,0.219,0.219,"[[476, 263, 23, 0, 128, 16, 0, 73, 0, 21], [142, 473, 9, 0, 229, 55, 0, 70, 0, 22], [102, 119, 21, 0, 664, 27, 0, 54, 0, 13], [19, 99, 12, 0, 699, 73, 0, 94, 0, 4], [54, 56, 11, 0, 802, 14, 0, 54, 0, 9], [16, 133, 9, 0, 679, 111, 0, 48, 1, 3], [10, 19, 2, 0, 913, 8, 0, 48, 0, 0], [40, 110, 9, 0, 550, 34, 0, 245, 0, 12], [378, 380, 5, 0, 88, 47, 0, 80, 1, 21], [172, 323, 4, 0, 204, 13, 0, 221, 2, 61]]"
