,Round,Epoch,Train Accuracy,Test Accuracy,F1,Confusion Matrix
0,0,10,0.1548,0.1575,0.1575,"[[0, 0, 310, 9, 0, 0, 4, 0, 677, 0], [0, 0, 430, 32, 0, 0, 19, 0, 519, 0], [0, 0, 673, 51, 0, 0, 18, 0, 258, 0], [0, 0, 669, 86, 0, 0, 42, 0, 203, 0], [0, 0, 756, 61, 0, 0, 37, 0, 146, 0], [0, 0, 678, 56, 0, 0, 30, 0, 236, 0], [0, 0, 776, 44, 0, 0, 69, 0, 111, 0], [0, 0, 655, 21, 0, 0, 21, 0, 303, 0], [0, 0, 237, 13, 0, 0, 3, 0, 747, 0], [0, 0, 353, 9, 0, 0, 5, 0, 633, 0]]"
1,1,10,0.20614,0.207,0.207,"[[5, 0, 40, 33, 0, 0, 38, 0, 345, 539], [0, 1, 74, 82, 0, 0, 96, 0, 241, 506], [2, 0, 116, 169, 0, 0, 366, 0, 95, 252], [0, 0, 109, 272, 0, 0, 334, 1, 54, 230], [1, 0, 97, 120, 0, 0, 575, 0, 28, 179], [0, 0, 107, 258, 0, 0, 312, 0, 108, 215], [0, 0, 101, 110, 0, 0, 682, 0, 6, 101], [0, 0, 198, 126, 0, 0, 249, 1, 43, 383], [2, 0, 17, 63, 0, 0, 15, 0, 295, 608], [0, 0, 61, 43, 0, 0, 79, 0, 119, 698]]"
2,2,10,0.25462,0.2661,0.2661,"[[163, 9, 28, 30, 0, 0, 45, 11, 576, 138], [6, 44, 32, 44, 0, 0, 65, 5, 562, 242], [71, 10, 106, 142, 0, 0, 443, 21, 136, 71], [27, 5, 73, 229, 0, 0, 409, 38, 114, 105], [19, 0, 67, 102, 0, 0, 645, 27, 82, 58], [31, 3, 94, 251, 0, 0, 393, 24, 140, 64], [4, 3, 63, 75, 0, 0, 765, 16, 29, 45], [20, 8, 106, 94, 0, 0, 286, 149, 111, 226], [20, 6, 9, 39, 0, 0, 22, 4, 742, 158], [6, 5, 16, 31, 0, 0, 78, 8, 393, 463]]"
3,3,10,0.30732,0.3313,0.3313,"[[355, 34, 70, 32, 0, 0, 25, 33, 319, 132], [16, 244, 12, 44, 0, 0, 38, 15, 320, 311], [98, 28, 333, 103, 0, 0, 290, 59, 51, 38], [42, 26, 211, 236, 0, 0, 297, 84, 28, 76], [34, 5, 265, 87, 0, 0, 469, 62, 44, 34], [28, 14, 328, 264, 0, 0, 225, 59, 36, 46], [7, 18, 131, 60, 0, 0, 700, 42, 7, 35], [38, 17, 232, 97, 0, 0, 154, 316, 31, 115], [94, 43, 26, 45, 0, 0, 17, 16, 586, 173], [14, 49, 15, 34, 0, 0, 55, 23, 267, 543]]"
4,4,10,0.34386,0.366,0.366,"[[360, 42, 57, 38, 0, 0, 21, 42, 321, 119], [11, 383, 7, 29, 0, 0, 29, 17, 183, 341], [86, 32, 385, 133, 0, 0, 216, 80, 35, 33], [32, 33, 197, 292, 0, 0, 245, 99, 25, 77], [35, 10, 427, 78, 0, 0, 297, 83, 40, 30], [22, 20, 281, 370, 0, 0, 148, 82, 33, 44], [4, 19, 149, 87, 0, 0, 636, 53, 9, 43], [30, 27, 208, 109, 0, 0, 92, 406, 23, 105], [87, 58, 20, 32, 0, 0, 15, 17, 600, 171], [12, 89, 7, 31, 0, 0, 41, 34, 188, 598]]"
5,5,10,0.36368,0.3874,0.3874,"[[389, 49, 52, 45, 0, 0, 18, 22, 332, 93], [13, 450, 5, 21, 0, 0, 18, 15, 183, 295], [72, 37, 354, 241, 0, 0, 147, 80, 36, 33], [27, 23, 140, 492, 0, 0, 136, 63, 26, 93], [46, 14, 439, 121, 0, 0, 211, 93, 42, 34], [17, 17, 189, 552, 0, 0, 85, 72, 31, 37], [6, 23, 163, 160, 0, 0, 548, 32, 16, 52], [35, 27, 140, 205, 0, 0, 46, 418, 19, 110], [99, 62, 12, 33, 0, 0, 9, 9, 640, 136], [19, 111, 5, 40, 0, 0, 30, 20, 192, 583]]"
6,6,10,0.38032,0.4104,0.4104,"[[397, 38, 83, 46, 0, 0, 23, 17, 307, 89], [18, 441, 9, 26, 0, 0, 17, 18, 158, 313], [64, 25, 434, 206, 0, 0, 151, 60, 30, 30], [21, 17, 165, 521, 0, 0, 151, 40, 17, 68], [40, 10, 489, 100, 0, 0, 222, 74, 34, 31], [9, 11, 218, 568, 0, 0, 81, 59, 22, 32], [2, 10, 156, 137, 0, 0, 614, 24, 15, 42], [19, 10, 158, 201, 0, 0, 50, 453, 15, 94], [85, 53, 27, 38, 0, 0, 13, 7, 646, 131], [19, 104, 8, 56, 0, 0, 30, 21, 164, 598]]"
7,7,10,0.39276,0.4231,0.4231,"[[408, 28, 70, 60, 0, 0, 18, 15, 312, 89], [17, 424, 12, 32, 0, 0, 15, 11, 179, 310], [67, 20, 429, 253, 0, 0, 119, 46, 31, 35], [19, 13, 119, 611, 0, 0, 116, 34, 24, 64], [47, 7, 472, 141, 1, 0, 188, 87, 31, 26], [13, 8, 160, 659, 0, 0, 59, 47, 22, 32], [3, 10, 141, 179, 0, 0, 602, 13, 16, 36], [27, 8, 114, 235, 0, 0, 44, 458, 16, 98], [80, 42, 20, 49, 0, 0, 9, 6, 692, 102], [18, 89, 10, 57, 0, 0, 25, 15, 180, 606]]"
8,8,10,0.40862,0.4378,0.4378,"[[426, 34, 73, 51, 0, 0, 19, 17, 274, 106], [19, 449, 9, 26, 0, 0, 11, 10, 132, 344], [64, 21, 462, 224, 0, 0, 102, 58, 27, 42], [19, 12, 126, 589, 0, 0, 111, 47, 21, 75], [47, 8, 497, 136, 1, 0, 133, 112, 28, 38], [12, 6, 157, 661, 0, 0, 41, 61, 20, 42], [4, 12, 142, 167, 0, 0, 597, 18, 15, 45], [23, 10, 101, 199, 0, 0, 29, 511, 10, 117], [81, 54, 16, 41, 0, 0, 9, 9, 669, 121], [17, 96, 7, 41, 0, 0, 21, 18, 126, 674]]"
9,9,10,0.42026,0.4494,0.4494,"[[385, 34, 79, 50, 0, 0, 28, 13, 309, 102], [13, 480, 10, 31, 0, 0, 14, 3, 135, 314], [60, 20, 480, 203, 0, 0, 122, 44, 29, 42], [17, 14, 121, 558, 0, 0, 162, 39, 20, 69], [40, 6, 450, 140, 3, 1, 188, 108, 29, 35], [6, 8, 151, 643, 0, 6, 77, 51, 20, 38], [1, 12, 120, 113, 1, 0, 695, 13, 12, 33], [26, 9, 94, 197, 1, 1, 43, 517, 9, 103], [62, 53, 25, 40, 0, 0, 12, 8, 690, 110], [12, 103, 11, 41, 0, 0, 28, 13, 112, 680]]"
10,10,10,0.43242,0.462,0.462,"[[398, 32, 90, 40, 0, 0, 28, 10, 306, 96], [14, 518, 14, 25, 0, 0, 10, 5, 137, 277], [61, 20, 540, 160, 0, 1, 105, 44, 31, 38], [19, 15, 136, 551, 1, 2, 149, 35, 24, 68], [44, 7, 476, 134, 8, 1, 153, 113, 30, 34], [6, 6, 174, 630, 0, 7, 65, 52, 21, 39], [1, 12, 138, 113, 2, 0, 677, 15, 10, 32], [26, 7, 98, 180, 4, 5, 31, 540, 9, 100], [63, 55, 22, 35, 0, 0, 10, 7, 713, 95], [14, 113, 16, 30, 0, 0, 26, 11, 122, 668]]"
11,11,10,0.43894,0.4688,0.4688,"[[436, 24, 96, 42, 0, 0, 25, 11, 271, 95], [18, 478, 18, 28, 0, 0, 13, 6, 124, 315], [58, 13, 544, 170, 0, 2, 94, 53, 27, 39], [20, 11, 129, 577, 1, 2, 128, 45, 21, 66], [44, 3, 444, 159, 15, 0, 141, 132, 30, 32], [6, 3, 154, 660, 1, 10, 49, 58, 21, 38], [2, 7, 122, 157, 2, 0, 647, 22, 10, 31], [22, 5, 90, 190, 3, 9, 22, 576, 8, 75], [78, 45, 25, 46, 1, 0, 8, 8, 695, 94], [21, 81, 19, 35, 0, 1, 23, 12, 98, 710]]"
12,12,10,0.4512,0.4793,0.4793,"[[443, 22, 91, 38, 0, 0, 35, 12, 264, 95], [21, 484, 13, 30, 0, 0, 16, 8, 130, 298], [55, 12, 555, 153, 1, 5, 106, 53, 25, 35], [13, 10, 129, 571, 1, 5, 146, 45, 22, 58], [44, 3, 415, 148, 32, 1, 160, 143, 30, 24], [4, 3, 153, 636, 2, 16, 62, 67, 20, 37], [2, 8, 111, 132, 4, 0, 685, 21, 8, 29], [21, 5, 87, 174, 6, 12, 28, 587, 8, 72], [80, 42, 26, 43, 0, 0, 9, 7, 708, 85], [24, 79, 16, 34, 0, 1, 27, 11, 96, 712]]"
13,13,10,0.4593,0.4873,0.4873,"[[451, 26, 88, 31, 0, 0, 28, 12, 264, 100], [17, 514, 12, 25, 0, 0, 14, 5, 101, 312], [57, 15, 567, 154, 3, 4, 93, 51, 26, 30], [17, 10, 136, 586, 5, 5, 119, 38, 20, 64], [43, 4, 428, 159, 44, 0, 129, 135, 29, 29], [7, 4, 153, 654, 2, 14, 49, 59, 19, 39], [2, 8, 125, 148, 3, 0, 658, 17, 8, 31], [20, 6, 90, 181, 9, 13, 20, 576, 8, 77], [70, 43, 25, 41, 2, 0, 6, 5, 726, 82], [16, 72, 17, 36, 0, 0, 24, 10, 88, 737]]"
14,14,10,0.46278,0.4901,0.4901,"[[427, 22, 84, 34, 0, 0, 33, 11, 295, 94], [16, 514, 13, 23, 0, 0, 14, 5, 121, 294], [54, 17, 564, 147, 3, 4, 109, 42, 29, 31], [15, 11, 127, 591, 3, 4, 132, 35, 19, 63], [41, 4, 414, 153, 52, 0, 148, 129, 31, 28], [5, 6, 149, 654, 2, 11, 60, 54, 20, 39], [3, 7, 110, 117, 2, 0, 703, 19, 8, 31], [24, 6, 94, 184, 7, 9, 21, 563, 11, 81], [57, 41, 23, 37, 2, 0, 7, 5, 746, 82], [11, 82, 16, 34, 0, 0, 24, 7, 96, 730]]"
15,15,10,0.47638,0.5025,0.5025,"[[461, 25, 84, 31, 0, 0, 30, 11, 262, 96], [19, 535, 14, 20, 0, 0, 16, 4, 111, 281], [56, 15, 596, 124, 4, 7, 93, 44, 32, 29], [18, 11, 134, 567, 10, 7, 131, 41, 20, 61], [44, 5, 426, 126, 79, 0, 129, 139, 28, 24], [5, 5, 158, 620, 5, 20, 58, 75, 20, 34], [4, 7, 130, 104, 3, 0, 695, 22, 10, 25], [23, 5, 87, 166, 11, 7, 20, 601, 11, 69], [63, 43, 27, 29, 2, 0, 8, 7, 744, 77], [17, 84, 16, 32, 0, 0, 22, 9, 93, 727]]"
16,16,10,0.4832,0.5106,0.5106,"[[472, 22, 100, 35, 0, 0, 32, 16, 233, 90], [23, 530, 17, 27, 0, 1, 17, 5, 91, 289], [43, 11, 595, 134, 4, 9, 102, 43, 30, 29], [11, 10, 130, 595, 9, 13, 125, 41, 17, 49], [38, 3, 400, 150, 84, 1, 135, 140, 25, 24], [4, 4, 149, 613, 7, 49, 54, 70, 18, 32], [3, 4, 126, 117, 4, 1, 694, 18, 10, 23], [13, 2, 84, 164, 10, 15, 19, 617, 8, 68], [65, 43, 29, 35, 2, 0, 8, 6, 730, 82], [26, 77, 16, 33, 0, 2, 22, 10, 74, 740]]"
17,17,10,0.49296,0.5185,0.5185,"[[515, 25, 85, 37, 0, 0, 34, 15, 205, 84], [23, 550, 16, 27, 0, 2, 17, 5, 90, 270], [53, 9, 586, 140, 8, 9, 99, 43, 27, 26], [13, 8, 122, 609, 11, 15, 115, 42, 18, 47], [38, 3, 375, 152, 122, 3, 124, 135, 25, 23], [5, 5, 147, 617, 9, 52, 52, 70, 18, 25], [3, 4, 126, 124, 6, 1, 687, 18, 10, 21], [17, 2, 80, 161, 14, 19, 20, 618, 8, 61], [84, 41, 27, 40, 3, 0, 9, 9, 719, 68], [27, 80, 20, 38, 0, 2, 20, 11, 75, 727]]"
18,18,10,0.49748,0.5225,0.5225,"[[489, 21, 83, 33, 1, 0, 33, 13, 242, 85], [21, 552, 15, 20, 0, 1, 18, 7, 95, 271], [57, 10, 600, 119, 7, 10, 99, 36, 34, 28], [13, 11, 128, 572, 10, 19, 132, 41, 21, 53], [39, 3, 381, 133, 119, 4, 141, 124, 35, 21], [7, 5, 157, 585, 8, 68, 63, 59, 18, 30], [4, 5, 121, 102, 7, 1, 715, 15, 10, 20], [21, 4, 84, 153, 15, 20, 19, 619, 9, 56], [57, 34, 26, 30, 2, 1, 8, 7, 761, 74], [27, 86, 12, 33, 0, 2, 24, 11, 75, 730]]"
