,Round,Epoch,Train Accuracy,Test Accuracy,F1,Confusion Matrix
0,0,20,0.11242,0.113,0.113,"[[0, 87, 0, 1, 0, 0, 0, 0, 912, 0], [0, 193, 0, 6, 0, 0, 0, 0, 801, 0], [0, 196, 0, 6, 0, 0, 0, 0, 798, 0], [0, 204, 0, 13, 4, 0, 0, 0, 774, 5], [0, 188, 0, 14, 2, 0, 0, 0, 791, 5], [0, 235, 1, 10, 5, 0, 0, 0, 748, 1], [0, 233, 0, 5, 0, 0, 0, 0, 762, 0], [0, 252, 0, 13, 0, 0, 0, 0, 735, 0], [0, 74, 0, 3, 1, 0, 0, 0, 922, 0], [0, 232, 0, 2, 0, 0, 0, 0, 766, 0]]"
1,1,20,0.1161,0.1172,0.1172,"[[813, 161, 16, 9, 1, 0, 0, 0, 0, 0], [674, 261, 55, 5, 5, 0, 0, 0, 0, 0], [788, 140, 59, 10, 3, 0, 0, 0, 0, 0], [725, 117, 114, 26, 18, 0, 0, 0, 0, 0], [710, 156, 102, 19, 13, 0, 0, 0, 0, 0], [755, 114, 95, 19, 17, 0, 0, 0, 0, 0], [722, 145, 122, 6, 5, 0, 0, 0, 0, 0], [663, 258, 49, 23, 7, 0, 0, 0, 0, 0], [704, 252, 30, 7, 7, 0, 0, 0, 0, 0], [598, 382, 14, 5, 1, 0, 0, 0, 0, 0]]"
2,2,20,0.12424,0.1237,0.1237,"[[844, 99, 5, 1, 24, 27, 0, 0, 0, 0], [714, 186, 17, 2, 15, 66, 0, 0, 0, 0], [814, 67, 23, 1, 37, 58, 0, 0, 0, 0], [711, 52, 31, 8, 83, 115, 0, 0, 0, 0], [738, 60, 33, 2, 71, 96, 0, 0, 0, 0], [750, 43, 22, 4, 76, 105, 0, 0, 0, 0], [754, 54, 31, 2, 28, 131, 0, 0, 0, 0], [748, 114, 9, 7, 69, 53, 0, 0, 0, 0], [722, 184, 9, 1, 27, 57, 0, 0, 0, 0], [707, 260, 6, 0, 11, 16, 0, 0, 0, 0]]"
3,3,20,0.14658,0.1507,0.1507,"[[539, 206, 166, 10, 33, 46, 0, 0, 0, 0], [294, 401, 191, 7, 18, 89, 0, 0, 0, 0], [425, 135, 302, 11, 55, 72, 0, 0, 0, 0], [317, 97, 300, 40, 86, 160, 0, 0, 0, 0], [281, 138, 357, 33, 65, 126, 0, 0, 0, 0], [327, 114, 279, 31, 89, 160, 0, 0, 0, 0], [249, 148, 392, 10, 41, 160, 0, 0, 0, 0], [343, 245, 202, 28, 105, 77, 0, 0, 0, 0], [301, 427, 148, 10, 16, 98, 0, 0, 0, 0], [344, 492, 116, 6, 16, 26, 0, 0, 0, 0]]"
4,4,20,0.14566,0.1464,0.1464,"[[686, 138, 34, 8, 59, 75, 0, 0, 0, 0], [475, 294, 51, 4, 37, 139, 0, 0, 0, 0], [601, 88, 69, 7, 103, 132, 0, 0, 0, 0], [437, 66, 62, 34, 145, 256, 0, 0, 0, 0], [475, 75, 95, 28, 114, 213, 0, 0, 0, 0], [491, 57, 48, 27, 110, 267, 0, 0, 0, 0], [427, 92, 128, 7, 95, 251, 0, 0, 0, 0], [501, 150, 44, 27, 157, 121, 0, 0, 0, 0], [511, 288, 22, 4, 28, 147, 0, 0, 0, 0], [558, 330, 31, 6, 34, 41, 0, 0, 0, 0]]"
5,5,20,0.15356,0.1605,0.1605,"[[586, 168, 45, 8, 114, 79, 0, 0, 0, 0], [367, 369, 45, 8, 54, 157, 0, 0, 0, 0], [463, 109, 89, 10, 174, 154, 0, 0, 0, 1], [340, 77, 66, 53, 187, 276, 0, 0, 0, 1], [342, 99, 103, 30, 198, 228, 0, 0, 0, 0], [368, 79, 47, 37, 158, 310, 0, 1, 0, 0], [299, 128, 123, 11, 151, 287, 0, 0, 0, 1], [397, 187, 47, 38, 205, 126, 0, 0, 0, 0], [393, 368, 28, 7, 38, 166, 0, 0, 0, 0], [469, 388, 32, 10, 49, 52, 0, 0, 0, 0]]"
6,6,20,0.16,0.1692,0.1692,"[[532, 204, 76, 15, 93, 79, 0, 0, 0, 1], [284, 433, 61, 11, 50, 158, 1, 0, 0, 2], [381, 127, 161, 20, 145, 165, 0, 0, 0, 1], [289, 102, 102, 76, 150, 279, 0, 1, 0, 1], [286, 116, 167, 47, 158, 225, 0, 0, 0, 1], [320, 96, 70, 61, 121, 329, 0, 2, 0, 1], [240, 145, 169, 20, 128, 297, 0, 0, 0, 1], [337, 218, 76, 59, 180, 127, 0, 0, 0, 3], [331, 417, 43, 9, 35, 164, 0, 0, 0, 1], [408, 427, 54, 14, 41, 53, 0, 0, 0, 3]]"
7,7,20,0.1669,0.1757,0.1757,"[[482, 222, 66, 19, 121, 86, 0, 0, 0, 4], [250, 450, 51, 15, 57, 168, 1, 2, 0, 6], [332, 129, 123, 25, 203, 183, 0, 0, 0, 5], [246, 107, 86, 81, 163, 305, 0, 7, 0, 5], [219, 128, 122, 48, 238, 242, 1, 1, 0, 1], [273, 105, 62, 65, 129, 360, 0, 3, 0, 3], [194, 153, 110, 28, 170, 342, 0, 2, 0, 1], [302, 220, 57, 71, 200, 136, 0, 2, 0, 12], [297, 445, 31, 10, 40, 173, 0, 0, 0, 4], [369, 432, 43, 16, 53, 61, 0, 5, 0, 21]]"
8,8,20,0.17832,0.1844,0.1844,"[[512, 219, 67, 24, 96, 69, 0, 4, 0, 9], [254, 451, 49, 19, 61, 146, 1, 6, 0, 13], [326, 132, 133, 35, 204, 162, 0, 1, 0, 7], [240, 105, 103, 95, 171, 272, 0, 8, 0, 6], [216, 122, 133, 66, 269, 188, 1, 2, 0, 3], [258, 102, 76, 84, 146, 325, 0, 4, 0, 5], [179, 155, 123, 36, 191, 311, 0, 4, 0, 1], [301, 203, 68, 89, 199, 107, 0, 7, 0, 26], [315, 432, 35, 14, 38, 155, 0, 0, 0, 11], [375, 406, 41, 16, 55, 49, 0, 6, 0, 52]]"
9,9,20,0.18944,0.2005,0.2005,"[[514, 217, 56, 21, 109, 63, 0, 8, 0, 12], [229, 453, 49, 18, 80, 138, 2, 8, 0, 23], [270, 120, 108, 33, 283, 172, 2, 2, 0, 10], [190, 104, 88, 96, 212, 281, 1, 19, 0, 9], [150, 120, 92, 59, 378, 187, 3, 3, 0, 8], [192, 105, 73, 81, 199, 335, 0, 7, 0, 8], [131, 143, 77, 31, 285, 322, 0, 8, 0, 3], [226, 202, 65, 87, 237, 104, 0, 41, 0, 38], [318, 425, 29, 12, 48, 150, 0, 1, 0, 17], [340, 374, 41, 16, 74, 57, 0, 18, 0, 80]]"
