round, train_acc, test_acc, f1, time_stamp
0, 0.1, 0.1, 0.1, 595.1963374614716
1, 0.10012, 0.0999, 0.0999, 1191.602615594864
2, 0.12306, 0.1262, 0.1262, 1790.71071434021
3, 0.1014, 0.1009, 0.1009, 2389.7522060871124
4, 0.1051, 0.1042, 0.1042, 2988.4748492240906
5, 0.09996, 0.1, 0.1, 3585.474586248398
6, 0.10464, 0.0999, 0.0999, 4181.8502378463745
7, 0.12474, 0.1274, 0.1274, 4778.932755231857
8, 0.12474, 0.1307, 0.1307, 5374.790072441101
9, 0.13948, 0.1417, 0.1417, 5970.775111675262
10, 0.12346, 0.1288, 0.1288, 6568.624683141708
11, 0.13702, 0.1364, 0.1364, 7165.52267408371
12, 0.12854, 0.1337, 0.1337, 7765.285805463791
13, 0.13538, 0.1384, 0.1384, 8363.977110862732
14, 0.1351, 0.1399, 0.1399, 8962.357645273209
15, 0.15648, 0.1658, 0.1658, 9555.959284543991
16, 0.16108, 0.1746, 0.1746, 10148.411526679993
17, 0.1755, 0.1889, 0.1889, 10740.415565490723
18, 0.18416, 0.1945, 0.1945, 11333.437068462372
19, 0.21528, 0.2319, 0.2319, 11930.281871557236
20, 0.22248, 0.2385, 0.2385, 12524.198158979416
21, 0.2388, 0.2651, 0.2651, 13123.159056186676
22, 0.24094, 0.2541, 0.2541, 13724.866166353226
23, 0.23778, 0.2543, 0.2543, 14320.169822216034
24, 0.23836, 0.2515, 0.2515, 14918.247674703598
25, 0.23194, 0.2519, 0.2519, 15510.060474157333
26, 0.21964, 0.2281, 0.2281, 16100.83916759491
27, 0.23866, 0.26, 0.26, 16692.378247737885
28, 0.22896, 0.2415, 0.2415, 17285.193846702576
29, 0.23712, 0.2612, 0.2612, 17882.678560972214
30, 0.24812, 0.2705, 0.2705, 18474.666999578476
31, 0.24338, 0.2624, 0.2624, 19066.34688949585
32, 0.23842, 0.2591, 0.2591, 19657.839998722076
33, 0.2462, 0.2701, 0.2701, 20261.401319026947
34, 0.2455, 0.2713, 0.2713, 20879.713860988617
35, 0.25086, 0.275, 0.275, 21481.60351538658
36, 0.26886, 0.3, 0.3, 22078.675163030624
37, 0.2562, 0.285, 0.285, 22676.44807767868
38, 0.27542, 0.3013, 0.3013, 23274.393952846527
39, 0.26502, 0.2928, 0.2928, 23872.20496726036
40, 0.28146, 0.308, 0.308, 24475.736103773117
41, 0.27322, 0.2992, 0.2992, 25077.815935611725
42, 0.27494, 0.2974, 0.2974, 25678.201506137848
43, 0.27, 0.2954, 0.2954, 26277.489411354065
44, 0.27666, 0.3001, 0.3001, 26877.49749159813
45, 0.28282, 0.3089, 0.3089, 27489.856914520264
46, 0.2883, 0.31, 0.31, 28091.84554362297
47, 0.29068, 0.3159, 0.3159, 28688.79011297226
48, 0.27914, 0.303, 0.303, 29290.515365839005
49, 0.30032, 0.3263, 0.3263, 29890.17243218422
