,Round,Epoch,Train Accuracy,Test Accuracy,F1,Confusion Matrix
0,0,10,0,0.1,0,0
1,1,10,0,0.0993,0,0
2,2,10,0,0.119,0,0
3,3,10,0,0.1254,0,0
4,4,10,0,0.1278,0,0
5,5,10,0,0.1111,0,0
6,6,10,0,0.1104,0,0
7,7,10,0,0.1309,0,0
8,8,10,0,0.1079,0,0
9,9,10,0,0.1116,0,0
10,10,10,0,0.1234,0,0
11,11,10,0,0.1484,0,0
12,12,10,0,0.1482,0,0
13,13,10,0,0.1494,0,0
14,14,10,0,0.1809,0,0
15,15,10,0,0.1539,0,0
16,16,10,0,0.166,0,0
17,17,10,0,0.1707,0,0
18,18,10,0,0.1625,0,0
19,19,10,0,0.1675,0,0
20,20,10,0,0.1823,0,0
21,21,10,0,0.1934,0,0
22,22,10,0,0.2007,0,0
23,23,10,0,0.2128,0,0
24,24,10,0,0.2204,0,0
25,25,10,0,0.2274,0,0
26,26,10,0,0.2337,0,0
27,27,10,0,0.2364,0,0
28,28,10,0,0.2438,0,0
29,29,10,0,0.2465,0,0
30,30,10,0,0.2533,0,0
31,31,10,0,0.2468,0,0
32,32,10,0,0.2556,0,0
33,33,10,0,0.2579,0,0
34,34,10,0,0.259,0,0
35,35,10,0,0.2581,0,0
36,36,10,0,0.2534,0,0
37,37,10,0,0.2563,0,0
38,38,10,0,0.2587,0,0
39,39,10,0,0.264,0,0
40,40,10,0,0.2657,0,0
41,41,10,0,0.2726,0,0
42,42,10,0,0.2672,0,0
43,43,10,0,0.2729,0,0
44,44,10,0,0.2664,0,0
45,45,10,0,0.2764,0,0
46,46,10,0,0.2769,0,0
47,47,10,0,0.2727,0,0
48,48,10,0,0.2728,0,0
49,49,10,0,0.2783,0,0
