round	train_acc	test_acc	f1	time_stamp	time_hours
0.0	0.0	9.86	0.0	2675.769469022751	0.7432692969507642
1.0	0.0	10.09	0.0	5167.503907442093	1.435417752067248
2.0	0.0	11.790000000000001	0.0	7612.441989660263	2.114567219350073
3.0	0.0	12.11	0.0	9999.931475400925	2.7777587431669235
4.0	0.0	15.86	0.0	12370.075847148895	3.436132179763582
5.0	0.0	13.569999999999999	0.0	14729.576579093931	4.0915490497483145
6.0	0.0	19.96	0.0	17090.43372321129	4.747342700892024
7.0	0.0	21.75	0.0	19456.544507026672	5.4045956963962976
8.0	0.0	18.5	0.0	21827.19129180908	6.063108692169188
9.0	0.0	21.4	0.0	24209.461329460144	6.724850369294485
10.0	0.0	21.95	0.0	26655.66384530067	7.404351068139075
11.0	0.0	24.72	0.0	29073.831109285355	8.07606419702371
12.0	0.0	25.040000000000003	0.0	31503.388969421387	8.75094138039483
13.0	0.0	25.81	0.0	33925.07493495941	9.423631926377615
14.0	0.0	25.56	0.0	36352.74908185005	10.097985856069458
15.0	0.0	27.18	0.0	38811.56180524826	10.78098939034674
16.0	0.0	27.82	0.0	41288.19896411896	11.46894415669971
17.0	0.0	28.110000000000003	0.0	43823.013536691666	12.173059315747684
18.0	0.0	26.66	0.0	46177.59974479675	12.82711104022132
19.0	0.0	28.799999999999997	0.0	48527.19527554512	13.4797764654292
20.0	0.0	29.049999999999997	0.0	50880.72624707222	14.133535068631172
21.0	0.0	29.38	0.0	53234.020510196686	14.78722791949908
22.0	0.0	29.5	0.0	55586.65688419342	15.44073802338706
23.0	0.0	30.270000000000003	0.0	57940.134618997574	16.094481838610438
24.0	0.0	30.869999999999997	0.0	60293.07920384407	16.748077556623354
25.0	0.0	29.99	0.0	62644.94297170639	17.401373047696218
26.0	0.0	31.209999999999997	0.0	65024.29245352745	18.06230345931318
27.0	0.0	31.619999999999997	0.0	67388.11819076538	18.71892171965705
28.0	0.0	31.509999999999998	0.0	69755.49371385574	19.376526031626597
29.0	0.0	32.72	0.0	72106.35983872414	20.029544399645594
30.0	0.0	32.61	0.0	74507.38317275047	20.69649532576402
31.0	0.0	33.52	0.0	76863.47015500069	21.350963931944634
32.0	0.0	33.61	0.0	79221.10985326767	22.00586384812991
33.0	0.0	35.410000000000004	0.0	81584.54225945473	22.662372849848534
34.0	0.0	36.19	0.0	83952.45308089256	23.32012585580349
35.0	0.0	36.8	0.0	86279.19483709335	23.96644301030371
36.0	0.0	37.419999999999995	0.0	88606.1509130001	24.612819698055585
37.0	0.0	38.56	0.0	90916.60883402824	25.254613565007844
38.0	0.0	39.31	0.0	93225.31114959715	25.895919763776988
39.0	0.0	40.03	0.0	95533.48562431335	26.537079340087043
40.0	0.0	40.8	0.0	97840.86946582794	27.17801929606332
41.0	0.0	41.29	0.0	100133.63330674171	27.81489814076159
42.0	0.0	41.160000000000004	0.0	102497.55644702911	28.471543457508087
43.0	0.0	41.81	0.0	104790.79418063164	29.108553939064343
44.0	0.0	42.1	0.0	107083.7459256649	29.74548497935136
45.0	0.0	42.41	0.0	109377.12854719162	30.382535707553227
46.0	0.0	43.47	0.0	111669.45859003068	31.0192940527863
47.0	0.0	43.51	0.0	113962.44183039664	31.656233841776842
48.0	0.0	43.55	0.0	116255.52674221992	32.29320187283887
49.0	0.0	44.12	0.0	118547.68802714348	32.92991334087319
