,Round,Epoch,Train Accuracy,Test Accuracy,F1,Confusion Matrix
0,0,10,0,0.1,0,0
1,1,10,0,0.1,0,0
2,2,10,0,0.102,0,0
3,3,10,0,0.1276,0,0
4,4,10,0,0.147,0,0
5,5,10,0,0.152,0,0
6,6,10,0,0.1534,0,0
7,7,10,0,0.1638,0,0
8,8,10,0,0.1739,0,0
9,9,10,0,0.1614,0,0
10,10,10,0,0.1665,0,0
11,11,10,0,0.168,0,0
12,12,10,0,0.1824,0,0
13,13,10,0,0.183,0,0
14,14,10,0,0.1752,0,0
15,15,10,0,0.1847,0,0
16,16,10,0,0.1828,0,0
17,17,10,0,0.1826,0,0
18,18,10,0,0.1828,0,0
19,19,10,0,0.1831,0,0
20,20,10,0,0.1757,0,0
21,21,10,0,0.1797,0,0
22,22,10,0,0.1834,0,0
23,23,10,0,0.1881,0,0
24,24,10,0,0.1894,0,0
25,25,10,0,0.1877,0,0
26,26,10,0,0.1887,0,0
27,27,10,0,0.1934,0,0
28,28,10,0,0.1935,0,0
29,29,10,0,0.1967,0,0
30,30,10,0,0.2001,0,0
31,31,10,0,0.2001,0,0
32,32,10,0,0.21,0,0
33,33,10,0,0.2247,0,0
34,34,10,0,0.2326,0,0
35,35,10,0,0.2381,0,0
36,36,10,0,0.2418,0,0
37,37,10,0,0.2388,0,0
38,38,10,0,0.2455,0,0
39,39,10,0,0.247,0,0
40,40,10,0,0.2451,0,0
41,41,10,0,0.2513,0,0
42,42,10,0,0.2528,0,0
43,43,10,0,0.2555,0,0
44,44,10,0,0.2567,0,0
45,45,10,0,0.2592,0,0
46,46,10,0,0.2623,0,0
47,47,10,0,0.2621,0,0
48,48,10,0,0.2659,0,0
49,49,10,0,0.2656,0,0
