round, train_acc, test_acc, f1, time_stamp
0, 0.1, 0.1, 0.1, 777.1015646457672
1, 0.1, 0.1, 0.1, 1528.2042453289032
2, 0.10002, 0.1, 0.1, 2272.155971765518
3, 0.10186, 0.0997, 0.0997, 3020.254450559616
4, 0.10574, 0.1046, 0.1046, 3776.4043958187103
5, 0.11252, 0.1132, 0.1132, 4535.708474636078
6, 0.12218, 0.124, 0.124, 5285.721584558487
7, 0.12902, 0.1297, 0.1297, 6033.218594789505
8, 0.13368, 0.1359, 0.1359, 6784.704990386963
9, 0.1405, 0.1396, 0.1396, 7533.942578077316
10, 0.13736, 0.1353, 0.1353, 8286.07529425621
11, 0.1345, 0.1341, 0.1341, 9038.028930187225
12, 0.1289, 0.1266, 0.1266, 9785.284033060074
13, 0.12584, 0.1238, 0.1238, 10536.339031457901
14, 0.12436, 0.1227, 0.1227, 11290.418354034424
15, 0.12942, 0.1262, 0.1262, 12050.04278254509
16, 0.1381, 0.14, 0.14, 12774.587557554245
17, 0.14542, 0.1471, 0.1471, 13479.823313951492
18, 0.15198, 0.1564, 0.1564, 14185.755088090897
19, 0.16418, 0.1694, 0.1694, 14890.517872810364
20, 0.17084, 0.1768, 0.1768, 15595.287910699844
21, 0.17598, 0.1845, 0.1845, 16300.39739227295
22, 0.18024, 0.188, 0.188, 17005.200705766678
23, 0.18766, 0.1952, 0.1952, 17709.066061735153
24, 0.19534, 0.2001, 0.2001, 18412.972459316254
25, 0.20494, 0.2103, 0.2103, 19116.563491344452
26, 0.22396, 0.2366, 0.2366, 19820.306523799896
27, 0.23912, 0.251, 0.251, 20524.81033706665
28, 0.24118, 0.2524, 0.2524, 21229.548864603043
29, 0.24958, 0.256, 0.256, 21934.71587538719
30, 0.24852, 0.2642, 0.2642, 22638.871012449265
31, 0.25194, 0.2649, 0.2649, 23342.52196097374
32, 0.25198, 0.2683, 0.2683, 24047.413946390152
33, 0.25556, 0.269, 0.269, 24751.676511764526
34, 0.25794, 0.2699, 0.2699, 25473.792489528656
35, 0.25764, 0.2722, 0.2722, 26187.79148387909
36, 0.26136, 0.2761, 0.2761, 26902.18711066246
37, 0.26228, 0.279, 0.279, 27620.20616722107
38, 0.2637, 0.2804, 0.2804, 28342.68123292923
39, 0.26684, 0.2843, 0.2843, 29057.883092403412
40, 0.26954, 0.286, 0.286, 29777.436059474945
41, 0.27016, 0.2866, 0.2866, 30506.38899731636
42, 0.27182, 0.289, 0.289, 31228.566687345505
43, 0.27498, 0.29, 0.29, 31939.51834464073
44, 0.27614, 0.2908, 0.2908, 32649.615598917007
45, 0.27766, 0.295, 0.295, 33359.95979809761
46, 0.28064, 0.3019, 0.3019, 34079.92332267761
47, 0.28316, 0.3027, 0.3027, 34787.203169345856
48, 0.2866, 0.306, 0.306, 35499.48562502861
49, 0.2884, 0.3059, 0.3059, 36222.34920811653
