,Round,Epoch,Train Accuracy,Test Accuracy,F1,Confusion Matrix
0,0,25,0.34394,0.3724,0.3724,"[[309, 57, 7, 18, 16, 6, 34, 41, 424, 88], [10, 403, 2, 17, 5, 9, 58, 14, 254, 228], [88, 56, 53, 104, 202, 33, 249, 95, 88, 32], [39, 48, 24, 206, 87, 84, 257, 101, 62, 92], [47, 20, 15, 74, 328, 24, 300, 103, 54, 35], [25, 40, 20, 166, 114, 197, 209, 95, 85, 49], [5, 26, 16, 69, 109, 14, 631, 64, 20, 46], [39, 51, 16, 64, 133, 44, 91, 380, 54, 128], [44, 63, 1, 21, 2, 11, 15, 11, 692, 140], [6, 101, 3, 22, 5, 4, 61, 23, 250, 525]]"
1,1,25,0.46486,0.5006,0.5006,"[[480, 63, 60, 27, 16, 7, 27, 35, 216, 69], [17, 658, 7, 13, 6, 11, 20, 16, 90, 162], [58, 32, 327, 81, 175, 71, 117, 86, 28, 25], [21, 31, 71, 341, 35, 160, 184, 87, 10, 60], [40, 23, 102, 62, 405, 31, 159, 124, 34, 20], [12, 18, 81, 206, 44, 367, 109, 116, 22, 25], [2, 13, 59, 81, 128, 17, 614, 41, 10, 35], [24, 21, 28, 73, 60, 70, 39, 620, 14, 51], [102, 82, 13, 20, 6, 13, 12, 15, 652, 85], [20, 220, 9, 24, 6, 8, 30, 40, 101, 542]]"
2,2,25,0.50332,0.5347,0.5347,"[[503, 59, 58, 24, 22, 2, 27, 21, 231, 53], [12, 692, 10, 15, 6, 7, 13, 11, 92, 142], [61, 28, 416, 94, 123, 52, 106, 64, 36, 20], [23, 29, 66, 410, 50, 108, 178, 67, 31, 38], [32, 16, 136, 65, 423, 27, 137, 110, 41, 13], [13, 12, 82, 265, 43, 319, 115, 96, 32, 23], [6, 12, 62, 68, 102, 16, 669, 22, 18, 25], [22, 18, 36, 78, 66, 59, 40, 622, 16, 43], [74, 70, 9, 15, 8, 8, 14, 12, 740, 50], [18, 231, 8, 22, 7, 5, 28, 24, 104, 553]]"
3,3,25,0.5276,0.5591,0.5591,"[[569, 50, 58, 25, 16, 5, 29, 14, 171, 63], [26, 715, 12, 15, 3, 4, 15, 10, 65, 135], [59, 17, 443, 96, 120, 57, 111, 43, 31, 23], [22, 25, 81, 441, 42, 129, 151, 39, 28, 42], [31, 21, 120, 74, 434, 28, 142, 100, 37, 13], [12, 10, 85, 255, 41, 368, 105, 70, 29, 25], [4, 12, 65, 65, 81, 15, 710, 19, 9, 20], [22, 12, 42, 90, 59, 70, 47, 595, 17, 46], [81, 84, 13, 18, 8, 11, 10, 6, 715, 54], [19, 220, 12, 20, 2, 4, 27, 18, 77, 601]]"
4,4,25,0.55112,0.5753,0.5753,"[[589, 40, 51, 22, 19, 10, 32, 17, 171, 49], [34, 730, 14, 12, 8, 4, 22, 13, 61, 102], [59, 17, 427, 84, 131, 66, 116, 50, 28, 22], [22, 20, 60, 405, 59, 158, 158, 52, 36, 30], [30, 11, 101, 57, 470, 35, 153, 103, 29, 11], [15, 9, 71, 200, 49, 431, 104, 81, 23, 17], [5, 10, 48, 52, 84, 16, 745, 20, 8, 12], [18, 7, 30, 61, 65, 79, 46, 649, 13, 32], [90, 72, 9, 26, 12, 12, 12, 7, 724, 36], [27, 219, 12, 19, 4, 8, 30, 24, 74, 583]]"
5,5,25,0.57242,0.5918,0.5918,"[[599, 48, 52, 24, 23, 11, 26, 19, 132, 66], [26, 752, 12, 12, 3, 7, 10, 12, 52, 114], [61, 17, 446, 90, 116, 70, 102, 47, 24, 27], [22, 21, 62, 442, 53, 158, 132, 45, 32, 33], [32, 14, 99, 60, 471, 35, 148, 103, 28, 10], [14, 8, 64, 210, 47, 449, 95, 75, 19, 19], [4, 11, 44, 65, 67, 20, 756, 17, 7, 9], [14, 8, 29, 69, 66, 75, 35, 656, 9, 39], [97, 79, 8, 25, 10, 15, 10, 8, 706, 42], [25, 188, 10, 22, 2, 12, 26, 22, 52, 641]]"
6,6,25,0.58222,0.6029,0.6029,"[[609, 36, 59, 22, 21, 10, 22, 19, 139, 63], [22, 738, 11, 11, 3, 6, 10, 13, 58, 128], [56, 14, 477, 74, 117, 74, 94, 46, 27, 21], [20, 20, 75, 421, 52, 174, 122, 42, 39, 35], [27, 8, 103, 57, 503, 43, 123, 96, 31, 9], [15, 8, 67, 185, 49, 496, 85, 56, 22, 17], [4, 11, 45, 61, 82, 32, 728, 17, 8, 12], [16, 7, 29, 56, 74, 83, 39, 649, 10, 37], [87, 65, 12, 24, 6, 13, 13, 5, 735, 40], [25, 155, 11, 23, 4, 10, 23, 15, 61, 673]]"
7,7,25,0.59396,0.6166,0.6166,"[[613, 42, 58, 28, 19, 10, 20, 22, 130, 58], [17, 753, 9, 8, 1, 7, 12, 14, 39, 140], [56, 15, 474, 80, 115, 66, 97, 52, 21, 24], [18, 23, 64, 460, 52, 164, 115, 49, 32, 23], [29, 11, 90, 62, 510, 30, 123, 115, 23, 7], [12, 11, 58, 203, 48, 494, 79, 65, 17, 13], [5, 14, 38, 70, 69, 25, 738, 21, 5, 15], [12, 5, 23, 70, 70, 62, 35, 682, 6, 35], [84, 58, 16, 24, 9, 13, 9, 8, 731, 48], [24, 140, 10, 17, 4, 13, 20, 14, 47, 711]]"
8,8,25,0.60362,0.6193,0.6193,"[[650, 43, 51, 24, 15, 8, 17, 15, 125, 52], [21, 757, 11, 10, 1, 7, 10, 10, 46, 127], [65, 20, 511, 72, 100, 63, 90, 36, 21, 22], [20, 23, 77, 451, 50, 173, 102, 41, 34, 29], [34, 10, 114, 65, 483, 35, 122, 107, 26, 4], [19, 9, 74, 197, 37, 495, 76, 58, 20, 15], [4, 14, 49, 68, 66, 34, 732, 14, 7, 12], [22, 7, 32, 67, 64, 68, 30, 663, 10, 37], [91, 49, 16, 19, 5, 14, 10, 6, 753, 37], [24, 146, 10, 16, 3, 9, 18, 15, 61, 698]]"
9,9,25,0.60844,0.629,0.629,"[[652, 49, 42, 18, 16, 9, 23, 13, 130, 48], [24, 777, 8, 8, 1, 6, 11, 8, 50, 107], [63, 19, 508, 60, 107, 64, 99, 33, 23, 24], [22, 24, 71, 415, 57, 173, 130, 41, 35, 32], [31, 11, 93, 53, 511, 35, 126, 106, 27, 7], [15, 11, 61, 175, 44, 506, 91, 60, 21, 16], [3, 17, 42, 52, 63, 30, 765, 9, 9, 10], [25, 8, 23, 51, 68, 68, 36, 667, 14, 40], [80, 48, 11, 17, 5, 10, 10, 4, 777, 38], [27, 140, 8, 10, 3, 7, 21, 10, 62, 712]]"
10,10,25,0.61806,0.6324,0.6324,"[[649, 39, 50, 22, 22, 17, 20, 18, 120, 43], [23, 765, 12, 8, 3, 7, 12, 10, 44, 116], [63, 18, 481, 60, 122, 85, 91, 40, 20, 20], [21, 18, 63, 404, 70, 210, 111, 43, 34, 26], [30, 6, 89, 52, 544, 45, 96, 106, 29, 3], [14, 9, 57, 151, 56, 552, 69, 59, 21, 12], [3, 12, 38, 55, 79, 36, 745, 13, 8, 11], [27, 6, 21, 46, 62, 72, 29, 694, 11, 32], [88, 47, 12, 20, 5, 13, 10, 7, 762, 36], [29, 117, 8, 17, 5, 8, 19, 15, 54, 728]]"
11,11,25,0.62362,0.6356,0.6356,"[[638, 48, 52, 20, 17, 13, 19, 17, 131, 45], [23, 754, 12, 7, 2, 6, 14, 9, 37, 136], [65, 18, 481, 71, 123, 68, 91, 37, 21, 25], [21, 21, 69, 407, 61, 195, 117, 43, 34, 32], [28, 7, 82, 47, 562, 33, 101, 106, 27, 7], [12, 10, 57, 167, 60, 529, 69, 55, 22, 19], [2, 12, 39, 54, 78, 32, 755, 11, 8, 9], [19, 8, 28, 43, 68, 74, 27, 686, 10, 37], [74, 50, 11, 22, 7, 8, 8, 7, 772, 41], [24, 93, 9, 14, 5, 5, 17, 13, 48, 772]]"
12,12,25,0.62924,0.6387,0.6387,"[[688, 39, 54, 22, 17, 12, 12, 12, 106, 38], [29, 780, 11, 7, 2, 5, 11, 8, 49, 98], [63, 19, 525, 77, 103, 61, 79, 31, 22, 20], [33, 25, 77, 445, 58, 191, 78, 36, 32, 25], [33, 9, 104, 62, 539, 31, 97, 92, 28, 5], [18, 11, 76, 192, 46, 530, 52, 45, 17, 13], [4, 13, 53, 73, 64, 36, 725, 13, 10, 9], [25, 8, 27, 46, 66, 81, 28, 673, 11, 35], [96, 42, 12, 17, 7, 8, 8, 6, 768, 36], [37, 126, 11, 20, 5, 6, 14, 12, 55, 714]]"
13,13,25,0.63338,0.6453,0.6453,"[[671, 39, 48, 23, 16, 14, 12, 13, 120, 44], [23, 773, 9, 7, 1, 6, 12, 9, 39, 121], [65, 18, 513, 75, 97, 76, 79, 39, 18, 20], [32, 23, 61, 423, 55, 225, 87, 32, 28, 34], [28, 9, 102, 56, 518, 37, 98, 116, 29, 7], [16, 9, 59, 165, 43, 568, 54, 51, 19, 16], [2, 15, 47, 69, 58, 35, 741, 12, 8, 13], [25, 5, 24, 41, 57, 79, 24, 698, 9, 38], [73, 46, 11, 19, 6, 13, 9, 5, 779, 39], [26, 102, 10, 14, 6, 8, 12, 9, 44, 769]]"
