round	train_acc	test_acc	f1	time_stamp	time_hours
0.0	0.0	3.0426359186293275	0.0	1175.6301978269594	0.32656394384082205
0.0	0.0	2.523020676358664	0.0	2346.284328271132	0.6517456467419811
0.0	0.0	3.34863156129983	0.0	3518.3700252854906	0.9773250070237474
0.0	0.0	3.406366588218792	0.0	4689.453311224422	1.3026259197845613
0.0	0.0	4.422503061992534	0.0	5855.796652761891	1.6266101813227476
0.0	0.0	6.489417025691395	0.0	6944.377670084073	1.9289937972455762
0.0	0.0	8.233014838644065	0.0	8012.6828004502895	2.2257452223473027
0.0	0.0	7.753814115216674	0.0	9081.999643912204	2.5227776788645015
0.0	0.0	8.723762567455246	0.0	10150.225007717638	2.819506946588233
0.0	0.0	9.959292143521047	0.0	11214.56588285143	3.1151571896809536
0.0	0.0	10.294155299651027	0.0	12284.253924418967	3.4122927567830463
0.0	0.0	11.038937146905644	0.0	13357.975976619691	3.7105488823943586
0.0	0.0	11.414214821878904	0.0	14426.32386218131	4.007312183939252
0.0	0.0	12.008885599144216	0.0	15495.128823657271	4.304202451015909
0.0	0.0	12.193637685284894	0.0	16564.57093344592	4.601269703734978
0.0	0.0	12.366842766041783	0.0	17625.542803011223	4.895984111947563
0.0	0.0	13.105851110604506	0.0	18689.173662149937	5.191437128374982
0.0	0.0	14.324060178594616	0.0	19754.95255811358	5.487486821698216
0.0	0.0	15.461440208898178	0.0	20821.52750615597	5.783757640598882
0.0	0.0	16.304371601915033	0.0	21833.64573409393	6.06490159280387
0.0	0.0	17.10111497339671	0.0	22833.211580783405	6.342558772439834
0.0	0.0	17.49948665913756	0.0	23832.84709587974	6.620235304411039
0.0	0.0	18.238495003700276	0.0	24833.735239762245	6.8982597888228465
0.0	0.0	19.00637086172248	0.0	25835.00508132872	7.176390300369088
0.0	0.0	19.341234017852464	0.0	26835.87961809393	7.454411005026092
0.0	0.0	19.872396265506918	0.0	27837.057089492457	7.732515858192349
0.0	0.0	20.276541453939657	0.0	28837.75627568792	8.010487854357756
0.0	0.0	20.380464502393792	0.0	29839.94245698403	8.288872904717786
0.0	0.0	20.87698573389687	0.0	30842.565411105053	8.567379280862514
0.0	0.0	21.338865949248568	0.0	31846.288239707937	8.846191177696648
0.0	0.0	21.1310198523403	0.0	32848.34235700028	9.124539543611187
0.0	0.0	21.575579559616315	0.0	33850.39918247896	9.40288866179971
0.0	0.0	21.69104961345424	0.0	34852.85571520127	9.681348809778132
0.0	0.0	22.187570844957317	0.0	35855.49874597348	9.95986076277041
0.0	0.0	22.48779298493592	0.0	36857.81155713292	10.238280988092479
0.0	0.0	22.580169028006264	0.0	37861.519941201455	10.51708887255596
0.0	0.0	22.816882638374008	0.0	38864.60621266478	10.79572394796244
0.0	0.0	23.09401076758503	0.0	39868.15730953712	11.07448814153809
0.0	0.0	23.32495087526088	0.0	40881.6550547692	11.356015292991446
0.0	0.0	23.527023469477246	0.0	41888.650408921676	11.635736224700466
0.0	0.0	23.682908042158445	0.0	42885.95167172579	11.912764353257163
0.0	0.0	24.029318203672222	0.0	43886.70286135512	12.190750794820868
0.0	0.0	23.97158317675326	0.0	44889.20247204629	12.469222908901745
0.0	0.0	24.312219835575142	0.0	45892.205134902055	12.747834759695015
0.0	0.0	24.34686085172652	0.0	46894.95010801158	13.026375030003216
0.0	0.0	24.76832654823495	0.0	47899.23582181128	13.305343283836468
0.0	0.0	24.733685532083566	0.0	48903.49138814467	13.58430316337352
0.0	0.0	25.137830720516302	0.0	49908.02170962406	13.863339363784462
0.0	0.0	25.282168287813715	0.0	50910.4408646832	14.14178912907867
0.0	0.0	25.103189704364933	0.0	51915.45011650638	14.420958365696217
