round, train_acc, test_acc, f1, time_stamp
0, 0.1, 0.1, 0.1, 316.5164611339569
1, 0.10014, 0.0999, 0.0999, 632.9714386463165
2, 0.12962, 0.1298, 0.1298, 940.9351501464844
3, 0.1888, 0.1969, 0.1969, 1245.8693237304688
4, 0.23488, 0.2537, 0.2537, 1564.9162712097168
5, 0.26344, 0.2816, 0.2816, 1875.251140832901
6, 0.28576, 0.3067, 0.3067, 2189.0285408496857
7, 0.30202, 0.3255, 0.3255, 2507.735746860504
8, 0.31716, 0.3453, 0.3453, 2812.3779911994934
9, 0.33236, 0.3591, 0.3591, 3108.887857198715
10, 0.3478, 0.3755, 0.3755, 3401.1639778614044
11, 0.35766, 0.3875, 0.3875, 3686.7965745925903
12, 0.37118, 0.4081, 0.4081, 3978.7049853801727
13, 0.38702, 0.424, 0.424, 4278.2358157634735
14, 0.39576, 0.4351, 0.4351, 4574.57257437706
15, 0.4049, 0.4392, 0.4392, 4865.604830980301
16, 0.41322, 0.4486, 0.4486, 5153.176230669022
17, 0.41938, 0.457, 0.457, 5466.828088283539
18, 0.42652, 0.4647, 0.4647, 5763.411824703217
19, 0.43354, 0.4734, 0.4734, 6055.804129362106
20, 0.43454, 0.4769, 0.4769, 6339.828556060791
21, 0.44052, 0.477, 0.477, 6656.342977523804
22, 0.44258, 0.4796, 0.4796, 6956.667731761932
23, 0.44502, 0.4795, 0.4795, 7246.322031736374
24, 0.44624, 0.485, 0.485, 7561.461853981018
25, 0.44962, 0.4828, 0.4828, 7855.931654930115
26, 0.45294, 0.4866, 0.4866, 8140.631987571716
27, 0.45466, 0.4872, 0.4872, 8452.943161964417
28, 0.45408, 0.4856, 0.4856, 8754.86848282814
29, 0.46044, 0.4911, 0.4911, 9054.566184282303
30, 0.46172, 0.4886, 0.4886, 9342.926213741302
31, 0.46414, 0.4923, 0.4923, 9659.565882205963
32, 0.46498, 0.4928, 0.4928, 9969.62631726265
33, 0.46224, 0.4863, 0.4863, 10246.285997629166
34, 0.47084, 0.4958, 0.4958, 10558.117997646332
