,Round,Epoch,Train Accuracy,Test Accuracy,F1,Confusion Matrix
0,0,30,0.1101,0.1121,0.1121,"[[0, 985, 0, 0, 15, 0, 0, 0, 0, 0], [0, 954, 0, 1, 45, 0, 0, 0, 0, 0], [0, 934, 0, 1, 65, 0, 0, 0, 0, 0], [0, 866, 0, 23, 111, 0, 0, 0, 0, 0], [0, 850, 0, 6, 144, 0, 0, 0, 0, 0], [0, 926, 0, 14, 60, 0, 0, 0, 0, 0], [0, 893, 0, 7, 100, 0, 0, 0, 0, 0], [0, 927, 0, 16, 57, 0, 0, 0, 0, 0], [0, 985, 0, 4, 11, 0, 0, 0, 0, 0], [0, 977, 0, 4, 19, 0, 0, 0, 0, 0]]"
1,1,30,0.16888,0.1774,0.1774,"[[124, 630, 32, 0, 190, 23, 0, 1, 0, 0], [6, 650, 8, 0, 287, 46, 0, 3, 0, 0], [26, 280, 20, 0, 644, 29, 0, 1, 0, 0], [2, 218, 3, 0, 648, 126, 0, 3, 0, 0], [8, 178, 2, 0, 782, 29, 0, 1, 0, 0], [3, 251, 7, 0, 558, 177, 0, 4, 0, 0], [3, 134, 1, 1, 822, 37, 0, 2, 0, 0], [5, 391, 4, 0, 531, 48, 0, 21, 0, 0], [12, 790, 3, 0, 127, 68, 0, 0, 0, 0], [6, 759, 1, 0, 211, 14, 0, 9, 0, 0]]"
2,2,30,0.16824,0.1792,0.1792,"[[135, 567, 14, 20, 210, 5, 0, 49, 0, 0], [2, 602, 5, 43, 298, 19, 0, 31, 0, 0], [35, 162, 9, 26, 739, 7, 0, 22, 0, 0], [2, 96, 2, 29, 820, 23, 0, 28, 0, 0], [5, 90, 2, 9, 865, 1, 0, 28, 0, 0], [4, 86, 2, 50, 807, 36, 0, 14, 0, 1], [1, 22, 1, 5, 950, 2, 0, 19, 0, 0], [4, 141, 0, 11, 718, 9, 0, 116, 0, 1], [18, 741, 1, 38, 155, 17, 0, 30, 0, 0], [2, 564, 3, 12, 285, 4, 0, 130, 0, 0]]"
3,3,30,0.23006,0.2439,0.2439,"[[558, 227, 14, 16, 83, 6, 0, 72, 0, 24], [179, 522, 4, 9, 146, 27, 1, 82, 1, 29], [143, 103, 22, 41, 556, 41, 0, 81, 0, 13], [48, 105, 19, 54, 527, 101, 0, 138, 0, 8], [71, 52, 14, 28, 730, 20, 0, 72, 0, 13], [36, 155, 12, 59, 513, 124, 0, 97, 0, 4], [13, 44, 2, 15, 811, 29, 0, 82, 0, 4], [45, 141, 8, 20, 409, 31, 0, 319, 0, 27], [429, 385, 5, 20, 40, 24, 0, 66, 2, 29], [167, 367, 3, 7, 132, 7, 0, 209, 0, 108]]"
4,4,30,0.25292,0.2693,0.2693,"[[521, 236, 17, 53, 64, 5, 6, 85, 4, 9], [106, 641, 6, 30, 90, 10, 11, 92, 1, 13], [114, 91, 22, 119, 502, 41, 15, 95, 0, 1], [30, 85, 21, 173, 414, 93, 22, 160, 0, 2], [53, 42, 13, 83, 684, 18, 17, 89, 0, 1], [27, 83, 18, 172, 431, 147, 9, 111, 1, 1], [10, 53, 3, 61, 702, 18, 69, 82, 0, 2], [36, 112, 11, 57, 352, 40, 7, 381, 0, 4], [346, 456, 3, 64, 23, 10, 5, 75, 11, 7], [100, 465, 1, 32, 81, 4, 8, 258, 7, 44]]"
5,5,30,0.2903,0.3135,0.3135,"[[534, 192, 34, 44, 51, 8, 8, 84, 37, 8], [119, 715, 7, 29, 28, 6, 13, 47, 13, 23], [87, 75, 53, 142, 450, 52, 44, 92, 5, 0], [32, 75, 33, 204, 327, 123, 46, 156, 1, 3], [57, 40, 19, 86, 644, 20, 37, 96, 1, 0], [29, 49, 24, 196, 377, 193, 22, 107, 3, 0], [8, 63, 9, 62, 569, 24, 178, 84, 1, 2], [37, 82, 13, 76, 301, 58, 17, 412, 2, 2], [355, 362, 10, 58, 23, 9, 7, 49, 111, 16], [99, 487, 1, 39, 43, 6, 17, 175, 42, 91]]"
6,6,30,0.32746,0.351,0.351,"[[558, 190, 46, 32, 33, 8, 8, 61, 61, 3], [79, 807, 6, 24, 12, 7, 12, 23, 18, 12], [86, 75, 93, 156, 347, 83, 59, 92, 9, 0], [38, 88, 56, 289, 184, 156, 53, 127, 6, 3], [63, 51, 50, 91, 554, 33, 55, 98, 4, 1], [29, 58, 38, 238, 210, 280, 36, 105, 6, 0], [9, 71, 15, 107, 432, 40, 248, 74, 2, 2], [33, 89, 33, 109, 194, 89, 20, 425, 5, 3], [338, 354, 14, 45, 16, 9, 5, 25, 185, 9], [80, 604, 5, 53, 14, 5, 20, 88, 60, 71]]"
7,7,30,0.35664,0.3821,0.3821,"[[581, 153, 36, 40, 34, 10, 10, 39, 89, 8], [65, 795, 4, 22, 10, 8, 13, 16, 48, 19], [94, 65, 119, 161, 310, 86, 64, 84, 14, 3], [38, 82, 60, 342, 136, 149, 79, 99, 8, 7], [69, 41, 65, 90, 528, 38, 61, 94, 13, 1], [30, 45, 56, 270, 154, 293, 45, 93, 13, 1], [10, 59, 16, 136, 364, 40, 311, 53, 7, 4], [37, 74, 38, 124, 150, 86, 18, 452, 10, 11], [329, 270, 10, 46, 15, 6, 10, 17, 289, 8], [67, 558, 4, 63, 10, 7, 27, 66, 87, 111]]"
8,8,30,0.37568,0.4087,0.4087,"[[561, 149, 51, 40, 34, 10, 15, 34, 99, 7], [44, 818, 5, 25, 7, 8, 15, 21, 43, 14], [71, 60, 177, 148, 278, 94, 76, 75, 16, 5], [26, 69, 71, 360, 106, 182, 93, 81, 5, 7], [61, 40, 75, 83, 525, 48, 68, 86, 12, 2], [19, 44, 82, 233, 119, 357, 52, 80, 11, 3], [5, 40, 29, 137, 312, 42, 379, 45, 6, 5], [33, 63, 34, 106, 138, 107, 27, 473, 9, 10], [294, 251, 14, 40, 16, 10, 13, 19, 331, 12], [49, 575, 3, 68, 7, 11, 33, 59, 89, 106]]"
9,9,30,0.38762,0.4258,0.4258,"[[576, 121, 48, 36, 46, 9, 17, 30, 106, 11], [37, 800, 8, 27, 9, 8, 17, 21, 56, 17], [71, 51, 210, 151, 287, 76, 70, 62, 18, 4], [21, 59, 77, 394, 117, 142, 108, 68, 7, 7], [56, 39, 75, 82, 556, 34, 70, 74, 11, 3], [21, 38, 87, 259, 129, 326, 57, 67, 14, 2], [6, 30, 32, 137, 321, 34, 395, 30, 11, 4], [37, 51, 37, 114, 151, 94, 29, 464, 8, 15], [277, 219, 15, 43, 18, 5, 12, 19, 380, 12], [52, 496, 6, 73, 8, 8, 41, 55, 104, 157]]"
