round, train_acc, test_acc, f1, time_stamp
0, 0.04638, 0.0519, 0.0519, 817.1311972141266
1, 0.10198, 0.1087, 0.1087, 1660.477093219757
2, 0.1408, 0.1576, 0.1576, 2468.8904893398285
3, 0.16998, 0.1818, 0.1818, 3277.3503847122192
4, 0.19176, 0.204, 0.204, 4138.837687253952
5, 0.20582, 0.2137, 0.2137, 4998.253233194351
6, 0.21938, 0.2213, 0.2213, 5846.235454082489
7, 0.22722, 0.2329, 0.2329, 6663.049574613571
8, 0.23398, 0.2367, 0.2367, 7471.941888332367
9, 0.24016, 0.2403, 0.2403, 8298.266544342041
10, 0.2464, 0.2387, 0.2387, 9082.643029689789
11, 0.25074, 0.241, 0.241, 9867.711578130722
12, 0.25494, 0.2435, 0.2435, 10681.266253471375
13, 0.25214, 0.2426, 0.2426, 11501.621576309204
14, 0.26036, 0.2452, 0.2452, 12343.159966230392
15, 0.26006, 0.2471, 0.2471, 13171.329944133759
16, 0.26118, 0.2479, 0.2479, 14018.288041591644
17, 0.26568, 0.2488, 0.2488, 14840.13297700882
18, 0.2708, 0.2494, 0.2494, 15653.328644514084
19, 0.2725, 0.2504, 0.2504, 16482.53423142433
20, 0.27248, 0.2505, 0.2505, 17297.24447631836
21, 0.27004, 0.2494, 0.2494, 18148.159674167633
22, 0.27038, 0.2516, 0.2516, 18990.440486192703
23, 0.27806, 0.2546, 0.2546, 19834.755089759827
24, 0.27626, 0.2525, 0.2525, 20645.88870048523
25, 0.274, 0.248, 0.248, 21630.773429870605
26, 0.27906, 0.252, 0.252, 22751.672307491302
27, 0.27792, 0.2543, 0.2543, 23841.303915262222
28, 0.28154, 0.2543, 0.2543, 25056.02650809288
29, 0.27936, 0.2514, 0.2514, 26137.41715836525
30, 0.28396, 0.2518, 0.2518, 27150.54683613777
31, 0.27918, 0.248, 0.248, 28137.648389577866
32, 0.28302, 0.2516, 0.2516, 29147.75520682335
33, 0.28094, 0.2526, 0.2526, 30136.77441263199
34, 0.28356, 0.254, 0.254, 31133.375720262527
35, 0.2878, 0.2548, 0.2548, 32129.90325140953
36, 0.28628, 0.2552, 0.2552, 33134.53811454773
37, 0.2883, 0.2531, 0.2531, 34112.85619544983
38, 0.28782, 0.2547, 0.2547, 35110.33064007759
39, 0.28676, 0.2534, 0.2534, 36097.56140708923
40, 0.28644, 0.2547, 0.2547, 37072.75231933594
41, 0.28842, 0.2528, 0.2528, 38083.64657378197
42, 0.28866, 0.2531, 0.2531, 39057.80831503868
43, 0.28692, 0.2571, 0.2571, 40061.79452705383
44, 0.2884, 0.2536, 0.2536, 41064.32082033157
45, 0.28824, 0.2564, 0.2564, 42110.45136976242
46, 0.29224, 0.2562, 0.2562, 43150.2986907959
47, 0.28672, 0.2548, 0.2548, 44145.59547781944
48, 0.2896, 0.2558, 0.2558, 45205.8228931427
49, 0.28928, 0.2552, 0.2552, 46203.53885483742
