,Round,Epoch,Train Accuracy,Test Accuracy,F1,Confusion Matrix
0,0,10,0.10312,0.1025,0.1025,"[[0, 0, 0, 0, 0, 0, 176, 824, 0, 0], [0, 0, 0, 0, 0, 0, 347, 653, 0, 0], [0, 0, 0, 0, 0, 0, 321, 679, 0, 0], [0, 0, 0, 4, 0, 0, 295, 700, 1, 0], [0, 0, 0, 0, 0, 0, 364, 636, 0, 0], [0, 0, 0, 1, 0, 0, 246, 753, 0, 0], [0, 1, 0, 0, 0, 0, 359, 640, 0, 0], [0, 0, 0, 0, 0, 0, 339, 661, 0, 0], [0, 1, 0, 0, 0, 0, 262, 736, 1, 0], [0, 0, 0, 1, 0, 0, 408, 588, 3, 0]]"
1,1,10,0.10198,0.1004,0.1004,"[[0, 0, 220, 1, 0, 0, 2, 2, 775, 0], [0, 0, 300, 0, 0, 0, 9, 1, 690, 0], [0, 0, 231, 0, 0, 0, 8, 2, 759, 0], [0, 0, 238, 6, 0, 0, 27, 13, 716, 0], [0, 0, 169, 2, 0, 0, 22, 4, 803, 0], [0, 0, 237, 0, 0, 0, 23, 6, 734, 0], [0, 0, 213, 0, 0, 0, 20, 3, 764, 0], [0, 0, 237, 0, 0, 0, 18, 8, 737, 0], [0, 0, 256, 0, 0, 0, 3, 2, 739, 0], [0, 0, 322, 0, 0, 0, 6, 0, 672, 0]]"
2,2,10,0.10866,0.1105,0.1105,"[[0, 0, 8, 13, 0, 0, 0, 0, 959, 20], [0, 0, 5, 15, 0, 0, 4, 0, 931, 45], [0, 0, 18, 17, 0, 0, 3, 0, 951, 11], [0, 0, 28, 54, 0, 0, 17, 0, 879, 22], [0, 0, 7, 59, 0, 0, 7, 0, 920, 7], [0, 0, 24, 30, 0, 0, 16, 0, 915, 15], [0, 0, 13, 14, 0, 0, 17, 0, 947, 9], [0, 0, 30, 32, 0, 0, 7, 1, 894, 36], [0, 0, 4, 14, 0, 0, 4, 0, 939, 39], [0, 0, 3, 7, 0, 0, 2, 0, 912, 76]]"
3,3,10,0.14016,0.142,0.142,"[[0, 0, 129, 90, 0, 0, 0, 0, 609, 172], [0, 0, 76, 111, 0, 0, 2, 0, 604, 207], [0, 0, 164, 142, 0, 0, 6, 0, 613, 75], [0, 0, 166, 292, 0, 0, 16, 1, 432, 93], [0, 0, 136, 273, 0, 0, 8, 0, 500, 83], [0, 0, 161, 226, 0, 0, 19, 0, 512, 82], [0, 0, 140, 227, 0, 0, 13, 0, 545, 75], [0, 0, 164, 190, 0, 0, 12, 0, 445, 189], [0, 0, 46, 118, 0, 0, 4, 0, 583, 249], [0, 0, 57, 50, 0, 0, 0, 0, 525, 368]]"
4,4,10,0.15764,0.1618,0.1618,"[[0, 0, 315, 112, 0, 0, 3, 0, 262, 308], [0, 0, 140, 141, 0, 0, 1, 0, 352, 366], [0, 0, 393, 185, 0, 0, 12, 0, 233, 177], [0, 0, 262, 357, 0, 0, 20, 0, 184, 177], [0, 0, 320, 306, 0, 0, 5, 0, 201, 168], [0, 0, 281, 289, 0, 0, 20, 1, 251, 158], [0, 0, 281, 276, 0, 0, 15, 0, 260, 168], [0, 0, 243, 236, 0, 0, 13, 0, 196, 312], [0, 0, 137, 141, 0, 0, 6, 0, 293, 423], [0, 0, 112, 61, 0, 0, 0, 0, 267, 560]]"
5,5,10,0.162,0.1668,0.1668,"[[3, 0, 339, 137, 0, 0, 2, 0, 221, 298], [0, 0, 153, 163, 0, 0, 2, 1, 325, 356], [3, 0, 415, 224, 0, 0, 13, 0, 176, 169], [1, 0, 266, 407, 0, 0, 10, 0, 141, 175], [1, 0, 306, 375, 0, 0, 3, 0, 152, 163], [2, 0, 279, 365, 0, 0, 9, 1, 194, 150], [2, 0, 279, 348, 0, 0, 10, 0, 203, 158], [0, 0, 232, 276, 0, 0, 8, 0, 175, 309], [0, 0, 132, 172, 0, 0, 1, 0, 270, 425], [0, 0, 123, 76, 0, 0, 0, 0, 238, 563]]"
6,6,10,0.165,0.1686,0.1686,"[[9, 0, 318, 135, 0, 0, 4, 0, 236, 298], [0, 0, 127, 156, 0, 0, 7, 4, 351, 355], [11, 0, 391, 221, 0, 0, 20, 2, 194, 161], [1, 0, 242, 404, 0, 0, 22, 0, 155, 176], [2, 0, 301, 371, 0, 0, 7, 1, 162, 156], [4, 0, 260, 364, 0, 0, 21, 2, 206, 143], [4, 0, 258, 339, 0, 0, 33, 0, 211, 155], [0, 0, 231, 275, 0, 0, 13, 2, 176, 303], [1, 0, 118, 169, 0, 0, 4, 0, 296, 412], [1, 0, 111, 76, 0, 0, 3, 1, 257, 551]]"
7,7,10,0.17058,0.1791,0.1791,"[[107, 0, 186, 168, 0, 0, 2, 0, 259, 278], [8, 0, 84, 183, 0, 0, 5, 4, 387, 329], [59, 0, 290, 297, 0, 0, 17, 2, 196, 139], [9, 0, 157, 493, 0, 0, 14, 1, 157, 169], [18, 0, 212, 457, 0, 0, 8, 0, 169, 136], [12, 0, 182, 443, 0, 0, 15, 2, 219, 127], [12, 0, 169, 440, 0, 0, 37, 0, 214, 128], [10, 0, 164, 340, 0, 0, 11, 5, 200, 270], [15, 0, 66, 201, 0, 0, 1, 0, 347, 370], [9, 0, 88, 96, 0, 0, 3, 1, 291, 512]]"
8,8,10,0.19704,0.2101,0.2101,"[[273, 0, 125, 96, 0, 0, 11, 0, 257, 238], [30, 0, 118, 120, 0, 0, 35, 6, 404, 287], [103, 0, 346, 211, 0, 0, 71, 2, 157, 110], [23, 0, 253, 397, 0, 0, 53, 2, 137, 135], [36, 0, 291, 359, 0, 0, 83, 5, 112, 114], [35, 0, 270, 362, 0, 0, 43, 4, 184, 102], [16, 0, 229, 289, 0, 0, 218, 4, 146, 98], [20, 0, 238, 275, 0, 0, 24, 9, 199, 235], [55, 0, 85, 147, 0, 0, 3, 0, 389, 321], [26, 0, 114, 61, 0, 0, 21, 3, 306, 469]]"
9,9,10,0.22792,0.2407,0.2407,"[[431, 0, 56, 53, 0, 0, 24, 5, 256, 175], [88, 1, 79, 95, 0, 0, 100, 3, 413, 221], [163, 0, 253, 176, 0, 0, 190, 4, 126, 88], [68, 0, 205, 342, 0, 0, 150, 7, 107, 121], [56, 0, 220, 249, 0, 0, 296, 12, 67, 100], [81, 0, 215, 307, 0, 0, 154, 8, 147, 88], [25, 0, 195, 159, 0, 0, 477, 7, 59, 78], [44, 0, 209, 247, 0, 0, 108, 29, 153, 210], [152, 0, 41, 108, 0, 0, 10, 0, 461, 228], [71, 0, 85, 48, 0, 0, 62, 7, 314, 413]]"
