,Round,Train Accuracy,Test Accuracy,Confusion Matrix
0,0,0.1072,0.1069,"[[0, 0, 0, 0, 0, 931, 0, 0, 0, 69], [0, 0, 0, 0, 0, 914, 0, 0, 0, 86], [0, 0, 0, 0, 0, 938, 0, 0, 0, 62], [0, 0, 0, 0, 0, 951, 0, 0, 0, 49], [0, 0, 0, 0, 0, 980, 0, 0, 0, 20], [0, 0, 0, 0, 0, 953, 0, 0, 0, 47], [0, 0, 0, 0, 0, 977, 0, 0, 0, 23], [0, 0, 0, 0, 0, 950, 0, 0, 0, 50], [0, 0, 0, 0, 0, 922, 0, 0, 0, 78], [0, 0, 0, 0, 0, 884, 0, 0, 0, 116]]"
1,1,0.1088,0.1086,"[[0, 0, 0, 0, 0, 906, 0, 0, 0, 94], [0, 0, 0, 0, 0, 893, 0, 0, 0, 107], [0, 0, 0, 0, 0, 928, 0, 0, 0, 72], [0, 0, 0, 0, 0, 940, 0, 0, 0, 60], [0, 0, 0, 0, 0, 973, 0, 0, 0, 27], [0, 0, 0, 0, 0, 940, 0, 0, 0, 60], [0, 0, 0, 0, 0, 969, 0, 0, 0, 31], [0, 0, 0, 0, 0, 935, 0, 0, 0, 65], [0, 0, 0, 0, 0, 901, 0, 0, 0, 99], [0, 0, 0, 0, 0, 854, 0, 0, 0, 146]]"
2,2,0.111,0.1103,"[[0, 0, 0, 0, 0, 885, 0, 0, 0, 115], [0, 0, 0, 0, 0, 870, 0, 0, 0, 130], [0, 0, 0, 0, 0, 914, 0, 0, 0, 86], [0, 0, 0, 0, 0, 924, 0, 0, 0, 76], [0, 0, 0, 0, 0, 962, 0, 0, 0, 38], [0, 0, 0, 0, 0, 923, 0, 0, 0, 77], [0, 0, 0, 0, 0, 956, 0, 0, 0, 44], [0, 0, 0, 0, 0, 924, 0, 0, 0, 76], [0, 0, 0, 0, 0, 879, 0, 0, 0, 121], [0, 0, 0, 0, 0, 820, 0, 0, 0, 180]]"
3,3,0.11242,0.1111,"[[0, 0, 0, 0, 0, 852, 0, 0, 0, 148], [0, 0, 0, 0, 0, 837, 0, 0, 0, 163], [0, 0, 0, 0, 0, 902, 0, 0, 0, 98], [0, 0, 0, 0, 0, 906, 0, 0, 0, 94], [0, 0, 0, 0, 0, 954, 0, 0, 0, 46], [0, 0, 0, 0, 0, 897, 0, 0, 0, 103], [0, 0, 0, 0, 0, 948, 0, 0, 0, 52], [0, 0, 0, 0, 0, 909, 0, 0, 0, 91], [0, 0, 0, 0, 0, 851, 0, 0, 0, 149], [0, 0, 0, 0, 0, 786, 0, 0, 0, 214]]"
4,4,0.11432,0.1133,"[[0, 0, 0, 0, 0, 819, 0, 0, 0, 181], [0, 0, 0, 0, 0, 808, 0, 0, 0, 192], [0, 0, 0, 0, 0, 885, 0, 0, 0, 115], [0, 0, 0, 0, 0, 886, 0, 0, 0, 114], [0, 0, 0, 0, 0, 932, 0, 0, 0, 68], [0, 0, 0, 0, 0, 880, 0, 0, 0, 120], [0, 0, 0, 0, 0, 934, 0, 0, 0, 66], [0, 0, 0, 0, 0, 891, 0, 0, 0, 109], [0, 0, 0, 0, 0, 817, 0, 0, 0, 183], [0, 0, 0, 0, 0, 747, 0, 0, 0, 253]]"
5,5,0.11606,0.1139,"[[0, 0, 0, 0, 0, 774, 0, 0, 0, 226], [0, 0, 0, 0, 0, 762, 0, 0, 0, 238], [0, 0, 0, 0, 0, 865, 0, 0, 0, 135], [0, 0, 0, 0, 0, 864, 0, 0, 0, 136], [0, 0, 0, 0, 0, 913, 0, 0, 0, 87], [0, 0, 0, 0, 0, 854, 0, 0, 0, 146], [0, 0, 0, 0, 0, 913, 0, 0, 0, 87], [0, 0, 0, 0, 0, 869, 0, 0, 0, 131], [0, 0, 0, 0, 0, 783, 0, 0, 0, 217], [0, 0, 0, 0, 0, 715, 0, 0, 0, 285]]"
6,6,0.11718,0.1154,"[[0, 0, 0, 0, 0, 738, 0, 0, 0, 262], [0, 0, 0, 0, 0, 739, 0, 0, 0, 261], [0, 0, 0, 0, 0, 834, 0, 0, 0, 166], [0, 0, 0, 0, 0, 842, 0, 0, 0, 158], [0, 0, 0, 0, 0, 899, 0, 0, 0, 101], [0, 0, 0, 0, 0, 829, 0, 0, 0, 171], [0, 0, 0, 0, 0, 894, 0, 0, 0, 106], [0, 0, 0, 0, 0, 848, 0, 0, 0, 152], [0, 0, 0, 0, 0, 737, 0, 0, 0, 263], [0, 0, 0, 0, 0, 675, 0, 0, 0, 325]]"
7,7,0.11968,0.1176,"[[0, 0, 0, 0, 0, 698, 0, 0, 0, 302], [0, 0, 0, 0, 0, 711, 0, 0, 0, 289], [0, 0, 0, 0, 0, 800, 0, 0, 0, 200], [0, 0, 0, 0, 0, 819, 0, 0, 0, 181], [0, 0, 0, 0, 0, 873, 0, 0, 0, 127], [0, 0, 0, 0, 0, 803, 0, 0, 0, 197], [0, 0, 0, 0, 0, 872, 0, 0, 0, 128], [0, 0, 0, 0, 0, 822, 0, 0, 0, 178], [0, 0, 0, 0, 0, 701, 0, 0, 0, 299], [0, 0, 0, 0, 0, 627, 0, 0, 0, 373]]"
8,8,0.121,0.1193,"[[0, 0, 0, 0, 0, 657, 0, 0, 0, 343], [0, 0, 0, 0, 0, 680, 0, 0, 0, 320], [0, 0, 0, 0, 0, 772, 0, 0, 0, 228], [0, 0, 0, 0, 0, 795, 0, 0, 0, 205], [0, 0, 0, 0, 0, 843, 0, 0, 0, 157], [0, 0, 0, 0, 0, 778, 0, 0, 0, 222], [0, 0, 0, 0, 0, 840, 0, 0, 0, 160], [0, 0, 0, 0, 0, 802, 0, 0, 0, 198], [0, 0, 0, 0, 0, 677, 0, 0, 0, 323], [0, 0, 0, 0, 0, 585, 0, 0, 0, 415]]"
9,9,0.12292,0.1213,"[[0, 0, 0, 0, 0, 611, 0, 0, 0, 389], [0, 0, 0, 0, 0, 646, 0, 0, 0, 354], [0, 0, 0, 0, 0, 730, 0, 0, 0, 270], [0, 0, 0, 0, 0, 755, 0, 0, 0, 245], [0, 0, 0, 0, 0, 813, 0, 0, 0, 187], [0, 0, 0, 0, 0, 740, 0, 0, 0, 260], [0, 0, 0, 0, 0, 810, 0, 0, 0, 190], [0, 0, 0, 0, 0, 774, 0, 0, 0, 226], [0, 0, 0, 0, 0, 641, 0, 0, 0, 359], [0, 0, 0, 0, 0, 527, 0, 0, 0, 473]]"
10,10,0.12268,0.1221,"[[0, 0, 0, 0, 0, 562, 0, 0, 0, 438], [0, 0, 0, 0, 0, 608, 0, 0, 0, 392], [0, 0, 0, 0, 0, 686, 0, 0, 0, 314], [0, 0, 0, 0, 0, 707, 0, 0, 0, 293], [0, 0, 0, 0, 0, 781, 0, 0, 0, 219], [0, 0, 0, 0, 0, 713, 0, 0, 0, 287], [0, 0, 0, 0, 0, 768, 0, 0, 0, 232], [0, 0, 0, 0, 0, 735, 0, 0, 0, 265], [0, 0, 0, 0, 0, 597, 0, 0, 0, 403], [0, 0, 0, 0, 0, 492, 0, 0, 0, 508]]"
11,11,0.12418,0.123,"[[0, 0, 0, 0, 0, 512, 0, 0, 0, 488], [0, 0, 0, 0, 0, 578, 0, 0, 0, 422], [0, 0, 0, 0, 0, 642, 0, 0, 0, 358], [0, 0, 0, 0, 0, 668, 0, 0, 0, 332], [0, 0, 0, 0, 0, 724, 0, 0, 0, 276], [0, 0, 0, 0, 0, 676, 0, 0, 0, 324], [0, 0, 0, 0, 0, 724, 0, 0, 0, 276], [0, 0, 0, 0, 0, 692, 0, 0, 0, 308], [0, 0, 0, 0, 0, 552, 0, 0, 0, 448], [0, 0, 0, 0, 0, 446, 0, 0, 0, 554]]"
12,12,0.1248,0.1235,"[[0, 0, 0, 0, 0, 468, 0, 0, 0, 532], [0, 0, 0, 0, 0, 528, 0, 0, 0, 472], [0, 0, 0, 0, 0, 586, 0, 0, 0, 414], [0, 0, 0, 0, 0, 637, 0, 0, 0, 363], [0, 0, 0, 0, 0, 680, 0, 0, 0, 320], [0, 0, 0, 0, 0, 634, 0, 0, 0, 366], [0, 0, 0, 0, 0, 689, 0, 0, 0, 311], [0, 0, 0, 0, 0, 651, 0, 0, 0, 349], [0, 0, 0, 0, 0, 511, 0, 0, 0, 489], [0, 0, 0, 0, 0, 399, 0, 0, 0, 601]]"
13,13,0.12644,0.1235,"[[0, 0, 0, 0, 0, 424, 0, 0, 0, 576], [0, 0, 0, 0, 0, 505, 0, 0, 0, 495], [0, 0, 0, 0, 0, 529, 0, 0, 0, 471], [0, 0, 0, 0, 0, 595, 0, 0, 0, 405], [0, 0, 0, 0, 0, 624, 0, 0, 0, 376], [0, 0, 0, 0, 0, 591, 0, 0, 0, 409], [0, 0, 0, 0, 0, 651, 0, 0, 0, 349], [0, 0, 0, 0, 0, 608, 0, 0, 0, 392], [0, 0, 0, 0, 0, 477, 0, 0, 0, 523], [0, 0, 0, 0, 0, 356, 0, 0, 0, 644]]"
14,14,0.12792,0.1213,"[[0, 0, 0, 0, 0, 390, 0, 0, 0, 610], [0, 0, 0, 0, 0, 478, 0, 0, 0, 522], [0, 0, 0, 0, 0, 486, 0, 0, 0, 514], [0, 0, 0, 0, 0, 567, 0, 0, 0, 433], [0, 0, 0, 0, 0, 566, 0, 0, 0, 434], [0, 0, 0, 0, 0, 541, 0, 0, 0, 459], [0, 0, 0, 0, 0, 611, 0, 0, 0, 389], [0, 0, 0, 0, 0, 567, 0, 0, 0, 433], [0, 0, 0, 0, 0, 445, 0, 0, 0, 555], [0, 0, 0, 0, 0, 328, 0, 0, 0, 672]]"
15,15,0.12472,0.1213,"[[0, 0, 0, 0, 0, 336, 0, 0, 0, 664], [0, 0, 0, 0, 0, 451, 0, 0, 0, 549], [0, 0, 0, 0, 0, 434, 0, 0, 0, 566], [0, 0, 0, 0, 0, 531, 0, 0, 0, 469], [0, 0, 0, 0, 0, 526, 0, 0, 0, 474], [0, 0, 0, 0, 0, 511, 0, 0, 0, 489], [0, 0, 0, 0, 0, 557, 0, 0, 0, 443], [0, 0, 0, 0, 0, 521, 0, 0, 0, 479], [0, 0, 0, 0, 0, 416, 0, 0, 0, 584], [0, 0, 0, 0, 0, 298, 0, 0, 0, 702]]"
