round	train_acc	test_acc	f1	time_stamp	time_hours
0.0	0.007508031255484581	1.1200148808535235	0.011200148808535237	6.426177831369436	0.0017850493976026205
0.0	0.0017873257490824963	0.27501515109777774	0.0027501515109777763	12.163388869550106	0.0033787191304305835
0.0	0.011024826529247524	1.1914696806885179	0.01191469680688518	17.535931533224865	0.004871092092562458
0.0	0.007853160722494687	0.911482309208467	0.009114823092084669	22.427876651795042	0.006229965736609707
0.0	0.003960606014235706	0.6446704584514471	0.0064467045845144665	27.461615299358336	0.007628226472043986
0.0	0.002362287027437607	0.2468467810876481	0.0024684678108764712	31.7481395886271	0.008818927663507548
0.0	0.0027856058586957534	0.38175035472587726	0.003817503547258789	39.040939910512655	0.010844705530697975
0.0	0.002411666090762421	0.32357379374726836	0.0032357379374726917	44.54122922264257	0.012372563672956274
0.0	0.0009415589908940007	0.18230011885166963	0.0018230011885166945	49.653902617399055	0.013792750727055277
0.0	0.0011438531374263177	0.0923760430703397	0.0009237604307033957	53.03425006586328	0.014731736129406467
0.0	0.0014256694334007938	0.24704925284916976	0.0024704925284917017	56.43254971963094	0.015675708255453075
0.0	0.0034206627038241254	0.09999999999999964	0.0010000000000000009	59.47829144514364	0.016521747623650915
0.0	0.002581963077453549	0.1905255888325791	0.0019052558883257535	67.9210006669363	0.018866944629704577
0.0	0.0020577981760448237	0.26083200212652835	0.0026083200212652993	76.06310605706837	0.021128640571407904
0.0	0.005477675906197217	0.32233522922572244	0.0032233522922572554	82.34674998530843	0.02287409721814125
0.0	0.012082985282343642	1.011599393699567	0.010115993936995664	89.19827598615036	0.024777298885041772
0.0	0.01530541080794633	1.3663454907160222	0.013663454907160213	95.27250702740658	0.026464585285390627
0.0	0.017609274071730876	1.5971641535337955	0.015971641535337963	101.21773377286705	0.028116037159129782
0.0	0.01799079764768644	1.6843693181722357	0.01684369318172234	107.59935107213803	0.029888708631149397
0.0	0.014049118596315325	1.3127452151883832	0.013127452151883845	114.04366862132663	0.031678796839257305
0.0	0.015734247148603366	1.5938736880108582	0.015938736880108592	120.53620692925247	0.033482279702570186
0.0	0.014196567660294977	1.4337712509323068	0.014337712509323083	126.65283770597333	0.03518134380721482
0.0	0.01588133915428208	1.3102035465275357	0.013102035465275361	132.43218846999838	0.03678671901944407
0.0	0.01407702146525795	1.3259839114157193	0.013259839114157198	138.23970111105092	0.03839991697529177
0.0	0.016785434161796356	1.5046705065672463	0.015046705065672454	143.1626966400067	0.03976741573333501
0.0	0.012013259341244585	1.0488247390929217	0.0104882473909292	148.21612185597758	0.04117114495999352
0.0	0.00991429943734469	1.040064100588677	0.010400641005886765	154.10524247383572	0.042807011798287886
0.0	0.007205812468648708	0.6547518613948334	0.006547518613948336	159.65708034536635	0.04434918898482383
0.0	0.0006768554744798289	0.09073771725877591	0.0009073771725877488	165.9573368952432	0.04609926024867867
0.0	0.0015039060254328856	0.1907878402833904	0.001907878402833906	172.07158475885362	0.04779766243301466
0.0	0.0014948355539434195	0.4272001872658773	0.004272001872658783	181.31630752188582	0.05036564097830154
0.0	0.001535751716044406	0.2926317367158483	0.0029263173671584624	187.09911181256922	0.05197197550349165
0.0	0.0011511733144926473	0.40149719799769645	0.004014971979976934	193.35164664766225	0.05370879073546146
0.0	0.00047031904065219566	0.4703190406521929	0.0047031904065219215	199.68592626777902	0.05546831285216065
0.0	0.0017507712586171825	0.3403429642777017	0.0034034296427770208	209.80503244568405	0.058279175679356476
0.0	0.00047623523599165675	0.4209908945967061	0.004209908945967039	216.73979248735023	0.06020549791315279
0.0	0.0005326662494783527	0.37634204300520835	0.0037634204300520907	223.12466146403844	0.061979072628899644
0.0	0.0003189566323708223	0.33126021996812977	0.0033126021996812763	228.32671894842176	0.06342408859678372
0.0	0.002644944863949594	0.28919428302325195	0.0028919428302325075	230.65612329403464	0.064071145359454
0.0	0.002086368455794269	0.4452340208624402	0.0044523402086243825	234.78062423799742	0.0652168400661103
0.0	0.000960902353693331	0.5050742519669746	0.005050742519669756	238.6800375518774	0.06630001043107711
0.0	0.003293164638054608	0.3194265695482029	0.00319426569548203	241.9643796813993	0.06721232768927775
0.0	0.0008200812967830346	0.26312227829154283	0.002631222782915442	245.0429272596283	0.06806747979434112
0.0	0.000600111100824954	0.21079215671683313	0.002107921567168327	248.27832865936287	0.06896620240537862
0.0	0.0014478029331829916	0.31048349392519925	0.0031048349392519977	251.28598508367676	0.06980166252324366
0.0	0.0039093733513186	0.18147543451754852	0.0018147543451754713	254.17019998109967	0.0706028333280835
0.0	0.0014256694334007834	0.21166010488516693	0.002116601048851678	257.14892199595437	0.07143025610998734
0.0	0.004861947483605039	0.6047589051294202	0.00604758905129418	261.2137087226124	0.0725593635340592
0.0	0.003324595213455831	0.4812830075260668	0.004812830075260656	264.74387713862035	0.0735399658718387
0.0	0.006165808949359379	0.6309516621738949	0.00630951662173897	268.33043219797037	0.07453623116610256
