round,train_acc,test_acc,f1,time_stamp,time_hours
0.0,0.0,10.746666666666664,0.0,1576.9458175500233,0.43804050487500645
1.0,0.0,11.193333333333333,0.0,3157.304367542267,0.877028990983963
2.0,0.0,15.273333333333333,0.0,4754.202824672063,1.32061189574224
3.0,0.0,17.150000000000002,0.0,6354.159983237584,1.765044439788218
4.0,0.0,18.310000000000002,0.0,7948.649140834808,2.2079580946763357
5.0,0.0,22.016666666666666,0.0,9553.418114185333,2.6537272539403705
6.0,0.0,22.356666666666666,0.0,11171.140210549036,3.1030945029302877
7.0,0.0,23.560000000000002,0.0,12776.437404791513,3.549010390219865
8.0,0.0,24.386666666666667,0.0,14400.556110541025,4.000154475150285
9.0,0.0,25.613333333333333,0.0,16025.006092468897,4.45139058124136
10.0,0.0,27.169999999999998,0.0,17697.073182821274,4.915853661894798
11.0,0.0,27.96666666666667,0.0,19461.821790774662,5.4060616085485185
12.0,0.0,29.153333333333332,0.0,21177.147492329277,5.8825409700914655
13.0,0.0,30.23,0.0,22852.911247015,6.348030901948611
14.0,0.0,31.393333333333334,0.0,24526.059319178265,6.812794255327295
15.0,0.0,32.14333333333333,0.0,26202.7631269296,7.278545313036001
16.0,0.0,33.20333333333333,0.0,27879.104832410812,7.744195786780781
17.0,0.0,34.419999999999995,0.0,29558.84274172783,8.210789650479953
18.0,0.0,34.78333333333333,0.0,31233.85012936592,8.676069480379423
19.0,0.0,35.45333333333333,0.0,32838.130976994835,9.121703049165232
20.0,0.0,37.03,0.0,34446.063425938286,9.568350951649524
21.0,0.0,37.74666666666667,0.0,36076.46249294281,10.021239581373003
22.0,0.0,38.49333333333333,0.0,37713.65157405535,10.476014326126487
23.0,0.0,39.163333333333334,0.0,39342.608119010925,10.928502255280812
24.0,0.0,39.76,0.0,40916.50105794271,11.365694738317421
25.0,0.0,40.32333333333333,0.0,42455.2710451285,11.79313084586903
26.0,0.0,40.78666666666667,0.0,43987.526528437935,12.218757369010538
27.0,0.0,41.46333333333333,0.0,45477.93805003166,12.63276056945324
28.0,0.0,42.03,0.0,47005.0975420475,13.05697153945764
29.0,0.0,42.163333333333334,0.0,48619.85888632139,13.505516357311498
30.0,0.0,42.88333333333333,0.0,50376.98464536667,13.993606845935185
31.0,0.0,42.870000000000005,0.0,52137.07851990064,14.48252181108351
32.0,0.0,43.913333333333334,0.0,53890.87499793371,14.96968749942603
33.0,0.0,43.94,0.0,55655.31124075254,15.459808677986816
34.0,0.0,44.38999999999999,0.0,57425.42610645294,15.951507251792485
35.0,0.0,44.28666666666667,0.0,59181.59312725067,16.439331424236297
36.0,0.0,45.123333333333335,0.0,60934.44039185842,16.926233442182895
37.0,0.0,45.086666666666666,0.0,62692.127845684685,17.414479957134635
38.0,0.0,45.63999999999999,0.0,64454.07133793831,17.903908704982864
39.0,0.0,45.73333333333333,0.0,66214.3154803117,18.392865411197697
40.0,0.0,46.11333333333334,0.0,67976.43116728465,18.8823419909124
41.0,0.0,46.09,0.0,69741.07141033809,19.372519836205022
42.0,0.0,46.53666666666667,0.0,71505.88705444336,19.862746404012046
43.0,0.0,46.800000000000004,0.0,73273.66452225049,20.353795700625138
44.0,0.0,47.46,0.0,75044.67303625743,20.845742510071506
45.0,0.0,47.29666666666666,0.0,76817.16613872845,21.338101705202348
46.0,0.0,47.26666666666667,0.0,78578.45750657718,21.827349307382548
47.0,0.0,48.28333333333333,0.0,80361.00533477466,22.322501481881847
48.0,0.0,48.23,0.0,82171.7734735012,22.82549263152811
49.0,0.0,48.51333333333333,0.0,83962.53311125438,23.322925864237323
