,Round,Epoch,Train Accuracy,Test Accuracy,F1,Confusion Matrix
0,0,10,0.1,0.1,0.1,"[[0, 0, 0, 1000, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1000, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1000, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1000, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1000, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1000, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1000, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1000, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1000, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1000, 0, 0, 0, 0, 0, 0]]"
1,1,10,0.1,0.1,0.1,"[[0, 0, 0, 1000, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1000, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1000, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1000, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1000, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1000, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1000, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1000, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1000, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1000, 0, 0, 0, 0, 0, 0]]"
2,2,10,0.12365,0.1249,0.1249,"[[0, 0, 21, 979, 0, 0, 0, 0, 0, 0], [0, 0, 6, 994, 0, 0, 0, 0, 0, 0], [0, 0, 236, 763, 0, 0, 0, 0, 1, 0], [0, 0, 3, 997, 0, 0, 0, 0, 0, 0], [0, 0, 118, 882, 0, 0, 0, 0, 0, 0], [0, 0, 91, 905, 0, 0, 0, 0, 4, 0], [0, 0, 150, 850, 0, 0, 0, 0, 0, 0], [0, 0, 34, 965, 0, 0, 0, 0, 1, 0], [0, 0, 604, 379, 1, 0, 0, 0, 16, 0], [0, 0, 1, 999, 0, 0, 0, 0, 0, 0]]"
3,3,10,0.5428,0.5381,0.5381,"[[574, 11, 178, 208, 1, 0, 5, 0, 21, 2], [26, 710, 23, 238, 2, 0, 0, 0, 1, 0], [36, 0, 778, 15, 4, 0, 3, 0, 164, 0], [102, 21, 60, 799, 8, 0, 2, 0, 6, 2], [72, 1, 786, 73, 10, 0, 2, 0, 55, 1], [0, 0, 0, 19, 0, 12, 1, 493, 169, 306], [166, 2, 571, 115, 5, 0, 7, 0, 134, 0], [0, 0, 0, 1, 0, 0, 0, 748, 48, 203], [1, 2, 111, 9, 0, 0, 3, 21, 813, 40], [0, 0, 0, 25, 0, 0, 1, 43, 1, 930]]"
4,4,10,0.5908,0.5843,0.5843,"[[652, 61, 152, 63, 39, 3, 2, 1, 23, 4], [43, 896, 16, 32, 10, 0, 0, 0, 1, 2], [23, 4, 774, 5, 100, 0, 0, 0, 93, 1], [155, 309, 41, 419, 64, 1, 0, 0, 7, 4], [51, 17, 658, 26, 199, 0, 0, 0, 48, 1], [0, 6, 0, 5, 0, 314, 0, 438, 56, 181], [188, 28, 576, 40, 76, 0, 1, 0, 91, 0], [0, 0, 0, 0, 0, 13, 0, 889, 5, 93], [0, 3, 90, 7, 3, 37, 0, 8, 839, 13], [0, 0, 0, 1, 0, 4, 0, 133, 2, 860]]"
5,5,10,0.6181166666666666,0.6152,0.6152,"[[742, 16, 128, 72, 7, 1, 4, 2, 25, 3], [65, 836, 22, 70, 4, 0, 0, 0, 1, 2], [30, 3, 874, 6, 23, 1, 0, 0, 62, 1], [234, 31, 70, 638, 14, 1, 2, 1, 6, 3], [79, 3, 804, 32, 43, 0, 2, 0, 36, 1], [0, 5, 0, 4, 0, 451, 0, 423, 11, 106], [239, 5, 630, 44, 18, 0, 3, 1, 60, 0], [0, 0, 0, 0, 0, 27, 0, 954, 0, 19], [2, 2, 92, 6, 1, 16, 0, 8, 869, 4], [0, 0, 0, 1, 0, 36, 0, 220, 1, 742]]"
6,6,10,0.61645,0.6153,0.6153,"[[799, 75, 46, 42, 11, 1, 4, 2, 17, 3], [27, 926, 4, 19, 20, 0, 0, 0, 1, 3], [124, 14, 705, 5, 107, 1, 1, 0, 42, 1], [235, 295, 27, 413, 18, 0, 3, 1, 5, 3], [148, 32, 555, 13, 226, 0, 2, 0, 23, 1], [0, 6, 0, 0, 0, 405, 0, 419, 8, 162], [324, 43, 500, 25, 58, 0, 4, 1, 45, 0], [0, 0, 0, 0, 0, 15, 0, 898, 0, 87], [6, 2, 83, 11, 6, 10, 0, 10, 868, 4], [0, 1, 0, 0, 0, 3, 0, 86, 1, 909]]"
7,7,10,0.6723833333333333,0.6648,0.6648,"[[750, 37, 63, 98, 11, 2, 31, 0, 7, 1], [20, 900, 6, 52, 19, 0, 1, 0, 1, 1], [31, 15, 818, 6, 98, 1, 14, 0, 16, 1], [152, 47, 40, 728, 17, 1, 8, 0, 5, 2], [42, 10, 649, 65, 222, 0, 2, 0, 9, 1], [0, 6, 0, 3, 0, 672, 0, 175, 8, 136], [238, 16, 573, 68, 52, 0, 34, 0, 19, 0], [0, 0, 0, 0, 0, 125, 0, 738, 0, 137], [2, 2, 112, 17, 3, 7, 2, 7, 845, 3], [0, 0, 0, 1, 0, 16, 0, 41, 1, 941]]"
8,8,10,0.67615,0.6692,0.6692,"[[721, 52, 57, 104, 14, 1, 33, 0, 17, 1], [7, 914, 2, 51, 23, 0, 2, 0, 1, 0], [13, 17, 720, 12, 212, 1, 4, 0, 21, 0], [73, 65, 33, 777, 36, 0, 10, 1, 5, 0], [8, 27, 406, 63, 483, 0, 4, 0, 8, 1], [1, 6, 0, 1, 0, 341, 0, 459, 28, 164], [199, 30, 483, 79, 150, 0, 33, 0, 26, 0], [0, 0, 0, 0, 0, 7, 0, 902, 1, 90], [2, 2, 84, 15, 8, 0, 1, 9, 878, 1], [0, 0, 0, 1, 0, 1, 0, 74, 1, 923]]"
9,9,10,0.6907833333333333,0.6835,0.6835,"[[740, 41, 9, 126, 4, 1, 57, 0, 21, 1], [6, 903, 2, 63, 23, 0, 2, 0, 1, 0], [28, 16, 438, 25, 207, 1, 248, 0, 37, 0], [59, 39, 8, 845, 12, 1, 31, 0, 5, 0], [6, 14, 324, 121, 476, 0, 44, 0, 14, 1], [1, 3, 0, 2, 0, 577, 0, 277, 18, 122], [214, 23, 319, 106, 154, 0, 140, 0, 44, 0], [0, 0, 0, 0, 0, 25, 0, 867, 0, 108], [2, 2, 20, 14, 5, 3, 31, 7, 914, 2], [0, 0, 0, 1, 0, 7, 0, 56, 1, 935]]"
10,10,10,0.6994166666666667,0.6943,0.6943,"[[726, 61, 38, 122, 4, 2, 25, 0, 21, 1], [3, 932, 2, 42, 19, 0, 1, 0, 1, 0], [17, 25, 693, 36, 172, 1, 20, 0, 36, 0], [42, 73, 32, 830, 9, 1, 7, 1, 5, 0], [2, 63, 384, 102, 432, 2, 3, 1, 10, 1], [1, 1, 0, 1, 0, 563, 0, 291, 10, 133], [202, 40, 437, 105, 130, 1, 36, 1, 48, 0], [0, 0, 0, 0, 0, 18, 0, 887, 0, 95], [2, 3, 40, 16, 4, 14, 4, 8, 908, 1], [0, 0, 0, 0, 0, 3, 0, 60, 1, 936]]"
11,11,10,0.7257333333333333,0.7211,0.7211,"[[749, 40, 57, 93, 14, 1, 24, 0, 21, 1], [5, 919, 2, 45, 26, 0, 2, 0, 1, 0], [11, 13, 628, 9, 313, 1, 4, 0, 21, 0], [53, 53, 40, 772, 60, 1, 14, 0, 7, 0], [1, 14, 199, 45, 728, 1, 2, 0, 10, 0], [1, 2, 0, 1, 0, 645, 0, 247, 17, 87], [209, 20, 347, 68, 286, 0, 41, 0, 29, 0], [0, 0, 0, 0, 0, 26, 0, 895, 0, 79], [0, 2, 48, 11, 11, 4, 4, 8, 912, 0], [0, 0, 0, 0, 0, 12, 0, 65, 1, 922]]"
