,Round,Epoch,Train Accuracy,Test Accuracy,F1,Confusion Matrix
0,0,10,0,0.102,0,0
1,1,10,0,0.1471,0,0
2,2,10,0,0.1531,0,0
3,3,10,0,0.1621,0,0
4,4,10,0,0.2018,0,0
5,5,10,0,0.1966,0,0
6,6,10,0,0.2343,0,0
7,7,10,0,0.2423,0,0
8,8,10,0,0.2572,0,0
9,9,10,0,0.2607,0,0
10,10,10,0,0.2765,0,0
11,11,10,0,0.2735,0,0
12,12,10,0,0.281,0,0
13,13,10,0,0.2896,0,0
14,14,10,0,0.2928,0,0
15,15,10,0,0.3064,0,0
16,16,10,0,0.3095,0,0
17,17,10,0,0.3253,0,0
18,18,10,0,0.3325,0,0
19,19,10,0,0.3406,0,0
20,20,10,0,0.3572,0,0
21,21,10,0,0.3685,0,0
22,22,10,0,0.3822,0,0
23,23,10,0,0.3929,0,0
24,24,10,0,0.4031,0,0
