,Round,Epoch,Train Accuracy,Test Accuracy,F1,Confusion Matrix
0,0,20,0.10368,0.1062,0.1062,"[[6, 958, 1, 0, 0, 0, 0, 35, 0, 0], [16, 962, 1, 2, 0, 0, 0, 19, 0, 0], [11, 950, 1, 1, 0, 0, 0, 37, 0, 0], [15, 874, 2, 6, 0, 0, 0, 103, 0, 0], [8, 933, 1, 6, 0, 0, 1, 51, 0, 0], [17, 896, 1, 1, 0, 0, 0, 85, 0, 0], [12, 948, 2, 2, 0, 0, 0, 36, 0, 0], [20, 885, 8, 0, 0, 0, 0, 87, 0, 0], [13, 964, 1, 0, 0, 0, 0, 22, 0, 0], [13, 968, 1, 1, 0, 0, 0, 17, 0, 0]]"
1,1,20,0.11524,0.1139,0.1139,"[[383, 0, 604, 13, 0, 0, 0, 0, 0, 0], [342, 9, 619, 30, 0, 0, 0, 0, 0, 0], [297, 1, 640, 62, 0, 0, 0, 0, 0, 0], [352, 1, 541, 106, 0, 0, 0, 0, 0, 0], [237, 3, 648, 112, 0, 0, 0, 0, 0, 0], [398, 0, 535, 67, 0, 0, 0, 0, 0, 0], [233, 1, 663, 102, 0, 1, 0, 0, 0, 0], [313, 5, 639, 42, 0, 0, 0, 1, 0, 0], [415, 2, 572, 11, 0, 0, 0, 0, 0, 0], [237, 0, 745, 18, 0, 0, 0, 0, 0, 0]]"
2,2,20,0.13612,0.1405,0.1405,"[[798, 3, 66, 133, 0, 0, 0, 0, 0, 0], [719, 14, 74, 190, 0, 3, 0, 0, 0, 0], [551, 5, 161, 281, 0, 2, 0, 0, 0, 0], [432, 4, 136, 422, 1, 4, 0, 1, 0, 0], [421, 4, 151, 422, 2, 0, 0, 0, 0, 0], [491, 1, 145, 356, 0, 7, 0, 0, 0, 0], [404, 1, 148, 445, 1, 1, 0, 0, 0, 0], [577, 7, 125, 288, 0, 2, 0, 1, 0, 0], [806, 6, 32, 151, 0, 5, 0, 0, 0, 0], [816, 4, 94, 86, 0, 0, 0, 0, 0, 0]]"
3,3,20,0.13818,0.1421,0.1421,"[[625, 32, 91, 252, 0, 0, 0, 0, 0, 0], [586, 88, 64, 259, 0, 3, 0, 0, 0, 0], [410, 19, 151, 417, 0, 3, 0, 0, 0, 0], [343, 12, 92, 547, 0, 6, 0, 0, 0, 0], [343, 21, 105, 530, 1, 0, 0, 0, 0, 0], [382, 11, 95, 502, 1, 9, 0, 0, 0, 0], [330, 13, 94, 560, 0, 3, 0, 0, 0, 0], [486, 39, 85, 387, 0, 3, 0, 0, 0, 0], [658, 74, 24, 239, 0, 5, 0, 0, 0, 0], [763, 52, 56, 129, 0, 0, 0, 0, 0, 0]]"
4,4,20,0.14106,0.1459,0.1459,"[[447, 48, 248, 255, 1, 1, 0, 0, 0, 0], [473, 133, 135, 254, 0, 4, 0, 1, 0, 0], [265, 28, 305, 399, 0, 3, 0, 0, 0, 0], [224, 18, 197, 546, 1, 13, 0, 0, 0, 1], [229, 24, 226, 515, 4, 2, 0, 0, 0, 0], [258, 15, 196, 506, 0, 24, 0, 1, 0, 0], [231, 22, 204, 536, 2, 5, 0, 0, 0, 0], [396, 61, 148, 386, 0, 9, 0, 0, 0, 0], [545, 114, 92, 244, 0, 5, 0, 0, 0, 0], [670, 86, 119, 125, 0, 0, 0, 0, 0, 0]]"
5,5,20,0.14396,0.1465,0.1465,"[[452, 76, 184, 282, 1, 1, 0, 0, 0, 4], [462, 181, 80, 271, 0, 0, 0, 2, 0, 4], [289, 44, 227, 434, 0, 3, 0, 0, 0, 3], [250, 25, 137, 575, 1, 8, 0, 0, 0, 4], [241, 35, 185, 534, 4, 1, 0, 0, 0, 0], [280, 23, 140, 539, 0, 13, 0, 2, 0, 3], [250, 34, 142, 571, 2, 1, 0, 0, 0, 0], [404, 73, 110, 401, 0, 7, 0, 2, 0, 3], [525, 161, 54, 253, 0, 2, 0, 0, 0, 5], [648, 133, 76, 131, 0, 0, 0, 1, 0, 11]]"
6,6,20,0.14996,0.1573,0.1573,"[[387, 109, 206, 283, 0, 2, 0, 3, 0, 10], [352, 273, 86, 264, 0, 2, 0, 5, 0, 18], [239, 67, 248, 428, 0, 9, 1, 2, 1, 5], [206, 43, 157, 557, 1, 24, 0, 6, 0, 6], [206, 49, 191, 541, 3, 2, 2, 3, 0, 3], [242, 33, 162, 507, 1, 47, 0, 2, 0, 6], [197, 66, 157, 562, 3, 10, 0, 4, 0, 1], [329, 114, 121, 386, 0, 19, 0, 10, 0, 21], [437, 231, 60, 251, 0, 5, 0, 0, 0, 16], [535, 199, 80, 131, 0, 2, 0, 5, 0, 48]]"
7,7,20,0.15394,0.1592,0.1592,"[[426, 80, 269, 202, 0, 4, 0, 2, 0, 17], [411, 215, 110, 222, 1, 3, 0, 5, 5, 28], [256, 56, 311, 350, 2, 13, 2, 2, 1, 7], [225, 26, 194, 497, 4, 35, 1, 7, 2, 9], [221, 35, 247, 480, 3, 2, 2, 3, 0, 7], [261, 24, 197, 450, 5, 52, 0, 4, 0, 7], [220, 43, 209, 502, 3, 15, 1, 2, 1, 4], [344, 88, 155, 342, 1, 22, 0, 15, 2, 31], [502, 168, 73, 223, 0, 7, 0, 0, 0, 27], [570, 144, 97, 105, 2, 1, 0, 4, 5, 72]]"
8,8,20,0.15798,0.1691,0.1691,"[[411, 83, 195, 258, 0, 7, 0, 13, 9, 24], [360, 248, 69, 232, 1, 15, 0, 13, 29, 33], [238, 60, 230, 412, 3, 26, 4, 8, 8, 11], [208, 30, 128, 522, 6, 69, 1, 19, 6, 11], [203, 35, 180, 545, 1, 7, 3, 14, 3, 9], [240, 26, 135, 457, 3, 111, 1, 12, 7, 8], [196, 58, 139, 542, 3, 40, 3, 8, 6, 5], [310, 91, 116, 353, 1, 36, 0, 48, 10, 35], [460, 178, 38, 230, 0, 21, 0, 4, 31, 38], [523, 131, 65, 120, 2, 6, 0, 15, 52, 86]]"
9,9,20,0.16878,0.1838,0.1838,"[[386, 107, 290, 159, 0, 9, 0, 6, 7, 36], [301, 299, 120, 167, 0, 30, 0, 12, 23, 48], [209, 74, 359, 287, 2, 40, 5, 5, 6, 13], [176, 36, 225, 432, 2, 94, 0, 13, 7, 15], [169, 47, 281, 449, 1, 22, 3, 11, 2, 15], [210, 31, 227, 354, 2, 150, 1, 7, 6, 12], [156, 72, 230, 443, 1, 71, 3, 8, 5, 11], [269, 108, 180, 294, 2, 42, 0, 42, 13, 50], [419, 216, 81, 172, 0, 30, 0, 2, 26, 54], [445, 163, 105, 84, 1, 9, 0, 13, 40, 140]]"
