,Round,Train Accuracy,Test Accuracy,Confusion Matrix
0,0,0.28568,0.3029,"[[202, 37, 0, 11, 14, 31, 18, 26, 531, 130], [18, 159, 0, 19, 13, 32, 50, 17, 437, 255], [83, 41, 0, 68, 250, 166, 105, 61, 152, 74], [58, 25, 0, 122, 133, 259, 88, 86, 111, 118], [47, 5, 0, 55, 407, 124, 145, 66, 75, 76], [63, 21, 0, 70, 163, 333, 69, 75, 136, 70], [13, 20, 0, 101, 241, 105, 355, 69, 34, 62], [46, 45, 0, 33, 159, 131, 32, 233, 112, 209], [42, 27, 0, 11, 1, 40, 7, 6, 688, 178], [12, 25, 0, 25, 10, 25, 41, 19, 313, 530]]"
1,1,0.38986,0.4175,"[[417, 173, 106, 26, 11, 68, 12, 60, 94, 33], [20, 775, 15, 13, 2, 45, 6, 28, 29, 67], [26, 62, 330, 91, 49, 211, 92, 113, 12, 14], [8, 88, 48, 302, 8, 345, 77, 69, 2, 53], [20, 91, 180, 84, 198, 109, 134, 163, 12, 9], [4, 52, 65, 171, 9, 539, 39, 89, 8, 24], [1, 91, 84, 171, 67, 79, 426, 44, 6, 31], [8, 71, 28, 86, 27, 188, 14, 527, 4, 47], [186, 221, 51, 25, 11, 61, 4, 27, 340, 74], [17, 445, 16, 37, 4, 38, 15, 52, 55, 321]]"
2,2,0.425,0.4563,"[[351, 38, 19, 3, 27, 1, 31, 11, 458, 61], [19, 489, 4, 7, 15, 5, 26, 10, 213, 212], [96, 29, 252, 73, 237, 52, 95, 46, 93, 27], [47, 23, 45, 314, 80, 69, 215, 58, 79, 70], [48, 14, 81, 58, 491, 17, 124, 63, 78, 26], [18, 18, 74, 244, 85, 238, 118, 96, 78, 31], [7, 13, 49, 80, 179, 8, 570, 19, 48, 27], [45, 27, 35, 52, 136, 37, 43, 485, 50, 90], [40, 54, 2, 4, 8, 3, 10, 9, 808, 62], [14, 132, 5, 13, 10, 8, 36, 24, 193, 565]]"
3,3,0.4698,0.5023,"[[545, 110, 88, 37, 13, 23, 27, 25, 66, 66], [11, 797, 25, 21, 3, 12, 8, 11, 19, 93], [53, 36, 431, 118, 45, 110, 115, 51, 19, 22], [26, 41, 63, 381, 9, 233, 153, 45, 2, 47], [26, 56, 204, 86, 224, 74, 196, 103, 15, 16], [6, 26, 80, 207, 9, 479, 91, 66, 9, 27], [5, 34, 86, 96, 26, 41, 666, 19, 6, 21], [18, 42, 32, 101, 21, 125, 46, 561, 4, 50], [152, 192, 34, 35, 14, 34, 16, 9, 441, 73], [22, 348, 14, 25, 4, 15, 24, 22, 28, 498]]"
4,4,0.48822,0.5123,"[[405, 38, 26, 4, 31, 0, 31, 23, 366, 76], [12, 592, 5, 7, 10, 6, 19, 14, 136, 199], [83, 27, 290, 65, 229, 64, 72, 78, 60, 32], [28, 28, 49, 281, 101, 135, 154, 108, 60, 56], [31, 14, 53, 49, 529, 27, 97, 119, 64, 17], [15, 17, 45, 174, 94, 339, 77, 154, 58, 27], [6, 17, 44, 65, 161, 22, 591, 37, 28, 29], [27, 17, 17, 30, 90, 56, 26, 655, 24, 58], [39, 51, 3, 7, 8, 5, 6, 14, 807, 60], [15, 139, 5, 5, 14, 8, 21, 34, 125, 634]]"
5,5,0.50218,0.5285,"[[603, 73, 113, 31, 14, 20, 31, 18, 66, 31], [27, 788, 31, 21, 5, 14, 14, 9, 19, 72], [52, 25, 539, 69, 33, 102, 120, 30, 16, 14], [26, 30, 101, 344, 8, 233, 194, 36, 8, 20], [28, 26, 280, 66, 223, 67, 202, 84, 18, 6], [14, 14, 113, 168, 10, 512, 114, 43, 3, 9], [10, 19, 106, 54, 8, 37, 743, 10, 6, 7], [24, 22, 64, 86, 26, 133, 57, 558, 3, 27], [183, 134, 42, 32, 17, 32, 21, 3, 495, 41], [39, 307, 25, 38, 5, 16, 37, 21, 32, 480]]"
6,6,0.51018,0.532,"[[387, 43, 12, 3, 34, 3, 19, 21, 405, 73], [12, 657, 1, 2, 5, 3, 12, 13, 105, 190], [70, 34, 244, 57, 274, 53, 73, 82, 77, 36], [34, 30, 30, 264, 125, 145, 134, 100, 73, 65], [30, 14, 23, 30, 583, 30, 82, 123, 65, 20], [15, 14, 24, 140, 105, 393, 67, 133, 68, 41], [4, 19, 23, 47, 176, 27, 610, 31, 31, 32], [21, 17, 13, 25, 100, 48, 17, 670, 26, 63], [23, 59, 2, 2, 6, 7, 5, 9, 825, 62], [15, 132, 3, 3, 9, 4, 19, 23, 105, 687]]"
7,7,0.52838,0.557,"[[659, 33, 97, 38, 21, 17, 29, 23, 54, 29], [41, 731, 30, 31, 8, 10, 22, 11, 23, 93], [49, 10, 577, 74, 33, 88, 107, 33, 16, 13], [23, 17, 93, 414, 17, 229, 152, 33, 9, 13], [26, 12, 254, 84, 280, 55, 191, 81, 14, 3], [14, 6, 117, 172, 14, 539, 93, 32, 4, 9], [7, 8, 97, 69, 18, 33, 752, 8, 4, 4], [20, 9, 57, 109, 38, 108, 64, 567, 6, 22], [220, 77, 34, 42, 19, 38, 22, 4, 512, 32], [50, 219, 22, 58, 3, 21, 35, 20, 33, 539]]"
8,8,0.52996,0.549,"[[325, 57, 22, 7, 35, 7, 17, 23, 430, 77], [7, 739, 3, 6, 3, 3, 11, 6, 71, 151], [52, 31, 280, 45, 242, 73, 91, 89, 64, 33], [25, 32, 33, 254, 102, 192, 158, 88, 56, 60], [30, 19, 23, 31, 566, 31, 82, 143, 55, 20], [11, 17, 27, 110, 91, 451, 63, 136, 55, 39], [3, 31, 22, 40, 153, 24, 637, 32, 17, 41], [13, 18, 9, 21, 84, 50, 21, 710, 18, 56], [11, 70, 3, 3, 8, 7, 6, 7, 822, 63], [7, 151, 4, 6, 5, 6, 14, 19, 82, 706]]"
9,9,0.54556,0.5701,"[[704, 32, 69, 39, 17, 13, 22, 14, 55, 35], [42, 720, 24, 32, 7, 10, 19, 7, 30, 109], [71, 12, 577, 112, 34, 60, 76, 29, 15, 14], [32, 17, 84, 495, 17, 181, 119, 33, 11, 11], [36, 11, 285, 111, 274, 52, 128, 81, 21, 1], [22, 4, 100, 224, 16, 509, 70, 37, 8, 10], [8, 9, 115, 101, 24, 31, 690, 10, 5, 7], [25, 7, 61, 118, 35, 95, 49, 584, 5, 21], [214, 71, 30, 40, 11, 26, 7, 4, 562, 35], [56, 182, 21, 52, 3, 15, 34, 16, 35, 586]]"
