,Round,Epoch,Train Accuracy,Test Accuracy,F1,Confusion Matrix
0,0,20,0.1131,0.1106,0.1106,"[[0, 0, 0, 0, 0, 879, 0, 0, 0, 121], [0, 0, 0, 0, 0, 864, 0, 0, 0, 136], [0, 0, 0, 0, 0, 913, 0, 0, 0, 87], [0, 0, 0, 0, 0, 921, 0, 0, 0, 79], [0, 0, 0, 0, 0, 959, 0, 0, 0, 41], [0, 0, 0, 0, 0, 918, 0, 0, 0, 82], [0, 0, 0, 0, 0, 955, 0, 0, 0, 45], [0, 0, 0, 0, 0, 923, 0, 0, 0, 77], [0, 0, 0, 0, 0, 870, 0, 0, 0, 130], [0, 0, 0, 0, 0, 812, 0, 0, 0, 188]]"
1,1,20,0.11734,0.1144,0.1144,"[[0, 0, 0, 0, 0, 754, 0, 0, 0, 246], [0, 0, 0, 0, 0, 753, 0, 0, 0, 247], [0, 0, 0, 0, 0, 854, 0, 0, 0, 146], [0, 0, 0, 0, 0, 853, 0, 0, 0, 147], [0, 0, 0, 0, 0, 901, 0, 0, 0, 99], [0, 0, 0, 0, 0, 843, 0, 0, 0, 157], [0, 0, 0, 0, 0, 902, 0, 0, 0, 98], [0, 0, 0, 0, 0, 859, 0, 0, 0, 141], [0, 0, 0, 0, 0, 764, 0, 0, 0, 236], [0, 0, 0, 0, 0, 699, 0, 0, 0, 301]]"
2,2,20,0.12092,0.121,0.121,"[[0, 0, 0, 0, 0, 627, 0, 0, 0, 373], [0, 0, 0, 0, 0, 659, 0, 0, 0, 341], [0, 0, 0, 0, 0, 739, 0, 0, 0, 261], [0, 0, 0, 0, 0, 766, 0, 0, 0, 234], [0, 0, 0, 0, 0, 829, 0, 0, 0, 171], [0, 0, 0, 0, 0, 754, 0, 0, 0, 246], [0, 0, 0, 0, 0, 819, 0, 0, 0, 181], [0, 0, 0, 0, 0, 781, 0, 0, 0, 219], [0, 0, 0, 0, 0, 653, 0, 0, 0, 347], [0, 0, 0, 0, 0, 544, 0, 0, 0, 456]]"
3,3,20,0.12402,0.1228,0.1228,"[[0, 0, 0, 0, 0, 476, 0, 0, 0, 524], [0, 0, 0, 0, 0, 533, 0, 0, 0, 467], [0, 0, 0, 0, 0, 599, 0, 0, 0, 401], [0, 0, 0, 0, 0, 646, 0, 0, 0, 354], [0, 0, 0, 0, 0, 693, 0, 0, 0, 307], [0, 0, 0, 0, 0, 640, 0, 0, 0, 360], [0, 0, 0, 0, 0, 696, 0, 0, 0, 304], [0, 0, 0, 0, 0, 661, 0, 0, 0, 339], [0, 0, 0, 0, 0, 513, 0, 0, 0, 487], [0, 0, 0, 0, 0, 412, 0, 0, 0, 588]]"
4,4,20,0.12584,0.1208,0.1208,"[[0, 0, 0, 0, 0, 339, 0, 0, 0, 661], [0, 0, 0, 0, 0, 450, 0, 0, 0, 550], [0, 0, 0, 0, 0, 432, 0, 0, 0, 568], [0, 0, 0, 0, 0, 532, 0, 0, 0, 468], [0, 0, 0, 0, 0, 529, 0, 0, 0, 471], [0, 0, 0, 0, 0, 511, 0, 0, 0, 489], [0, 0, 0, 0, 0, 561, 0, 0, 0, 439], [0, 0, 0, 0, 0, 523, 0, 0, 0, 477], [0, 0, 0, 0, 0, 417, 0, 0, 0, 583], [0, 0, 0, 0, 0, 303, 0, 0, 0, 697]]"
5,5,20,0.1233,0.1185,0.1185,"[[0, 0, 0, 0, 0, 236, 0, 0, 0, 764], [0, 0, 0, 0, 0, 356, 0, 0, 0, 644], [0, 0, 0, 0, 0, 296, 0, 0, 0, 704], [0, 0, 0, 0, 0, 399, 0, 0, 0, 601], [0, 0, 0, 0, 0, 383, 0, 0, 0, 617], [0, 0, 0, 0, 0, 402, 0, 0, 0, 598], [0, 0, 0, 0, 0, 441, 0, 0, 0, 559], [0, 0, 0, 0, 0, 377, 0, 0, 0, 623], [0, 0, 0, 0, 0, 320, 0, 0, 0, 680], [0, 0, 0, 0, 0, 217, 0, 0, 0, 783]]"
6,6,20,0.11886,0.1164,0.1164,"[[0, 0, 0, 0, 0, 158, 0, 0, 0, 842], [0, 0, 0, 0, 0, 273, 0, 0, 0, 727], [0, 0, 0, 0, 0, 188, 0, 0, 0, 812], [0, 0, 0, 0, 0, 296, 0, 0, 0, 704], [0, 0, 0, 0, 0, 251, 0, 0, 0, 749], [0, 0, 0, 0, 0, 315, 0, 0, 0, 685], [0, 0, 0, 0, 0, 321, 0, 0, 0, 679], [0, 0, 0, 0, 0, 278, 0, 0, 0, 722], [0, 0, 0, 0, 0, 250, 0, 0, 0, 750], [0, 0, 0, 0, 0, 151, 0, 0, 0, 849]]"
7,7,20,0.11676,0.1134,0.1134,"[[0, 0, 0, 0, 0, 106, 0, 0, 0, 894], [0, 0, 0, 0, 0, 196, 0, 0, 0, 804], [0, 0, 0, 0, 0, 133, 0, 0, 0, 867], [0, 0, 0, 0, 0, 228, 0, 0, 0, 772], [0, 0, 0, 0, 0, 158, 0, 0, 0, 842], [0, 0, 0, 0, 0, 230, 0, 0, 0, 770], [0, 0, 0, 0, 0, 233, 0, 0, 0, 767], [0, 0, 0, 0, 0, 186, 0, 0, 0, 814], [0, 0, 0, 0, 0, 186, 0, 0, 0, 814], [0, 0, 0, 0, 0, 96, 0, 0, 0, 904]]"
8,8,20,0.1117,0.1112,0.1112,"[[0, 0, 0, 0, 0, 64, 0, 3, 0, 933], [0, 0, 0, 0, 0, 142, 0, 17, 0, 841], [0, 0, 0, 0, 0, 94, 0, 7, 0, 899], [0, 0, 0, 0, 0, 170, 0, 21, 0, 809], [0, 0, 0, 0, 0, 92, 0, 7, 0, 901], [0, 0, 0, 0, 0, 166, 0, 13, 0, 821], [0, 0, 0, 0, 0, 141, 0, 6, 0, 853], [0, 0, 0, 0, 0, 122, 0, 15, 0, 863], [0, 0, 0, 0, 0, 133, 0, 14, 0, 853], [0, 0, 0, 0, 0, 49, 0, 20, 0, 931]]"
9,9,20,0.09998,0.1011,0.1011,"[[0, 0, 0, 0, 0, 3, 0, 704, 0, 293], [0, 0, 0, 0, 0, 13, 0, 691, 0, 296], [0, 0, 0, 0, 0, 10, 0, 577, 0, 413], [0, 0, 0, 0, 0, 16, 0, 584, 0, 400], [0, 0, 0, 0, 0, 4, 0, 606, 0, 390], [0, 0, 0, 0, 0, 6, 0, 665, 0, 329], [0, 0, 0, 0, 0, 15, 0, 656, 0, 329], [0, 0, 0, 0, 0, 9, 0, 672, 0, 319], [0, 0, 0, 0, 0, 4, 0, 758, 0, 238], [0, 0, 0, 0, 0, 2, 0, 665, 0, 333]]"
