,Round,Epoch,Train Accuracy,Test Accuracy,F1,Confusion Matrix
0,0,10,0,0.1,0,0
1,1,10,0,0.1,0,0
2,2,10,0,0.1,0,0
3,3,10,0,0.1034,0,0
4,4,10,0,0.1005,0,0
5,5,10,0,0.2168,0,0
6,6,10,0,0.1087,0,0
7,7,10,0,0.1123,0,0
8,8,10,0,0.1385,0,0
9,9,10,0,0.1229,0,0
10,10,10,0,0.2471,0,0
11,11,10,0,0.2387,0,0
12,12,10,0,0.2603,0,0
13,13,10,0,0.2513,0,0
14,14,10,0,0.3158,0,0
15,15,10,0,0.3493,0,0
16,16,10,0,0.3405,0,0
17,17,10,0,0.3512,0,0
18,18,10,0,0.3645,0,0
19,19,10,0,0.3461,0,0
20,20,10,0,0.3492,0,0
21,21,10,0,0.3799,0,0
22,22,10,0,0.3874,0,0
23,23,10,0,0.3762,0,0
24,24,10,0,0.3865,0,0
25,25,10,0,0.3829,0,0
26,26,10,0,0.4027,0,0
27,27,10,0,0.4122,0,0
28,28,10,0,0.4146,0,0
29,29,10,0,0.4084,0,0
30,30,10,0,0.4296,0,0
31,31,10,0,0.4361,0,0
32,32,10,0,0.4271,0,0
33,33,10,0,0.4268,0,0
34,34,10,0,0.4279,0,0
35,35,10,0,0.4434,0,0
36,36,10,0,0.4531,0,0
37,37,10,0,0.448,0,0
38,38,10,0,0.4557,0,0
39,39,10,0,0.472,0,0
40,40,10,0,0.4582,0,0
41,41,10,0,0.4731,0,0
42,42,10,0,0.4666,0,0
43,43,10,0,0.4639,0,0
44,44,10,0,0.4628,0,0
45,45,10,0,0.4719,0,0
46,46,10,0,0.4852,0,0
47,47,10,0,0.4541,0,0
48,48,10,0,0.4661,0,0
49,49,10,0,0.4784,0,0
