,Round,Daisy,Epoch,Test Accuracy,Confusion Matrix
0,0,10,10,0.1179,"[[0, 0, 0, 762, 0, 0, 2, 0, 236, 0], [0, 0, 0, 926, 0, 0, 24, 0, 50, 0], [0, 0, 0, 955, 0, 0, 6, 0, 39, 0], [0, 0, 0, 994, 0, 0, 3, 0, 3, 0], [0, 0, 0, 975, 0, 0, 15, 0, 10, 0], [0, 0, 0, 983, 0, 0, 11, 0, 6, 0], [0, 0, 0, 976, 0, 0, 23, 0, 1, 0], [0, 0, 0, 992, 0, 0, 5, 0, 3, 0], [0, 0, 0, 836, 0, 0, 2, 0, 162, 0], [0, 0, 0, 940, 0, 0, 10, 0, 50, 0]]"
1,1,10,10,0.1687,"[[0, 3, 0, 451, 0, 23, 37, 52, 151, 283], [0, 13, 0, 561, 0, 57, 122, 69, 38, 140], [0, 0, 0, 581, 0, 20, 290, 29, 31, 49], [0, 0, 0, 665, 0, 2, 260, 45, 3, 25], [0, 0, 0, 564, 0, 1, 360, 25, 8, 42], [0, 0, 0, 685, 0, 1, 277, 16, 4, 17], [0, 0, 0, 428, 0, 0, 548, 14, 0, 10], [0, 0, 0, 517, 0, 6, 249, 164, 3, 61], [0, 0, 0, 620, 0, 24, 24, 47, 79, 206], [0, 4, 0, 509, 0, 31, 105, 106, 28, 217]]"
2,2,10,10,0.1027,"[[0, 0, 0, 901, 0, 49, 0, 50, 0, 0], [0, 0, 0, 854, 0, 119, 0, 26, 0, 1], [0, 0, 0, 964, 0, 21, 0, 15, 0, 0], [0, 0, 0, 985, 0, 7, 0, 8, 0, 0], [0, 0, 0, 988, 0, 6, 0, 5, 0, 1], [0, 0, 0, 990, 0, 4, 0, 6, 0, 0], [0, 0, 0, 986, 0, 7, 0, 7, 0, 0], [0, 0, 0, 962, 0, 1, 0, 37, 0, 0], [0, 0, 0, 888, 0, 81, 0, 30, 0, 1], [0, 0, 0, 897, 0, 76, 0, 26, 0, 1]]"
3,3,10,10,0.2282,"[[0, 77, 0, 268, 9, 130, 24, 203, 189, 100], [0, 161, 0, 124, 20, 252, 60, 123, 133, 127], [0, 6, 0, 320, 56, 170, 315, 98, 22, 13], [0, 6, 0, 339, 22, 205, 273, 151, 2, 2], [0, 2, 0, 248, 94, 74, 474, 84, 12, 12], [0, 0, 0, 307, 30, 276, 295, 87, 3, 2], [0, 0, 0, 204, 63, 100, 575, 55, 1, 2], [0, 3, 0, 222, 53, 141, 188, 368, 7, 18], [0, 72, 0, 272, 4, 154, 11, 90, 291, 106], [0, 76, 0, 207, 14, 133, 74, 191, 127, 178]]"
4,4,10,10,0.3204,"[[104, 22, 1, 121, 16, 40, 15, 42, 607, 32], [11, 262, 0, 121, 19, 95, 30, 55, 317, 90], [29, 13, 3, 268, 130, 229, 175, 71, 66, 16], [8, 11, 0, 377, 41, 251, 160, 90, 47, 15], [12, 1, 1, 191, 255, 114, 277, 79, 59, 11], [3, 9, 1, 302, 48, 396, 127, 74, 35, 5], [0, 6, 0, 234, 131, 108, 457, 39, 20, 5], [13, 12, 2, 197, 73, 163, 83, 384, 32, 41], [20, 31, 0, 88, 9, 21, 7, 24, 753, 47], [9, 79, 0, 165, 4, 48, 51, 90, 341, 213]]"
5,5,10,10,0.3433,"[[207, 58, 13, 99, 47, 31, 18, 48, 442, 37], [9, 455, 2, 73, 10, 43, 32, 29, 232, 115], [44, 22, 43, 304, 142, 216, 97, 65, 41, 26], [13, 30, 7, 423, 51, 244, 86, 84, 34, 28], [20, 19, 19, 269, 266, 134, 151, 64, 52, 6], [4, 16, 9, 367, 60, 402, 39, 69, 23, 11], [1, 19, 12, 293, 125, 130, 331, 30, 42, 17], [16, 38, 11, 240, 77, 173, 32, 335, 24, 54], [46, 73, 0, 63, 25, 14, 16, 13, 701, 49], [18, 205, 1, 131, 5, 30, 27, 44, 269, 270]]"
6,6,10,10,0.3612,"[[204, 29, 31, 98, 77, 47, 53, 93, 316, 52], [12, 358, 1, 94, 10, 99, 82, 43, 141, 160], [23, 8, 47, 148, 128, 354, 170, 90, 17, 15], [3, 4, 6, 281, 34, 400, 149, 99, 9, 15], [12, 4, 12, 104, 267, 240, 232, 101, 23, 5], [1, 8, 3, 167, 33, 622, 79, 73, 10, 4], [1, 4, 5, 121, 78, 150, 566, 58, 7, 10], [6, 6, 5, 106, 56, 295, 80, 418, 7, 21], [42, 54, 3, 89, 42, 27, 56, 26, 588, 73], [13, 158, 1, 163, 7, 85, 80, 85, 147, 261]]"
7,7,10,10,0.4106,"[[233, 39, 50, 73, 65, 24, 34, 55, 362, 65], [16, 472, 2, 41, 6, 33, 49, 28, 149, 204], [27, 18, 94, 111, 174, 261, 167, 88, 32, 28], [5, 11, 9, 306, 60, 318, 149, 91, 20, 31], [21, 8, 24, 89, 344, 158, 203, 108, 29, 16], [1, 17, 10, 193, 62, 526, 86, 86, 12, 7], [1, 10, 9, 97, 102, 95, 603, 49, 14, 20], [12, 13, 7, 130, 63, 195, 70, 457, 9, 44], [38, 65, 8, 50, 19, 15, 32, 15, 675, 83], [20, 191, 3, 92, 5, 35, 52, 56, 150, 396]]"
8,8,10,10,0.418,"[[298, 21, 63, 53, 100, 16, 53, 42, 308, 46], [15, 416, 10, 67, 14, 22, 110, 20, 173, 153], [33, 10, 146, 97, 271, 191, 156, 55, 26, 15], [4, 4, 24, 288, 130, 279, 183, 57, 13, 18], [20, 1, 40, 69, 501, 103, 167, 67, 28, 4], [1, 8, 22, 190, 111, 470, 109, 69, 14, 6], [2, 3, 13, 65, 191, 60, 626, 23, 9, 8], [9, 7, 21, 117, 134, 165, 94, 414, 9, 30], [62, 45, 18, 48, 42, 11, 47, 12, 662, 53], [13, 132, 12, 99, 13, 28, 115, 54, 175, 359]]"
9,9,10,10,0.4045,"[[302, 12, 73, 87, 113, 16, 46, 33, 294, 24], [27, 318, 12, 101, 28, 43, 123, 33, 179, 136], [30, 6, 152, 157, 239, 194, 143, 48, 23, 8], [4, 3, 18, 354, 102, 291, 160, 47, 10, 11], [20, 1, 39, 111, 457, 113, 173, 57, 26, 3], [2, 2, 9, 265, 87, 481, 84, 56, 10, 4], [2, 2, 17, 105, 149, 65, 630, 16, 11, 3], [12, 4, 17, 139, 128, 193, 62, 421, 6, 18], [67, 35, 27, 71, 55, 17, 29, 13, 654, 32], [43, 89, 13, 146, 32, 47, 97, 81, 176, 276]]"
