round, train_acc, test_acc, f1, time_stamp
0, 0.1, 0.1, 0.1, 301.7762780189514
1, 0.1, 0.0999, 0.0999, 599.2025942802429
2, 0.1231, 0.1253, 0.1253, 897.6406028270721
3, 0.10132, 0.101, 0.101, 1194.7606225013733
4, 0.1046, 0.1048, 0.1048, 1492.670501947403
5, 0.10004, 0.1001, 0.1001, 1793.4665699005127
6, 0.10498, 0.1007, 0.1007, 2098.868731021881
7, 0.12792, 0.1328, 0.1328, 2402.49156999588
8, 0.12026, 0.1265, 0.1265, 2708.4969596862793
9, 0.16034, 0.1641, 0.1641, 3014.8813242912292
10, 0.14146, 0.1547, 0.1547, 3320.6503818035126
11, 0.16896, 0.1778, 0.1778, 3629.5489864349365
12, 0.14432, 0.1556, 0.1556, 3941.3451347351074
13, 0.1705, 0.1774, 0.1774, 4257.964142799377
14, 0.17554, 0.1875, 0.1875, 4576.731298685074
15, 0.1712, 0.1786, 0.1786, 4890.25221323967
16, 0.1792, 0.1947, 0.1947, 5203.298429250717
17, 0.17466, 0.1848, 0.1848, 5524.488710403442
18, 0.18692, 0.2045, 0.2045, 5843.792346000671
19, 0.1976, 0.2071, 0.2071, 6167.567008972168
20, 0.2201, 0.2434, 0.2434, 6491.35994052887
21, 0.23516, 0.253, 0.253, 6821.042960882187
22, 0.22946, 0.2535, 0.2535, 7148.96572470665
23, 0.24162, 0.2557, 0.2557, 7477.1339683532715
24, 0.23202, 0.2482, 0.2482, 7804.758473396301
25, 0.24346, 0.2569, 0.2569, 8134.307852745056
26, 0.22842, 0.247, 0.247, 8462.162858247757
27, 0.24546, 0.2575, 0.2575, 8789.64097738266
28, 0.23318, 0.254, 0.254, 9114.369577884674
29, 0.23022, 0.243, 0.243, 9443.069144010544
30, 0.23768, 0.2521, 0.2521, 9770.881685733795
31, 0.2327, 0.2434, 0.2434, 10098.86799955368
32, 0.24214, 0.2595, 0.2595, 10426.362118959427
33, 0.24818, 0.2642, 0.2642, 10773.604089021683
34, 0.25804, 0.282, 0.282, 11146.63707447052
35, 0.26284, 0.2822, 0.2822, 11517.625207424164
36, 0.26728, 0.2912, 0.2912, 11887.344556570053
37, 0.273, 0.2947, 0.2947, 12241.904958248138
38, 0.27292, 0.2965, 0.2965, 12593.732427835464
39, 0.27868, 0.3023, 0.3023, 12944.089582920074
40, 0.28196, 0.3052, 0.3052, 13293.913376569748
41, 0.2809, 0.3065, 0.3065, 13644.075665950775
42, 0.28994, 0.3095, 0.3095, 13994.417924642563
43, 0.28118, 0.307, 0.307, 14342.093574285507
44, 0.29768, 0.3191, 0.3191, 14689.626591920853
45, 0.28146, 0.3065, 0.3065, 15036.516145467758
46, 0.29448, 0.3185, 0.3185, 15383.497704982758
47, 0.28374, 0.3121, 0.3121, 15774.227863311768
48, 0.3073, 0.3303, 0.3303, 16164.540517091751
49, 0.28984, 0.3196, 0.3196, 16555.25565457344
50, 0.31022, 0.3378, 0.3378, 16946.611963272095
51, 0.2966, 0.3269, 0.3269, 17338.12272453308
52, 0.31062, 0.3401, 0.3401, 17729.12161898613
53, 0.29426, 0.3262, 0.3262, 18121.112569332123
54, 0.31154, 0.3424, 0.3424, 18512.7186126709
55, 0.29314, 0.3217, 0.3217, 18905.49369931221
56, 0.31526, 0.346, 0.346, 19296.535710573196
57, 0.28518, 0.3103, 0.3103, 19690.498471021652
58, 0.31452, 0.3455, 0.3455, 20081.265515565872
59, 0.28918, 0.3136, 0.3136, 20472.855248451233
60, 0.31446, 0.345, 0.345, 20866.48733854294
61, 0.29582, 0.3239, 0.3239, 21257.06835412979
62, 0.312, 0.3413, 0.3413, 21647.624269008636
63, 0.30314, 0.3311, 0.3311, 22039.559463500977
64, 0.31608, 0.3418, 0.3418, 22430.220379829407
65, 0.30654, 0.3359, 0.3359, 22822.28200864792
66, 0.32042, 0.3473, 0.3473, 23213.722755670547
67, 0.3181, 0.346, 0.346, 23605.429272174835
68, 0.31728, 0.3434, 0.3434, 23996.71068096161
69, 0.31568, 0.3475, 0.3475, 24388.878633737564
70, 0.31578, 0.342, 0.342, 24779.781422138214
71, 0.31678, 0.346, 0.346, 25171.565407037735
72, 0.30896, 0.3373, 0.3373, 25563.256553649902
73, 0.31476, 0.3421, 0.3421, 25955.219385623932
74, 0.32114, 0.3489, 0.3489, 26347.703729391098
75, 0.32018, 0.3478, 0.3478, 26735.22131419182
76, 0.32016, 0.3469, 0.3469, 27117.04733133316
77, 0.3214, 0.3522, 0.3522, 27493.870482206345
78, 0.317, 0.3419, 0.3419, 27870.58688735962
79, 0.32236, 0.3489, 0.3489, 28243.2271463871
80, 0.3213, 0.3432, 0.3432, 28601.01185321808
81, 0.32848, 0.358, 0.358, 28909.51914334297
82, 0.31666, 0.3442, 0.3442, 29208.306484937668
83, 0.32434, 0.3584, 0.3584, 29507.54918026924
84, 0.32212, 0.3525, 0.3525, 29814.03969359398
85, 0.32686, 0.3608, 0.3608, 30117.88293814659
86, 0.32132, 0.3437, 0.3437, 30421.587438344955
87, 0.3228, 0.3585, 0.3585, 30726.346131324768
88, 0.32166, 0.3502, 0.3502, 31029.124920606613
89, 0.3203, 0.3481, 0.3481, 31333.866892814636
90, 0.32676, 0.3555, 0.3555, 31638.142619371414
91, 0.3151, 0.3474, 0.3474, 31941.953224420547
92, 0.33506, 0.3611, 0.3611, 32245.988619804382
93, 0.31338, 0.3453, 0.3453, 32550.479847192764
94, 0.33462, 0.3571, 0.3571, 32853.930250644684
95, 0.30686, 0.3336, 0.3336, 33158.331663131714
96, 0.33358, 0.3589, 0.3589, 33462.921396017075
97, 0.3084, 0.333, 0.333, 33766.12122654915
98, 0.33918, 0.3641, 0.3641, 34070.90137720108
99, 0.31126, 0.3341, 0.3341, 34374.62610912323
100, 0.34644, 0.3745, 0.3745, 34678.005544900894
101, 0.31712, 0.3456, 0.3456, 34982.28588914871
102, 0.34598, 0.3746, 0.3746, 35285.78593659401
103, 0.31308, 0.3421, 0.3421, 35589.986736774445
104, 0.3429, 0.3704, 0.3704, 35894.71348452568
105, 0.30714, 0.3312, 0.3312, 36200.46412181854
106, 0.34374, 0.3712, 0.3712, 36505.16431045532
