round, train_acc, test_acc, f1, time_stamp
0, 0.16554, 0.1726, 0.1726, 853.9729239940643
1, 0.2218, 0.234, 0.234, 1717.0531747341156
2, 0.3826, 0.4193, 0.4193, 2574.1368157863617
3, 0.44572, 0.4774, 0.4774, 3432.0223212242126
4, 0.47996, 0.5123, 0.5123, 4288.879912376404
5, 0.5053, 0.5429, 0.5429, 5129.865852594376
6, 0.52608, 0.5593, 0.5593, 5886.564815044403
7, 0.5405, 0.572, 0.572, 6595.729170084
8, 0.55042, 0.5776, 0.5776, 7383.0372359752655
9, 0.55814, 0.5853, 0.5853, 8180.486808300018
10, 0.56382, 0.5931, 0.5931, 8977.610174417496
11, 0.56968, 0.5962, 0.5962, 9772.929330825806
12, 0.57312, 0.597, 0.597, 10574.84708070755
13, 0.5794, 0.6036, 0.6036, 11347.47200870514
14, 0.58256, 0.609, 0.609, 12148.3597509861
15, 0.58856, 0.6065, 0.6065, 12932.57021856308
16, 0.5907, 0.615, 0.615, 13734.945043325424
17, 0.5936, 0.6108, 0.6108, 14523.150873422623
18, 0.59622, 0.6164, 0.6164, 15295.989701271057
19, 0.59668, 0.6152, 0.6152, 16075.56693482399
20, 0.59792, 0.6166, 0.6166, 16810.49001979828
21, 0.60006, 0.615, 0.615, 17472.528265476227
22, 0.60518, 0.6202, 0.6202, 17988.989656686783
23, 0.60642, 0.6211, 0.6211, 18505.216974258423
24, 0.60502, 0.6212, 0.6212, 19021.71272110939
25, 0.60888, 0.6191, 0.6191, 19536.615852355957
26, 0.61024, 0.6194, 0.6194, 20038.467432022095
27, 0.60984, 0.6196, 0.6196, 20538.946049690247
28, 0.61446, 0.6221, 0.6221, 21039.279930830002
29, 0.61212, 0.6211, 0.6211, 21539.697699069977
30, 0.61198, 0.6235, 0.6235, 22097.029978513718
31, 0.6103, 0.6203, 0.6203, 22698.283915758133
32, 0.61074, 0.6251, 0.6251, 23298.993736743927
33, 0.61386, 0.6243, 0.6243, 23899.43709206581
34, 0.617, 0.6278, 0.6278, 24500.251160621643
35, 0.61716, 0.6279, 0.6279, 25100.54288959503
36, 0.62044, 0.6275, 0.6275, 25701.119511842728
37, 0.61876, 0.628, 0.628, 26300.771948099136
38, 0.6195, 0.6314, 0.6314, 26900.827569246292
39, 0.61924, 0.6292, 0.6292, 27503.621067762375
40, 0.6226, 0.6319, 0.6319, 28107.78616952896
41, 0.61812, 0.6268, 0.6268, 28713.32690691948
42, 0.62016, 0.6274, 0.6274, 29317.94276881218
43, 0.62236, 0.6342, 0.6342, 29923.75849032402
44, 0.62496, 0.6313, 0.6313, 30528.307327270508
45, 0.62252, 0.6289, 0.6289, 31133.364696502686
46, 0.62506, 0.632, 0.632, 31738.27598309517
47, 0.62256, 0.6317, 0.6317, 32342.530770540237
48, 0.62172, 0.6313, 0.6313, 32946.919888973236
49, 0.62282, 0.6285, 0.6285, 33562.15758943558
