round, train_acc, test_acc, f1, time_stamp
0, 0.27156, 0.287, 0.287, 681.252387046814
1, 0.35884, 0.3939, 0.3939, 1354.9912593364716
2, 0.4222, 0.4596, 0.4596, 2029.558313369751
3, 0.44802, 0.4918, 0.4918, 2703.316327571869
4, 0.46978, 0.5098, 0.5098, 3376.3264911174774
5, 0.48764, 0.5273, 0.5273, 4050.2552983760834
6, 0.502, 0.5391, 0.5391, 4723.306038856506
7, 0.51622, 0.5493, 0.5493, 5396.530615568161
8, 0.52402, 0.5563, 0.5563, 6069.470394849777
9, 0.5336, 0.5665, 0.5665, 6742.85963511467
10, 0.54394, 0.5731, 0.5731, 7416.253216505051
11, 0.55398, 0.583, 0.583, 8089.3643589019775
12, 0.56248, 0.5909, 0.5909, 8762.50873708725
13, 0.56766, 0.5972, 0.5972, 9436.003773212433
14, 0.57342, 0.5958, 0.5958, 10109.966697454453
15, 0.58126, 0.6025, 0.6025, 10784.553116083145
16, 0.58706, 0.6076, 0.6076, 11459.058645248413
17, 0.5928, 0.6122, 0.6122, 12134.042148590088
18, 0.59832, 0.6163, 0.6163, 12807.75869846344
19, 0.60032, 0.6217, 0.6217, 13481.28207063675
20, 0.60652, 0.6223, 0.6223, 14154.76046705246
21, 0.60674, 0.627, 0.627, 14828.06903553009
22, 0.609, 0.6313, 0.6313, 15501.94120979309
23, 0.6138, 0.6324, 0.6324, 16175.430747032166
24, 0.62078, 0.6363, 0.6363, 16849.19979596138
25, 0.62184, 0.6395, 0.6395, 17523.768991947174
26, 0.62578, 0.643, 0.643, 18197.525234222412
27, 0.62828, 0.6421, 0.6421, 18871.941890239716
28, 0.63084, 0.6412, 0.6412, 19546.947311639786
29, 0.63308, 0.6427, 0.6427, 20222.326929092407
30, 0.63608, 0.6389, 0.6389, 20897.037784337997
31, 0.6401, 0.6484, 0.6484, 21603.79589986801
32, 0.63744, 0.6472, 0.6472, 22307.85069656372
33, 0.64156, 0.6508, 0.6508, 22996.331000566483
34, 0.643, 0.652, 0.652, 23670.58400630951
35, 0.64454, 0.6513, 0.6513, 24363.721400260925
36, 0.64724, 0.6522, 0.6522, 25066.70229244232
37, 0.64724, 0.6556, 0.6556, 25768.27070260048
38, 0.64538, 0.6563, 0.6563, 26442.18098592758
39, 0.65016, 0.6563, 0.6563, 27115.736486673355
40, 0.6556, 0.6566, 0.6566, 27789.318335533142
41, 0.65566, 0.6552, 0.6552, 28464.009548187256
42, 0.65402, 0.6586, 0.6586, 29138.591906309128
43, 0.65646, 0.6563, 0.6563, 29812.894354104996
44, 0.65482, 0.6602, 0.6602, 30486.19124031067
45, 0.66156, 0.6644, 0.6644, 31159.42734193802
46, 0.66248, 0.6594, 0.6594, 31832.706838846207
47, 0.66078, 0.664, 0.664, 32540.253213644028
48, 0.66122, 0.6654, 0.6654, 33248.353415966034
49, 0.66204, 0.6669, 0.6669, 33922.43920254707
