,Round,Epoch,Train Accuracy,Test Accuracy,F1,Confusion Matrix
0,0,10,0.41262,0.4359,0.4359,"[[396, 36, 40, 21, 62, 25, 36, 33, 260, 91], [49, 451, 12, 27, 18, 19, 41, 22, 122, 239], [60, 13, 291, 81, 196, 90, 136, 83, 26, 24], [29, 23, 77, 211, 124, 226, 170, 71, 19, 50], [42, 5, 107, 40, 449, 44, 149, 117, 25, 22], [18, 15, 74, 163, 117, 354, 113, 99, 21, 26], [5, 10, 41, 62, 192, 46, 570, 42, 12, 20], [19, 14, 73, 60, 132, 88, 55, 513, 14, 32], [82, 71, 19, 8, 38, 18, 22, 22, 631, 89], [32, 143, 14, 28, 23, 24, 36, 71, 136, 493]]"
1,1,10,0.41628,0.4378,0.4378,"[[402, 46, 38, 23, 66, 30, 34, 36, 244, 81], [52, 524, 14, 29, 17, 17, 36, 24, 113, 174], [63, 15, 268, 89, 203, 108, 133, 77, 22, 22], [25, 25, 66, 240, 128, 247, 150, 59, 19, 41], [38, 10, 76, 50, 473, 48, 149, 117, 25, 14], [19, 18, 63, 191, 115, 377, 92, 85, 21, 19], [6, 11, 34, 77, 193, 60, 551, 40, 13, 15], [18, 19, 67, 79, 133, 98, 50, 495, 12, 29], [100, 83, 17, 11, 47, 20, 22, 17, 605, 78], [37, 180, 19, 35, 23, 27, 35, 66, 135, 443]]"
2,2,10,0.41554,0.4401,0.4401,"[[428, 44, 37, 23, 61, 21, 38, 29, 238, 81], [53, 516, 12, 24, 14, 11, 41, 16, 108, 205], [56, 18, 258, 88, 201, 98, 153, 72, 33, 23], [29, 28, 75, 251, 118, 210, 162, 58, 25, 44], [42, 8, 82, 57, 462, 44, 157, 104, 25, 19], [20, 22, 65, 201, 106, 339, 107, 85, 25, 30], [5, 10, 32, 81, 181, 43, 576, 37, 15, 20], [23, 19, 73, 80, 133, 79, 57, 479, 15, 42], [100, 77, 18, 10, 33, 17, 25, 15, 612, 93], [36, 160, 16, 33, 23, 19, 37, 48, 148, 480]]"
3,3,10,0.41514,0.4385,0.4385,"[[402, 43, 37, 22, 60, 29, 34, 29, 266, 78], [43, 512, 12, 30, 19, 15, 40, 19, 121, 189], [62, 13, 269, 97, 196, 93, 147, 72, 28, 23], [24, 27, 68, 250, 131, 230, 152, 54, 21, 43], [36, 7, 88, 57, 461, 47, 150, 106, 27, 21], [18, 18, 62, 205, 115, 361, 96, 78, 23, 24], [4, 11, 35, 80, 180, 54, 568, 37, 14, 17], [18, 17, 67, 80, 139, 92, 57, 480, 13, 37], [94, 80, 15, 9, 35, 18, 25, 19, 620, 85], [33, 167, 20, 31, 18, 26, 37, 56, 150, 462]]"
4,4,10,0.41404,0.4366,0.4366,"[[408, 43, 44, 23, 58, 28, 31, 30, 255, 80], [47, 503, 13, 35, 20, 16, 32, 19, 121, 194], [62, 13, 288, 105, 175, 98, 138, 72, 26, 23], [32, 28, 77, 264, 108, 219, 154, 55, 19, 44], [41, 7, 114, 66, 431, 47, 151, 99, 24, 20], [21, 19, 77, 218, 93, 361, 96, 70, 22, 23], [5, 11, 46, 96, 162, 45, 571, 32, 13, 19], [21, 18, 81, 89, 120, 100, 50, 472, 12, 37], [102, 78, 22, 14, 33, 17, 21, 15, 615, 83], [38, 170, 14, 36, 20, 26, 35, 62, 146, 453]]"
5,5,10,0.41414,0.4352,0.4352,"[[404, 41, 40, 24, 64, 23, 33, 33, 258, 80], [42, 492, 13, 32, 19, 18, 37, 18, 131, 198], [62, 13, 278, 92, 182, 94, 160, 74, 25, 20], [26, 27, 76, 238, 117, 216, 181, 61, 22, 36], [39, 7, 113, 51, 435, 44, 164, 106, 26, 15], [19, 17, 72, 194, 102, 348, 122, 85, 22, 19], [5, 9, 44, 74, 166, 37, 595, 41, 13, 16], [21, 17, 75, 86, 123, 89, 62, 480, 13, 34], [96, 73, 17, 11, 38, 20, 23, 14, 624, 84], [34, 162, 16, 35, 23, 23, 40, 63, 146, 458]]"
6,6,10,0.417,0.4357,0.4357,"[[415, 50, 32, 20, 52, 27, 33, 28, 260, 83], [41, 540, 11, 25, 15, 14, 30, 22, 126, 176], [62, 20, 258, 87, 182, 116, 130, 86, 34, 25], [35, 28, 66, 197, 116, 267, 153, 61, 23, 54], [42, 9, 93, 48, 429, 57, 149, 119, 31, 23], [24, 23, 61, 161, 91, 405, 95, 86, 26, 28], [4, 12, 37, 64, 176, 69, 556, 41, 16, 25], [25, 20, 67, 72, 119, 98, 56, 487, 15, 41], [100, 89, 20, 8, 29, 21, 18, 16, 613, 86], [37, 187, 16, 25, 18, 24, 32, 57, 147, 457]]"
7,7,10,0.41774,0.437,0.437,"[[415, 41, 47, 22, 66, 25, 30, 30, 228, 96], [49, 474, 14, 31, 18, 14, 31, 15, 103, 251], [63, 15, 296, 87, 191, 91, 140, 65, 26, 26], [28, 29, 85, 240, 119, 208, 165, 52, 18, 56], [33, 7, 116, 51, 459, 38, 151, 99, 26, 20], [18, 21, 82, 192, 115, 343, 108, 71, 23, 27], [4, 12, 43, 81, 181, 39, 574, 31, 13, 22], [20, 19, 96, 81, 130, 87, 48, 464, 14, 41], [101, 80, 20, 9, 38, 19, 23, 17, 597, 96], [36, 150, 17, 31, 19, 20, 32, 52, 135, 508]]"
8,8,10,0.41704,0.4367,0.4367,"[[419, 43, 34, 22, 60, 28, 30, 27, 247, 90], [47, 500, 13, 29, 19, 16, 30, 18, 109, 219], [65, 18, 260, 105, 186, 103, 135, 72, 29, 27], [31, 30, 71, 243, 113, 226, 157, 55, 20, 54], [45, 7, 98, 54, 446, 46, 149, 107, 27, 21], [21, 21, 66, 198, 100, 364, 104, 76, 22, 28], [4, 13, 39, 76, 183, 49, 567, 35, 13, 21], [24, 21, 81, 82, 119, 95, 51, 470, 13, 44], [97, 82, 20, 11, 37, 19, 18, 15, 612, 89], [38, 168, 17, 33, 15, 27, 30, 48, 138, 486]]"
9,9,10,0.41164,0.4414,0.4414,"[[435, 38, 39, 20, 59, 24, 37, 29, 234, 85], [48, 498, 12, 28, 17, 12, 39, 18, 114, 214], [64, 16, 265, 84, 192, 97, 165, 64, 29, 24], [27, 27, 74, 235, 125, 212, 186, 45, 22, 47], [38, 7, 83, 47, 476, 41, 175, 92, 25, 16], [21, 22, 63, 172, 119, 362, 126, 70, 22, 23], [3, 9, 34, 74, 163, 43, 613, 29, 14, 18], [27, 16, 77, 80, 133, 95, 59, 458, 12, 43], [106, 80, 18, 12, 43, 17, 22, 14, 596, 92], [41, 163, 16, 32, 23, 21, 41, 54, 133, 476]]"
