,Round,Train Accuracy,Test Accuracy,Confusion Matrix
0,0,0.1,0.1,"[[1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
1,1,0.1,0.1,"[[1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
2,2,0.10002,0.1,"[[1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
3,3,0.1,0.1,"[[1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
4,4,0.09998,0.1,"[[1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [999, 0, 0, 1, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [999, 0, 0, 1, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
5,5,0.09998,0.1,"[[1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [996, 0, 0, 4, 0, 0, 0, 0, 0, 0], [999, 0, 0, 1, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [997, 0, 0, 3, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [999, 0, 0, 1, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [998, 0, 0, 2, 0, 0, 0, 0, 0, 0]]"
6,6,0.09998,0.1002,"[[999, 0, 0, 1, 0, 0, 0, 0, 0, 0], [994, 0, 0, 6, 0, 0, 0, 0, 0, 0], [997, 0, 0, 3, 0, 0, 0, 0, 0, 0], [997, 0, 0, 3, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [994, 0, 0, 6, 0, 0, 0, 0, 0, 0], [996, 0, 0, 4, 0, 0, 0, 0, 0, 0], [997, 0, 0, 3, 0, 0, 0, 0, 0, 0], [1000, 0, 0, 0, 0, 0, 0, 0, 0, 0], [992, 0, 0, 8, 0, 0, 0, 0, 0, 0]]"
7,7,0.10068,0.1001,"[[993, 0, 0, 7, 0, 0, 0, 0, 0, 0], [974, 0, 0, 26, 0, 0, 0, 0, 0, 0], [995, 0, 0, 5, 0, 0, 0, 0, 0, 0], [992, 0, 0, 8, 0, 0, 0, 0, 0, 0], [996, 0, 0, 4, 0, 0, 0, 0, 0, 0], [982, 0, 0, 18, 0, 0, 0, 0, 0, 0], [981, 0, 0, 19, 0, 0, 0, 0, 0, 0], [990, 0, 0, 10, 0, 0, 0, 0, 0, 0], [999, 0, 0, 1, 0, 0, 0, 0, 0, 0], [978, 0, 0, 22, 0, 0, 0, 0, 0, 0]]"
8,8,0.10334,0.1039,"[[986, 0, 0, 14, 0, 0, 0, 0, 0, 0], [924, 0, 0, 76, 0, 0, 0, 0, 0, 0], [980, 0, 0, 20, 0, 0, 0, 0, 0, 0], [947, 0, 0, 53, 0, 0, 0, 0, 0, 0], [967, 0, 0, 33, 0, 0, 0, 0, 0, 0], [928, 0, 0, 72, 0, 0, 0, 0, 0, 0], [924, 0, 0, 76, 0, 0, 0, 0, 0, 0], [938, 0, 0, 62, 0, 0, 0, 0, 0, 0], [987, 0, 0, 13, 0, 0, 0, 0, 0, 0], [921, 0, 0, 79, 0, 0, 0, 0, 0, 0]]"
9,9,0.1126,0.1121,"[[952, 0, 0, 48, 0, 0, 0, 0, 0, 0], [831, 0, 0, 169, 0, 0, 0, 0, 0, 0], [903, 0, 0, 97, 0, 0, 0, 0, 0, 0], [831, 0, 0, 169, 0, 0, 0, 0, 0, 0], [863, 0, 0, 137, 0, 0, 0, 0, 0, 0], [772, 0, 0, 228, 0, 0, 0, 0, 0, 0], [744, 0, 0, 256, 0, 0, 0, 0, 0, 0], [797, 0, 0, 203, 0, 0, 0, 0, 0, 0], [960, 0, 0, 40, 0, 0, 0, 0, 0, 0], [817, 0, 0, 183, 0, 0, 0, 0, 0, 0]]"
