round, train_acc, test_acc, f1, time_stamp
0, 0.22228, 0.2222, 0.2222, 578.1401398181915
1, 0.28416, 0.3009, 0.3009, 1153.2418835163116
2, 0.3355, 0.3622, 0.3622, 1730.5363600254059
3, 0.37656, 0.4077, 0.4077, 2308.311042070389
4, 0.40932, 0.4475, 0.4475, 2989.4639995098114
5, 0.4344, 0.4772, 0.4772, 3724.8792457580566
6, 0.44574, 0.489, 0.489, 4453.393926382065
7, 0.46006, 0.504, 0.504, 5171.167391300201
8, 0.472, 0.5096, 0.5096, 5887.795123100281
9, 0.48156, 0.5204, 0.5204, 6639.329679250717
10, 0.4893, 0.5216, 0.5216, 7383.022723674774
11, 0.50418, 0.5366, 0.5366, 8086.205051183701
12, 0.47204, 0.5012, 0.5012, 8806.680013179779
13, 0.51666, 0.5466, 0.5466, 9528.180095434189
14, 0.52354, 0.5511, 0.5511, 10223.308792114258
15, 0.5313, 0.5576, 0.5576, 10871.030911922455
16, 0.53614, 0.5626, 0.5626, 11589.787328243256
17, 0.54238, 0.5669, 0.5669, 12312.234681367874
18, 0.54548, 0.5759, 0.5759, 13055.434612751007
19, 0.54892, 0.5747, 0.5747, 13837.70221710205
20, 0.55106, 0.5809, 0.5809, 14435.285580396652
21, 0.56024, 0.5856, 0.5856, 15194.0947265625
22, 0.56276, 0.5896, 0.5896, 15963.856896162033
23, 0.56494, 0.593, 0.593, 16676.709853887558
24, 0.57246, 0.5962, 0.5962, 17311.853172540665
25, 0.57152, 0.5992, 0.5992, 17971.39633345604
26, 0.572, 0.5989, 0.5989, 18685.58303785324
27, 0.57786, 0.603, 0.603, 19409.655903577805
28, 0.5784, 0.6024, 0.6024, 20106.11930346489
29, 0.58228, 0.6065, 0.6065, 20780.895889759064
30, 0.5879, 0.6121, 0.6121, 21434.215050697327
31, 0.58892, 0.6115, 0.6115, 22139.849744081497
32, 0.58958, 0.6145, 0.6145, 22905.24893283844
33, 0.59094, 0.6196, 0.6196, 23608.67558646202
34, 0.59404, 0.6186, 0.6186, 24348.3723051548
35, 0.59468, 0.618, 0.618, 25129.582520008087
36, 0.59902, 0.6237, 0.6237, 25872.153676748276
37, 0.6012, 0.6262, 0.6262, 26601.166605710983
38, 0.6037, 0.6239, 0.6239, 27329.833918333054
39, 0.6036, 0.6269, 0.6269, 28071.378722667694
40, 0.60942, 0.6277, 0.6277, 28750.049822092056
41, 0.6081, 0.6308, 0.6308, 29484.316941976547
42, 0.61098, 0.6317, 0.6317, 30219.05885863304
43, 0.6147, 0.6342, 0.6342, 30905.694612264633
44, 0.61292, 0.6372, 0.6372, 31604.48322725296
45, 0.6129, 0.6346, 0.6346, 32314.44982266426
46, 0.61432, 0.6391, 0.6391, 33028.63521695137
47, 0.61692, 0.6425, 0.6425, 33719.70112490654
48, 0.61888, 0.644, 0.644, 34452.166877985
49, 0.62044, 0.6431, 0.6431, 35084.25801181793
