,Round,Train Accuracy,Test Accuracy,Confusion Matrix
0,0,0.16578,0.1744,"[[602, 6, 0, 30, 3, 203, 0, 0, 110, 46], [242, 31, 3, 30, 6, 419, 0, 0, 196, 73], [351, 11, 0, 61, 13, 485, 0, 0, 37, 42], [220, 13, 3, 147, 7, 486, 0, 0, 54, 70], [203, 20, 0, 98, 6, 601, 0, 0, 33, 39], [317, 7, 5, 113, 14, 456, 0, 0, 29, 59], [160, 15, 1, 41, 2, 702, 0, 0, 31, 48], [276, 13, 1, 93, 5, 392, 0, 0, 64, 156], [371, 12, 0, 50, 1, 225, 0, 0, 269, 72], [245, 23, 3, 22, 6, 219, 0, 0, 249, 233]]"
1,1,0.15814,0.159,"[[221, 4, 0, 32, 0, 10, 1, 0, 714, 18], [77, 8, 0, 75, 0, 68, 4, 0, 692, 76], [231, 16, 0, 232, 0, 61, 0, 0, 433, 27], [200, 10, 0, 326, 0, 87, 5, 0, 308, 64], [196, 12, 0, 372, 0, 67, 3, 1, 311, 38], [225, 6, 0, 273, 0, 81, 1, 0, 361, 53], [133, 30, 0, 336, 0, 182, 6, 0, 269, 44], [185, 9, 0, 220, 0, 41, 1, 0, 397, 147], [94, 1, 0, 49, 0, 28, 0, 0, 811, 17], [67, 3, 0, 53, 0, 13, 3, 0, 724, 137]]"
2,2,0.14096,0.1451,"[[194, 4, 4, 3, 32, 78, 481, 84, 6, 114], [25, 33, 1, 0, 16, 82, 711, 49, 11, 72], [39, 2, 2, 0, 6, 34, 870, 28, 0, 19], [3, 1, 0, 0, 4, 16, 960, 11, 1, 4], [13, 2, 2, 0, 6, 4, 937, 19, 0, 17], [4, 0, 1, 0, 1, 18, 965, 7, 0, 4], [2, 0, 0, 0, 2, 1, 987, 7, 0, 1], [3, 1, 0, 0, 8, 4, 907, 58, 0, 19], [74, 7, 1, 0, 30, 77, 506, 118, 13, 174], [18, 6, 3, 0, 19, 25, 661, 122, 6, 140]]"
3,3,0.1623,0.1647,"[[0, 51, 318, 428, 0, 0, 80, 122, 0, 1], [0, 172, 327, 195, 0, 0, 150, 150, 0, 6], [0, 52, 105, 220, 0, 0, 543, 79, 0, 1], [0, 14, 114, 234, 0, 0, 531, 107, 0, 0], [0, 12, 89, 97, 0, 0, 717, 84, 0, 1], [0, 38, 136, 276, 0, 0, 476, 74, 0, 0], [0, 32, 41, 63, 0, 0, 788, 76, 0, 0], [0, 74, 96, 110, 0, 0, 374, 337, 0, 9], [0, 18, 484, 277, 1, 0, 60, 159, 0, 1], [0, 62, 301, 97, 0, 0, 125, 404, 0, 11]]"
4,4,0.19036,0.1969,"[[414, 23, 0, 2, 0, 8, 8, 1, 445, 99], [124, 78, 0, 4, 2, 11, 34, 2, 544, 201], [301, 84, 0, 20, 1, 81, 86, 7, 260, 160], [331, 56, 0, 38, 1, 103, 62, 2, 254, 153], [222, 52, 0, 51, 1, 91, 172, 12, 209, 190], [341, 65, 0, 38, 0, 71, 50, 12, 288, 135], [140, 79, 0, 43, 1, 129, 273, 9, 152, 174], [210, 50, 0, 22, 0, 37, 35, 12, 249, 385], [170, 16, 0, 2, 0, 7, 1, 0, 672, 132], [76, 15, 0, 2, 0, 11, 15, 1, 470, 410]]"
5,5,0.12938,0.1308,"[[0, 159, 0, 175, 0, 621, 0, 45, 0, 0], [1, 332, 0, 66, 0, 552, 3, 46, 0, 0], [0, 70, 0, 165, 0, 733, 1, 31, 0, 0], [0, 69, 3, 255, 0, 612, 0, 61, 0, 0], [0, 67, 0, 254, 0, 652, 1, 26, 0, 0], [1, 53, 0, 209, 0, 683, 0, 54, 0, 0], [0, 73, 0, 146, 0, 734, 1, 46, 0, 0], [0, 128, 0, 316, 0, 519, 0, 37, 0, 0], [0, 384, 0, 89, 0, 524, 0, 3, 0, 0], [0, 368, 1, 70, 0, 517, 0, 44, 0, 0]]"
6,6,0.14108,0.1431,"[[0, 0, 0, 0, 1, 0, 662, 0, 187, 150], [0, 0, 0, 0, 2, 0, 416, 0, 347, 235], [0, 0, 0, 0, 0, 0, 792, 0, 62, 146], [0, 0, 0, 0, 5, 0, 784, 0, 82, 129], [0, 0, 0, 0, 2, 0, 802, 0, 53, 143], [0, 0, 0, 0, 1, 0, 753, 0, 96, 150], [0, 0, 0, 0, 0, 0, 733, 0, 84, 183], [0, 0, 0, 0, 1, 0, 707, 0, 127, 165], [0, 0, 0, 0, 0, 0, 376, 0, 417, 207], [0, 0, 0, 0, 0, 0, 409, 0, 312, 279]]"
7,7,0.1429,0.1461,"[[181, 277, 0, 215, 0, 306, 0, 20, 1, 0], [108, 473, 0, 90, 0, 312, 0, 10, 7, 0], [109, 144, 0, 256, 0, 466, 0, 25, 0, 0], [100, 131, 0, 163, 1, 574, 0, 29, 2, 0], [84, 131, 0, 169, 0, 593, 0, 22, 1, 0], [112, 115, 0, 148, 0, 595, 0, 30, 0, 0], [86, 137, 0, 135, 0, 618, 0, 24, 0, 0], [130, 240, 0, 192, 0, 397, 0, 41, 0, 0], [90, 527, 0, 40, 0, 332, 0, 3, 8, 0], [135, 586, 0, 87, 0, 169, 0, 20, 3, 0]]"
8,8,0.1024,0.103,"[[0, 0, 64, 0, 0, 0, 936, 0, 0, 0], [0, 0, 38, 0, 0, 0, 962, 0, 0, 0], [0, 0, 44, 0, 0, 0, 956, 0, 0, 0], [0, 0, 39, 0, 0, 0, 961, 0, 0, 0], [0, 0, 21, 0, 0, 0, 979, 0, 0, 0], [0, 0, 34, 0, 0, 0, 966, 0, 0, 0], [0, 0, 14, 0, 0, 0, 986, 0, 0, 0], [0, 0, 35, 0, 0, 0, 965, 0, 0, 0], [0, 0, 15, 0, 0, 0, 985, 0, 0, 0], [0, 0, 38, 0, 0, 0, 962, 0, 0, 0]]"
9,9,0.11498,0.1177,"[[100, 1, 0, 0, 0, 11, 0, 0, 882, 6], [54, 4, 0, 0, 0, 44, 1, 6, 862, 29], [104, 8, 0, 5, 0, 58, 0, 5, 811, 9], [160, 7, 0, 4, 0, 71, 0, 8, 734, 16], [99, 8, 0, 12, 0, 115, 0, 5, 751, 10], [118, 2, 0, 5, 0, 68, 0, 9, 784, 14], [81, 11, 0, 4, 0, 218, 0, 9, 659, 18], [169, 3, 0, 2, 0, 41, 0, 8, 749, 28], [28, 0, 0, 0, 0, 1, 0, 0, 965, 6], [52, 9, 0, 0, 0, 21, 1, 2, 887, 28]]"
10,10,0.1338,0.1326,"[[0, 150, 311, 0, 165, 0, 6, 368, 0, 0], [0, 149, 499, 0, 95, 0, 16, 241, 0, 0], [0, 80, 462, 0, 172, 0, 7, 279, 0, 0], [0, 56, 436, 0, 227, 0, 1, 280, 0, 0], [0, 60, 357, 0, 192, 0, 1, 390, 0, 0], [0, 35, 509, 0, 205, 0, 2, 249, 0, 0], [0, 100, 420, 0, 276, 0, 0, 204, 0, 0], [0, 61, 269, 0, 147, 0, 0, 523, 0, 0], [0, 216, 303, 0, 142, 0, 14, 325, 0, 0], [0, 158, 406, 0, 135, 0, 6, 295, 0, 0]]"
11,11,0.18204,0.1855,"[[54, 17, 0, 7, 0, 7, 231, 34, 624, 26], [45, 72, 0, 27, 0, 17, 515, 23, 280, 21], [9, 8, 0, 6, 0, 12, 819, 15, 123, 8], [3, 30, 0, 7, 0, 11, 862, 12, 74, 1], [10, 4, 0, 3, 0, 2, 862, 12, 99, 8], [1, 32, 0, 3, 0, 17, 887, 5, 55, 0], [1, 1, 0, 3, 0, 0, 974, 4, 17, 0], [11, 11, 0, 25, 0, 4, 780, 54, 92, 23], [25, 39, 0, 7, 0, 15, 211, 21, 646, 36], [36, 12, 0, 17, 0, 12, 508, 33, 351, 31]]"
12,12,0.21622,0.2227,"[[397, 37, 0, 2, 34, 12, 0, 41, 471, 6], [150, 133, 0, 1, 61, 50, 0, 127, 458, 20], [251, 61, 0, 8, 333, 78, 0, 130, 134, 5], [218, 76, 0, 30, 291, 147, 0, 118, 112, 8], [154, 26, 0, 10, 467, 66, 0, 181, 86, 10], [204, 94, 0, 20, 274, 141, 0, 119, 144, 4], [104, 50, 0, 5, 599, 71, 0, 134, 36, 1], [195, 72, 0, 9, 193, 49, 0, 297, 158, 27], [144, 29, 0, 1, 13, 32, 0, 30, 733, 18], [153, 30, 0, 5, 68, 19, 0, 147, 549, 29]]"
13,13,0.12048,0.1193,"[[0, 38, 47, 1, 14, 56, 541, 7, 123, 173], [1, 17, 53, 4, 4, 27, 807, 1, 32, 54], [0, 3, 1, 4, 2, 11, 924, 1, 24, 30], [0, 1, 1, 0, 0, 9, 984, 0, 0, 5], [0, 0, 2, 0, 6, 12, 952, 0, 8, 20], [0, 1, 0, 1, 0, 5, 988, 0, 0, 5], [0, 0, 1, 0, 0, 0, 993, 0, 1, 5], [0, 0, 2, 1, 1, 21, 954, 1, 4, 16], [0, 15, 31, 7, 7, 53, 581, 3, 83, 220], [0, 8, 49, 1, 5, 31, 785, 2, 32, 87]]"
14,14,0.15398,0.1602,"[[675, 41, 0, 0, 5, 1, 0, 7, 259, 12], [325, 163, 0, 0, 7, 7, 0, 22, 435, 41], [440, 153, 0, 0, 27, 17, 0, 134, 209, 20], [400, 150, 0, 0, 32, 45, 0, 109, 238, 26], [330, 102, 0, 0, 45, 17, 0, 233, 233, 40], [407, 186, 0, 0, 22, 36, 0, 117, 207, 25], [171, 142, 0, 0, 108, 41, 0, 266, 229, 43], [370, 96, 0, 0, 12, 15, 0, 82, 332, 93], [389, 45, 0, 0, 0, 6, 0, 3, 550, 7], [288, 49, 0, 0, 1, 5, 0, 17, 589, 51]]"
15,15,0.10474,0.1027,"[[0, 2, 21, 146, 0, 85, 728, 4, 8, 6], [0, 3, 9, 175, 0, 55, 755, 1, 1, 1], [0, 0, 3, 60, 0, 22, 913, 0, 1, 1], [0, 0, 4, 29, 0, 10, 957, 0, 0, 0], [0, 0, 6, 27, 0, 15, 950, 2, 0, 0], [0, 1, 1, 39, 0, 6, 953, 0, 0, 0], [0, 0, 0, 9, 0, 7, 984, 0, 0, 0], [0, 0, 3, 19, 0, 5, 973, 0, 0, 0], [0, 2, 11, 120, 0, 94, 766, 3, 1, 3], [0, 2, 13, 120, 0, 23, 841, 0, 0, 1]]"
16,16,0.10106,0.1008,"[[2, 1, 0, 0, 0, 0, 0, 4, 992, 1], [1, 4, 0, 0, 0, 0, 0, 2, 983, 10], [7, 2, 0, 0, 0, 0, 0, 2, 989, 0], [4, 4, 0, 0, 0, 0, 0, 3, 987, 2], [8, 2, 0, 0, 0, 0, 0, 4, 984, 2], [4, 3, 0, 0, 0, 0, 0, 2, 988, 3], [17, 7, 0, 0, 0, 0, 0, 9, 964, 3], [3, 2, 0, 0, 0, 0, 0, 0, 992, 3], [0, 0, 0, 0, 0, 0, 0, 0, 999, 1], [0, 1, 0, 0, 0, 0, 0, 3, 993, 3]]"
17,17,0.19076,0.1875,"[[41, 4, 2, 9, 112, 130, 95, 49, 519, 39], [64, 53, 12, 24, 102, 320, 219, 63, 136, 7], [4, 5, 1, 13, 120, 203, 563, 13, 75, 3], [5, 17, 0, 7, 95, 285, 549, 5, 35, 2], [9, 3, 1, 2, 124, 102, 693, 18, 44, 4], [2, 34, 3, 8, 90, 340, 482, 2, 38, 1], [1, 0, 2, 2, 59, 90, 837, 1, 8, 0], [4, 9, 5, 5, 197, 158, 562, 32, 25, 3], [81, 20, 0, 11, 131, 134, 72, 76, 422, 53], [68, 11, 10, 13, 224, 186, 286, 82, 102, 18]]"
18,18,0.14332,0.1444,"[[41, 186, 0, 0, 0, 0, 0, 0, 773, 0], [13, 614, 0, 0, 0, 0, 0, 0, 373, 0], [4, 655, 0, 0, 0, 0, 0, 0, 341, 0], [2, 686, 0, 0, 0, 0, 0, 0, 312, 0], [12, 695, 0, 0, 0, 0, 0, 0, 291, 2], [0, 774, 0, 0, 0, 0, 0, 0, 226, 0], [0, 814, 0, 0, 0, 0, 0, 0, 186, 0], [21, 610, 0, 0, 0, 0, 0, 0, 369, 0], [29, 182, 0, 0, 0, 0, 0, 0, 789, 0], [12, 363, 0, 0, 0, 0, 0, 0, 625, 0]]"
19,19,0.1818,0.1896,"[[586, 2, 0, 40, 142, 7, 65, 0, 158, 0], [261, 12, 0, 67, 233, 104, 178, 0, 145, 0], [145, 0, 0, 105, 337, 25, 307, 0, 81, 0], [103, 2, 0, 104, 316, 69, 321, 0, 85, 0], [104, 0, 0, 69, 375, 16, 381, 0, 55, 0], [120, 12, 0, 102, 266, 73, 312, 0, 115, 0], [41, 1, 0, 46, 248, 23, 612, 0, 29, 0], [90, 2, 0, 69, 435, 34, 316, 0, 54, 0], [574, 7, 0, 46, 162, 29, 48, 0, 134, 0], [286, 1, 0, 79, 312, 27, 189, 0, 106, 0]]"
20,20,0.14226,0.1463,"[[116, 99, 0, 0, 0, 0, 0, 0, 766, 19], [2, 427, 0, 0, 0, 0, 0, 0, 515, 56], [12, 498, 0, 0, 0, 0, 0, 0, 415, 75], [1, 466, 0, 0, 0, 0, 0, 0, 433, 100], [4, 469, 0, 0, 0, 0, 0, 0, 387, 140], [0, 534, 0, 0, 0, 0, 0, 0, 353, 113], [0, 427, 0, 0, 0, 0, 0, 0, 270, 303], [1, 320, 0, 0, 0, 0, 0, 0, 574, 105], [50, 97, 0, 0, 0, 0, 0, 0, 837, 16], [3, 159, 0, 0, 0, 0, 0, 0, 755, 83]]"
21,21,0.16862,0.1734,"[[417, 3, 0, 4, 160, 11, 126, 90, 102, 87], [134, 18, 2, 1, 377, 42, 280, 56, 29, 61], [55, 1, 0, 1, 349, 5, 535, 12, 32, 10], [21, 10, 0, 1, 298, 8, 629, 7, 15, 11], [28, 2, 0, 0, 290, 4, 622, 22, 14, 18], [25, 10, 0, 2, 313, 30, 591, 5, 19, 5], [3, 0, 0, 0, 181, 1, 807, 0, 4, 4], [17, 1, 0, 1, 478, 6, 446, 38, 3, 10], [403, 10, 0, 3, 169, 18, 121, 116, 76, 84], [109, 4, 0, 1, 435, 12, 274, 87, 21, 57]]"
22,22,0.10344,0.1027,"[[0, 5, 0, 0, 0, 6, 0, 0, 989, 0], [0, 21, 0, 0, 0, 29, 0, 0, 950, 0], [0, 10, 0, 0, 0, 23, 0, 0, 966, 1], [0, 12, 0, 0, 0, 29, 0, 0, 958, 1], [0, 7, 0, 0, 0, 16, 0, 0, 973, 4], [0, 2, 0, 0, 0, 23, 0, 0, 974, 1], [0, 16, 0, 0, 0, 30, 0, 0, 954, 0], [0, 7, 0, 0, 0, 20, 0, 0, 973, 0], [0, 4, 0, 0, 0, 13, 0, 0, 983, 0], [0, 5, 0, 0, 0, 3, 0, 0, 992, 0]]"
23,23,0.10044,0.1018,"[[0, 16, 0, 969, 0, 14, 0, 1, 0, 0], [0, 80, 0, 874, 0, 45, 0, 1, 0, 0], [0, 45, 0, 927, 1, 26, 0, 1, 0, 0], [0, 62, 0, 905, 1, 28, 0, 4, 0, 0], [0, 37, 0, 937, 0, 20, 0, 5, 0, 1], [0, 38, 0, 926, 0, 32, 0, 3, 0, 1], [0, 72, 0, 896, 0, 31, 0, 1, 0, 0], [0, 35, 0, 948, 0, 16, 0, 1, 0, 0], [0, 41, 0, 929, 0, 30, 0, 0, 0, 0], [0, 27, 0, 939, 0, 34, 0, 0, 0, 0]]"
24,24,0.11218,0.1119,"[[950, 21, 8, 0, 10, 0, 10, 1, 0, 0], [821, 119, 32, 1, 7, 0, 18, 2, 0, 0], [892, 65, 11, 0, 8, 0, 16, 5, 0, 3], [829, 88, 9, 1, 24, 0, 33, 14, 0, 2], [906, 55, 10, 0, 9, 1, 11, 5, 0, 3], [841, 67, 26, 1, 27, 1, 27, 6, 1, 3], [839, 104, 13, 1, 17, 2, 16, 7, 0, 1], [879, 51, 17, 0, 27, 0, 14, 12, 0, 0], [915, 62, 11, 0, 2, 0, 9, 1, 0, 0], [910, 52, 20, 0, 10, 0, 7, 1, 0, 0]]"
25,25,0.10026,0.1011,"[[0, 994, 0, 1, 0, 1, 3, 1, 0, 0], [0, 996, 0, 0, 0, 2, 1, 0, 0, 1], [0, 990, 0, 2, 0, 2, 3, 3, 0, 0], [0, 969, 0, 4, 0, 7, 8, 10, 0, 2], [0, 991, 0, 3, 0, 0, 1, 5, 0, 0], [0, 973, 0, 5, 0, 7, 6, 7, 0, 2], [0, 987, 0, 1, 0, 4, 2, 5, 0, 1], [0, 977, 0, 8, 0, 2, 11, 2, 0, 0], [0, 999, 0, 1, 0, 0, 0, 0, 0, 0], [0, 993, 0, 3, 0, 2, 1, 1, 0, 0]]"
26,26,0.11876,0.1207,"[[930, 27, 0, 5, 18, 1, 8, 3, 4, 4], [740, 155, 0, 12, 16, 16, 23, 5, 23, 10], [852, 59, 0, 14, 23, 5, 21, 10, 6, 10], [786, 85, 0, 15, 36, 18, 25, 23, 5, 7], [861, 55, 0, 12, 25, 13, 16, 11, 5, 2], [806, 56, 0, 27, 39, 19, 25, 16, 6, 6], [760, 111, 0, 26, 34, 19, 26, 9, 10, 5], [838, 46, 0, 11, 43, 8, 22, 23, 6, 3], [881, 81, 0, 1, 10, 4, 6, 2, 7, 8], [850, 73, 0, 8, 26, 4, 7, 10, 15, 7]]"
