round	train_acc	test_acc	f1	time_stamp	time_hours
0.0	0.0	11.853333333333333	0.0	2517.6369973023734	0.6993436103617704
1.0	0.0	11.673333333333334	0.0	4981.916441043218	1.3838656780675607
2.0	0.0	16.319999999999997	0.0	7389.752922137578	2.052709145038216
3.0	0.0	17.91	0.0	9744.389253377914	2.706774792604976
4.0	0.0	19.666666666666668	0.0	11988.261650403341	3.3300726806675947
5.0	0.0	22.31	0.0	14218.700328826904	3.9496389802296954
6.0	0.0	23.24	0.0	16448.100925683975	4.568916923801104
7.0	0.0	23.733333333333334	0.0	18681.19523747762	5.189220899299339
8.0	0.0	25.55333333333333	0.0	20910.419726133347	5.80844992392593
9.0	0.0	26.543333333333333	0.0	23139.00530044238	6.427501472345106
10.0	0.0	27.929999999999996	0.0	25359.479037682217	7.044299732689505
11.0	0.0	29.689999999999998	0.0	27589.21181646983	7.663669949019396
12.0	0.0	30.833333333333332	0.0	29807.85353557269	8.279959315436857
13.0	0.0	32.13	0.0	32023.486042181652	8.895412789494904
14.0	0.0	33.74333333333333	0.0	34235.49888285001	9.50986080079167
15.0	0.0	35.03333333333333	0.0	36459.23248298963	10.12756457860823
16.0	0.0	36.696666666666665	0.0	38680.85290058454	10.744681361273484
17.0	0.0	37.99666666666666	0.0	40891.8867251873	11.358857423663139
18.0	0.0	39.31333333333333	0.0	43112.372902313866	11.97565913953163
19.0	0.0	40.370000000000005	0.0	45334.383957862854	12.59288443273968
20.0	0.0	41.23	0.0	47548.65007058779	13.207958352941054
21.0	0.0	42.333333333333336	0.0	49751.12881461779	13.819758004060498
22.0	0.0	42.84	0.0	51960.04393307368	14.433345536964913
23.0	0.0	43.800000000000004	0.0	54163.61148325602	15.045447634237783
24.0	0.0	44.1	0.0	56377.02674547831	15.660285207077308
25.0	0.0	44.89333333333334	0.0	58593.28811868032	16.275913366300088
26.0	0.0	45.31	0.0	60801.94970122973	16.889430472563813
27.0	0.0	46.07666666666666	0.0	63031.27643458048	17.50868789849458
28.0	0.0	46.29	0.0	65256.81828840574	18.126893969001593
29.0	0.0	47.00666666666666	0.0	67477.5286090374	18.743757946954833
30.0	0.0	47.42333333333334	0.0	69709.48372936249	19.36374548037847
31.0	0.0	47.91	0.0	71943.90068999927	19.98441685833313
32.0	0.0	48.28666666666667	0.0	74179.22679861386	20.60534077739274
33.0	0.0	48.47666666666667	0.0	76422.12456226349	21.22836793396208
34.0	0.0	48.97	0.0	78673.79965813954	21.853833238372093
35.0	0.0	49.22	0.0	80912.98171512286	22.475828254200792
36.0	0.0	49.49333333333334	0.0	83148.92356363933	23.096923212122032
37.0	0.0	50.126666666666665	0.0	85390.12312952678	23.71947864709077
38.0	0.0	50.50666666666667	0.0	87625.3303750356	24.340369548621
39.0	0.0	50.86666666666667	0.0	89871.30104994774	24.96425029165215
40.0	0.0	50.906666666666666	0.0	92114.39703917503	25.587332510881954
41.0	0.0	51.43666666666667	0.0	94369.33214688301	26.21370337413417
42.0	0.0	51.75666666666667	0.0	96627.24293669064	26.840900815747403
43.0	0.0	52.333333333333336	0.0	98890.56201148033	27.469600558744535
44.0	0.0	52.47666666666667	0.0	101138.40160735448	28.094000446487357
45.0	0.0	52.77666666666667	0.0	103384.33037209511	28.717869547804195
46.0	0.0	52.97666666666667	0.0	105643.72220826149	29.345478391183747
47.0	0.0	52.84666666666667	0.0	107902.22434473038	29.97284009575844
48.0	0.0	53.419999999999995	0.0	110159.26853148143	30.5997968143004
49.0	0.0	53.596666666666664	0.0	112421.47355071704	31.228187097421397
