,Round,Train Accuracy,Test Accuracy,Confusion Matrix
0,0,0.1569,0.158,"[[861, 15, 0, 0, 0, 42, 3, 0, 8, 71], [675, 26, 0, 1, 2, 135, 4, 1, 15, 141], [393, 66, 7, 1, 3, 368, 5, 4, 24, 129], [343, 55, 16, 0, 3, 390, 14, 5, 42, 132], [232, 51, 4, 0, 3, 522, 31, 2, 18, 137], [409, 56, 13, 0, 3, 371, 3, 2, 32, 111], [142, 55, 2, 0, 1, 633, 33, 5, 17, 112], [328, 54, 4, 0, 3, 251, 5, 4, 19, 332], [860, 7, 0, 0, 0, 33, 0, 1, 9, 90], [595, 19, 2, 0, 2, 91, 5, 4, 16, 266]]"
1,1,0.22264,0.2297,"[[49, 32, 0, 47, 13, 42, 76, 60, 529, 152], [13, 117, 0, 26, 28, 104, 184, 69, 344, 115], [17, 35, 0, 61, 39, 41, 572, 67, 119, 49], [5, 18, 0, 63, 54, 77, 596, 92, 41, 54], [10, 10, 0, 44, 32, 15, 733, 59, 52, 45], [1, 25, 0, 71, 43, 139, 578, 67, 38, 38], [3, 4, 0, 20, 41, 15, 841, 49, 7, 20], [2, 25, 0, 38, 113, 58, 393, 180, 46, 145], [12, 39, 0, 50, 11, 50, 60, 44, 564, 170], [5, 37, 0, 30, 41, 28, 150, 106, 291, 312]]"
2,2,0.26936,0.2794,"[[550, 163, 16, 22, 0, 23, 8, 87, 17, 114], [109, 498, 6, 30, 2, 22, 17, 155, 31, 130], [163, 158, 48, 85, 24, 146, 91, 251, 8, 26], [78, 155, 35, 181, 12, 207, 71, 202, 8, 51], [66, 67, 54, 76, 94, 164, 133, 307, 4, 35], [72, 205, 21, 134, 13, 260, 47, 209, 13, 26], [24, 83, 39, 106, 52, 172, 272, 223, 4, 25], [59, 157, 14, 68, 16, 83, 14, 501, 11, 77], [400, 211, 3, 27, 0, 26, 1, 65, 79, 188], [125, 194, 6, 44, 0, 21, 11, 245, 43, 311]]"
3,3,0.25416,0.2712,"[[154, 14, 11, 62, 39, 65, 114, 78, 371, 92], [30, 181, 11, 22, 39, 76, 219, 48, 203, 171], [24, 21, 6, 45, 194, 34, 522, 45, 89, 20], [8, 8, 3, 55, 164, 54, 587, 76, 17, 28], [19, 4, 2, 18, 312, 16, 528, 48, 34, 19], [3, 5, 2, 46, 176, 106, 582, 46, 22, 12], [3, 1, 0, 5, 136, 6, 803, 31, 6, 9], [8, 9, 0, 23, 262, 43, 320, 250, 29, 56], [44, 26, 3, 81, 11, 40, 116, 38, 480, 161], [19, 42, 2, 28, 17, 35, 223, 98, 171, 365]]"
4,4,0.28618,0.3048,"[[187, 189, 249, 93, 4, 83, 12, 42, 13, 128], [13, 603, 25, 31, 2, 58, 13, 46, 2, 207], [16, 104, 102, 253, 14, 183, 207, 79, 1, 41], [1, 68, 36, 368, 1, 257, 138, 60, 0, 71], [3, 61, 48, 237, 25, 108, 378, 98, 0, 42], [1, 54, 17, 269, 3, 430, 119, 64, 1, 42], [1, 72, 13, 266, 7, 71, 447, 52, 0, 71], [5, 89, 17, 200, 2, 158, 73, 331, 1, 124], [145, 198, 97, 93, 11, 59, 3, 40, 41, 313], [17, 245, 16, 79, 1, 32, 11, 80, 5, 514]]"
5,5,0.28552,0.308,"[[186, 8, 93, 9, 72, 14, 63, 48, 488, 19], [50, 119, 56, 16, 43, 37, 177, 39, 357, 106], [21, 4, 130, 12, 409, 66, 213, 54, 82, 9], [10, 6, 92, 24, 259, 149, 334, 94, 20, 12], [25, 2, 45, 10, 631, 10, 181, 54, 35, 7], [4, 2, 84, 14, 291, 253, 250, 68, 28, 6], [2, 0, 32, 6, 392, 14, 504, 36, 11, 3], [16, 1, 63, 14, 313, 72, 132, 344, 26, 19], [64, 8, 46, 14, 40, 23, 86, 22, 661, 36], [36, 22, 21, 13, 36, 26, 197, 105, 316, 228]]"
6,6,0.26326,0.2817,"[[28, 133, 325, 181, 34, 14, 64, 29, 17, 175], [0, 377, 93, 128, 2, 13, 33, 24, 1, 329], [1, 22, 166, 308, 32, 38, 343, 51, 0, 39], [0, 18, 65, 504, 5, 42, 267, 33, 0, 66], [1, 8, 59, 210, 65, 16, 545, 70, 0, 26], [0, 13, 66, 504, 11, 99, 216, 44, 0, 47], [0, 12, 23, 227, 23, 3, 652, 21, 0, 39], [2, 20, 80, 283, 30, 35, 144, 317, 0, 89], [20, 167, 84, 211, 23, 6, 109, 12, 45, 323], [1, 136, 46, 143, 5, 11, 48, 44, 2, 564]]"
7,7,0.3002,0.3225,"[[181, 29, 11, 1, 23, 2, 18, 23, 706, 6], [25, 270, 5, 3, 20, 8, 36, 29, 558, 46], [163, 35, 151, 16, 276, 50, 72, 85, 145, 7], [126, 35, 84, 52, 119, 171, 123, 109, 155, 26], [113, 5, 73, 6, 503, 24, 69, 99, 106, 2], [125, 32, 93, 33, 131, 263, 71, 114, 127, 11], [51, 17, 58, 18, 345, 36, 348, 52, 71, 4], [162, 33, 37, 12, 136, 43, 28, 430, 97, 22], [40, 36, 3, 0, 5, 3, 11, 20, 873, 9], [29, 88, 6, 6, 8, 11, 53, 43, 602, 154]]"
8,8,0.22568,0.2475,"[[25, 9, 112, 120, 227, 9, 277, 19, 93, 109], [1, 151, 88, 85, 21, 2, 344, 20, 13, 275], [0, 3, 189, 184, 52, 10, 509, 28, 3, 22], [0, 4, 82, 312, 22, 10, 535, 15, 1, 19], [0, 0, 55, 72, 102, 1, 730, 32, 2, 6], [0, 1, 109, 363, 31, 23, 437, 22, 4, 10], [0, 1, 17, 59, 23, 0, 887, 8, 0, 5], [0, 2, 117, 176, 99, 6, 362, 208, 3, 27], [13, 21, 37, 100, 89, 5, 319, 9, 191, 216], [4, 25, 41, 127, 23, 4, 331, 39, 19, 387]]"
9,9,0.32136,0.3427,"[[418, 99, 1, 1, 4, 3, 4, 7, 453, 10], [10, 674, 0, 0, 2, 1, 4, 2, 271, 36], [250, 148, 106, 13, 76, 107, 43, 117, 117, 23], [142, 156, 22, 63, 11, 262, 40, 66, 164, 74], [178, 131, 40, 14, 180, 72, 72, 172, 125, 16], [129, 124, 31, 36, 15, 369, 18, 106, 136, 36], [51, 168, 32, 34, 70, 101, 268, 67, 165, 44], [184, 184, 7, 12, 14, 57, 9, 366, 89, 78], [70, 102, 0, 1, 0, 3, 1, 3, 805, 15], [30, 324, 0, 0, 0, 3, 4, 7, 454, 178]]"
