,Round,Epoch,Train Accuracy,Test Accuracy,F1,Confusion Matrix
0,0,10,0.1205,0.1223,0.1223,"[[0, 0, 0, 0, 787, 206, 0, 7, 0, 0], [0, 0, 0, 0, 805, 190, 0, 5, 0, 0], [0, 0, 0, 0, 712, 283, 0, 5, 0, 0], [0, 0, 0, 0, 543, 456, 0, 1, 0, 0], [0, 0, 0, 0, 701, 297, 0, 2, 0, 0], [0, 0, 0, 0, 468, 521, 0, 11, 0, 0], [0, 0, 0, 0, 624, 375, 0, 1, 0, 0], [0, 0, 0, 0, 689, 310, 0, 1, 0, 0], [0, 0, 0, 0, 817, 180, 0, 3, 0, 0], [0, 0, 0, 0, 838, 159, 0, 3, 0, 0]]"
1,1,10,0.10044,0.1009,0.1009,"[[0, 5, 0, 0, 66, 929, 0, 0, 0, 0], [0, 7, 0, 0, 95, 898, 0, 0, 0, 0], [0, 3, 0, 0, 41, 956, 0, 0, 0, 0], [0, 1, 0, 0, 60, 939, 0, 0, 0, 0], [0, 0, 0, 0, 35, 965, 0, 0, 0, 0], [0, 0, 0, 0, 33, 967, 0, 0, 0, 0], [0, 0, 0, 0, 24, 976, 0, 0, 0, 0], [0, 0, 0, 0, 67, 933, 0, 0, 0, 0], [0, 16, 0, 0, 118, 866, 0, 0, 0, 0], [0, 12, 0, 0, 180, 808, 0, 0, 0, 0]]"
2,2,10,0.12926,0.13,0.13,"[[1, 920, 5, 0, 0, 74, 0, 0, 0, 0], [0, 842, 5, 0, 2, 151, 0, 0, 0, 0], [1, 641, 9, 0, 4, 345, 0, 0, 0, 0], [0, 495, 8, 0, 10, 487, 0, 0, 0, 0], [0, 498, 3, 0, 4, 495, 0, 0, 0, 0], [0, 543, 8, 0, 5, 444, 0, 0, 0, 0], [0, 420, 3, 0, 5, 572, 0, 0, 0, 0], [0, 679, 3, 0, 2, 316, 0, 0, 0, 0], [0, 903, 1, 0, 0, 96, 0, 0, 0, 0], [0, 919, 3, 0, 0, 78, 0, 0, 0, 0]]"
3,3,10,0.13978,0.1418,0.1418,"[[17, 848, 24, 0, 1, 106, 0, 0, 0, 4], [1, 773, 12, 0, 4, 207, 0, 0, 0, 3], [3, 444, 20, 0, 16, 515, 0, 0, 0, 2], [0, 348, 31, 0, 27, 591, 0, 0, 0, 3], [1, 314, 14, 0, 21, 650, 0, 0, 0, 0], [0, 367, 23, 0, 27, 583, 0, 0, 0, 0], [0, 229, 23, 0, 19, 729, 0, 0, 0, 0], [0, 508, 36, 0, 16, 434, 0, 1, 0, 5], [1, 872, 3, 0, 0, 121, 0, 0, 0, 3], [0, 856, 11, 0, 11, 119, 0, 0, 0, 3]]"
4,4,10,0.17176,0.1742,0.1742,"[[126, 679, 84, 0, 17, 62, 1, 3, 4, 24], [11, 675, 49, 0, 53, 152, 3, 6, 5, 46], [30, 309, 136, 0, 111, 387, 8, 6, 0, 13], [2, 233, 133, 0, 103, 482, 19, 11, 0, 17], [7, 199, 88, 0, 187, 479, 13, 10, 0, 17], [2, 286, 100, 0, 121, 454, 11, 13, 0, 13], [0, 121, 89, 0, 168, 591, 16, 8, 0, 7], [1, 320, 134, 0, 142, 285, 15, 40, 0, 63], [16, 806, 22, 0, 7, 93, 1, 1, 7, 47], [5, 705, 41, 0, 48, 79, 3, 17, 1, 101]]"
5,5,10,0.21168,0.2154,0.2154,"[[247, 537, 60, 0, 2, 47, 28, 15, 26, 38], [33, 628, 44, 0, 16, 113, 64, 21, 23, 58], [66, 262, 115, 0, 44, 199, 268, 26, 1, 19], [8, 223, 116, 0, 54, 354, 187, 35, 1, 22], [20, 167, 77, 0, 57, 208, 416, 29, 2, 24], [4, 274, 96, 0, 56, 344, 178, 32, 1, 15], [4, 97, 89, 0, 64, 257, 454, 26, 0, 9], [7, 282, 114, 0, 58, 160, 189, 100, 1, 89], [59, 710, 17, 0, 2, 76, 8, 8, 52, 68], [33, 589, 40, 0, 19, 50, 51, 46, 15, 157]]"
6,6,10,0.22888,0.2405,0.2405,"[[235, 473, 64, 0, 0, 33, 41, 23, 54, 77], [34, 571, 45, 0, 7, 96, 79, 32, 38, 98], [57, 222, 128, 0, 30, 132, 353, 38, 5, 35], [9, 168, 133, 0, 27, 280, 282, 58, 1, 42], [25, 123, 90, 0, 26, 105, 549, 42, 4, 36], [4, 226, 112, 0, 34, 300, 260, 43, 2, 19], [4, 60, 93, 0, 23, 139, 616, 44, 0, 21], [8, 201, 124, 0, 31, 120, 242, 143, 4, 127], [51, 601, 21, 0, 0, 67, 12, 14, 99, 135], [31, 441, 39, 0, 11, 38, 68, 59, 26, 287]]"
7,7,10,0.23808,0.2532,0.2532,"[[272, 401, 59, 0, 0, 36, 44, 33, 47, 108], [45, 540, 34, 0, 5, 91, 86, 47, 33, 119], [64, 180, 122, 0, 23, 135, 383, 53, 2, 38], [12, 138, 121, 0, 24, 269, 308, 85, 1, 42], [25, 99, 73, 0, 28, 103, 573, 51, 4, 44], [4, 184, 105, 0, 27, 299, 290, 64, 2, 25], [6, 42, 69, 0, 16, 119, 653, 73, 0, 22], [10, 149, 110, 0, 21, 121, 255, 187, 4, 143], [56, 547, 16, 0, 0, 71, 13, 24, 99, 174], [39, 370, 38, 0, 6, 35, 76, 76, 28, 332]]"
8,8,10,0.2414,0.2574,0.2574,"[[267, 416, 51, 0, 0, 27, 45, 40, 41, 113], [46, 549, 38, 0, 6, 86, 81, 42, 23, 129], [58, 179, 127, 0, 15, 126, 389, 62, 0, 44], [11, 126, 124, 0, 19, 269, 300, 98, 1, 52], [24, 97, 79, 0, 32, 87, 576, 57, 3, 45], [5, 178, 105, 0, 22, 294, 296, 71, 2, 27], [5, 39, 64, 0, 16, 115, 652, 87, 0, 22], [10, 140, 112, 2, 20, 109, 242, 212, 2, 151], [56, 559, 18, 0, 1, 62, 13, 25, 79, 187], [40, 360, 34, 0, 3, 35, 73, 72, 21, 362]]"
9,9,10,0.2509,0.2686,0.2686,"[[258, 411, 49, 0, 1, 38, 41, 44, 46, 112], [44, 545, 33, 0, 5, 90, 76, 49, 24, 134], [55, 162, 105, 0, 20, 148, 391, 74, 1, 44], [12, 101, 92, 0, 24, 303, 296, 117, 0, 55], [25, 74, 55, 0, 45, 110, 572, 72, 3, 44], [3, 139, 81, 0, 26, 346, 289, 91, 2, 23], [5, 32, 43, 0, 20, 132, 654, 93, 0, 21], [8, 118, 76, 1, 30, 132, 230, 262, 4, 139], [44, 526, 14, 0, 1, 81, 12, 25, 100, 197], [37, 336, 28, 0, 3, 48, 65, 84, 28, 371]]"
