,Round,Daisy,Epoch,Test Accuracy,Confusion Matrix
0,0,10,10,0.6107,"[[623, 21, 48, 30, 29, 12, 30, 18, 136, 53], [21, 706, 7, 18, 7, 7, 18, 5, 66, 145], [59, 11, 450, 78, 145, 59, 128, 38, 22, 10], [16, 18, 50, 423, 77, 171, 151, 43, 20, 31], [19, 7, 70, 77, 571, 30, 95, 109, 14, 8], [11, 11, 47, 259, 69, 440, 75, 67, 9, 12], [8, 9, 33, 68, 57, 17, 778, 10, 9, 11], [11, 5, 22, 73, 97, 71, 34, 650, 8, 29], [57, 42, 16, 25, 14, 5, 11, 7, 781, 42], [28, 110, 13, 30, 10, 9, 21, 17, 77, 685]]"
1,1,10,10,0.6081,"[[607, 27, 60, 29, 32, 10, 27, 18, 134, 56], [22, 708, 6, 20, 8, 6, 16, 5, 67, 142], [59, 12, 444, 81, 155, 53, 130, 35, 18, 13], [17, 20, 51, 456, 79, 146, 137, 42, 21, 31], [19, 7, 71, 79, 577, 30, 103, 95, 12, 7], [10, 9, 44, 290, 73, 403, 75, 71, 10, 15], [9, 10, 28, 79, 54, 15, 778, 9, 8, 10], [13, 5, 17, 76, 108, 66, 36, 641, 8, 30], [63, 41, 19, 24, 11, 5, 9, 7, 777, 44], [31, 121, 11, 32, 8, 5, 21, 14, 67, 690]]"
2,2,10,10,0.6106,"[[626, 24, 46, 26, 34, 12, 28, 17, 134, 53], [20, 713, 4, 19, 10, 7, 18, 6, 58, 145], [63, 11, 451, 78, 159, 56, 119, 35, 19, 9], [17, 20, 52, 429, 87, 157, 142, 43, 20, 33], [22, 5, 72, 70, 577, 33, 91, 109, 12, 9], [13, 9, 47, 262, 75, 425, 73, 73, 10, 13], [9, 10, 33, 76, 65, 15, 765, 10, 8, 9], [12, 6, 23, 73, 100, 64, 32, 653, 7, 30], [64, 41, 17, 22, 13, 5, 10, 7, 776, 45], [37, 113, 11, 31, 10, 8, 20, 18, 61, 691]]"
3,3,10,10,0.6075,"[[599, 28, 62, 33, 36, 13, 29, 21, 132, 47], [19, 716, 8, 19, 10, 10, 21, 8, 58, 131], [51, 9, 444, 80, 162, 63, 132, 35, 18, 6], [15, 20, 50, 427, 80, 180, 147, 40, 17, 24], [14, 4, 72, 75, 579, 39, 93, 109, 10, 5], [7, 7, 48, 250, 73, 452, 70, 76, 9, 8], [5, 10, 32, 74, 56, 15, 787, 9, 6, 6], [8, 6, 18, 77, 105, 73, 32, 655, 5, 21], [55, 48, 17, 30, 19, 6, 14, 9, 758, 44], [30, 119, 16, 41, 15, 9, 27, 24, 61, 658]]"
4,4,10,10,0.6129,"[[631, 22, 54, 29, 31, 10, 30, 17, 126, 50], [24, 721, 5, 18, 10, 7, 18, 5, 58, 134], [58, 10, 455, 77, 157, 56, 131, 30, 17, 9], [18, 22, 46, 429, 89, 164, 144, 42, 18, 28], [21, 6, 68, 73, 587, 34, 90, 99, 15, 7], [11, 9, 52, 259, 75, 431, 72, 70, 9, 12], [7, 13, 31, 74, 56, 19, 778, 8, 7, 7], [15, 5, 21, 74, 108, 63, 29, 649, 7, 29], [63, 43, 16, 24, 14, 6, 9, 7, 774, 44], [33, 119, 12, 36, 8, 9, 24, 20, 65, 674]]"
5,5,10,10,0.612,"[[644, 20, 49, 34, 33, 11, 26, 17, 111, 55], [26, 711, 6, 21, 10, 9, 15, 5, 50, 147], [63, 8, 449, 87, 156, 55, 118, 36, 18, 10], [17, 19, 49, 440, 85, 164, 134, 46, 19, 27], [22, 6, 72, 75, 583, 36, 76, 111, 12, 7], [9, 9, 44, 274, 74, 437, 57, 75, 11, 10], [8, 9, 28, 88, 68, 19, 749, 9, 9, 13], [12, 5, 19, 75, 102, 63, 26, 663, 7, 28], [79, 45, 18, 23, 12, 6, 10, 9, 751, 47], [38, 107, 11, 31, 9, 6, 20, 24, 61, 693]]"
6,6,10,10,0.6119,"[[628, 27, 46, 32, 34, 10, 27, 13, 127, 56], [21, 717, 5, 15, 9, 7, 18, 5, 58, 145], [66, 12, 441, 84, 156, 59, 131, 25, 17, 9], [18, 19, 50, 441, 76, 167, 145, 38, 17, 29], [24, 7, 72, 72, 582, 29, 106, 88, 11, 9], [12, 10, 42, 275, 67, 424, 79, 67, 12, 12], [8, 10, 32, 75, 58, 19, 778, 4, 6, 10], [15, 6, 19, 86, 108, 63, 33, 636, 6, 28], [59, 46, 17, 26, 13, 4, 9, 6, 771, 49], [33, 110, 11, 32, 9, 6, 22, 15, 61, 701]]"
7,7,10,10,0.612,"[[612, 26, 49, 34, 37, 10, 25, 17, 132, 58], [20, 723, 3, 21, 10, 6, 17, 6, 59, 135], [62, 9, 437, 93, 160, 53, 118, 36, 21, 11], [14, 20, 45, 459, 99, 148, 126, 43, 21, 25], [17, 5, 65, 75, 598, 28, 84, 105, 14, 9], [8, 10, 51, 275, 80, 414, 61, 80, 9, 12], [7, 10, 33, 83, 72, 18, 751, 8, 10, 8], [12, 5, 19, 76, 104, 60, 28, 659, 6, 31], [58, 43, 14, 25, 18, 4, 9, 6, 780, 43], [32, 111, 10, 38, 9, 6, 24, 17, 66, 687]]"
8,8,10,10,0.6179,"[[641, 29, 45, 29, 29, 10, 27, 15, 128, 47], [21, 735, 4, 13, 6, 10, 17, 6, 60, 128], [60, 14, 456, 82, 143, 56, 124, 29, 23, 13], [19, 22, 48, 445, 76, 154, 141, 39, 20, 36], [22, 7, 80, 72, 573, 28, 101, 94, 14, 9], [12, 11, 43, 263, 76, 441, 67, 63, 10, 14], [9, 12, 27, 71, 52, 22, 773, 7, 12, 15], [13, 5, 25, 76, 105, 64, 30, 639, 9, 34], [68, 43, 14, 21, 13, 4, 9, 6, 783, 39], [37, 115, 11, 28, 7, 8, 21, 15, 65, 693]]"
9,9,10,10,0.6155,"[[580, 25, 63, 31, 38, 10, 30, 16, 158, 49], [18, 705, 5, 15, 8, 9, 19, 6, 67, 148], [48, 10, 476, 73, 153, 55, 121, 31, 20, 13], [12, 16, 47, 439, 87, 158, 146, 42, 23, 30], [14, 6, 84, 70, 591, 30, 92, 90, 15, 8], [8, 8, 55, 248, 78, 439, 73, 70, 10, 11], [7, 7, 33, 77, 59, 16, 779, 5, 7, 10], [9, 6, 21, 69, 107, 66, 34, 653, 8, 27], [44, 38, 20, 26, 13, 3, 10, 7, 800, 39], [28, 108, 11, 31, 8, 9, 22, 19, 71, 693]]"
