,Round,Daisy,Epoch,Test Accuracy,Confusion Matrix
0,0,10,10,0.5785,"[[494, 25, 84, 31, 35, 4, 26, 31, 213, 57], [34, 658, 16, 21, 11, 6, 23, 4, 79, 148], [53, 5, 415, 106, 189, 63, 95, 29, 28, 17], [8, 11, 53, 499, 83, 137, 118, 44, 28, 19], [14, 5, 67, 64, 598, 26, 80, 118, 17, 11], [4, 10, 49, 259, 104, 400, 79, 67, 14, 14], [7, 8, 48, 80, 98, 24, 693, 16, 12, 14], [15, 4, 29, 89, 119, 64, 22, 630, 5, 23], [59, 39, 19, 33, 19, 3, 11, 6, 778, 33], [41, 129, 14, 45, 14, 6, 26, 35, 70, 620]]"
1,1,10,10,0.587,"[[566, 35, 81, 30, 41, 6, 24, 32, 138, 47], [32, 683, 16, 24, 13, 9, 26, 15, 46, 136], [58, 6, 414, 105, 184, 72, 101, 30, 16, 14], [13, 15, 51, 484, 78, 173, 119, 40, 14, 13], [16, 5, 62, 59, 598, 37, 78, 124, 11, 10], [5, 10, 45, 227, 98, 458, 77, 61, 7, 12], [6, 7, 42, 78, 100, 28, 706, 16, 6, 11], [14, 4, 29, 78, 116, 82, 23, 635, 3, 16], [87, 49, 26, 38, 24, 7, 14, 7, 714, 34], [48, 130, 18, 39, 17, 12, 32, 36, 56, 612]]"
2,2,10,10,0.5827,"[[542, 29, 90, 35, 33, 9, 31, 28, 162, 41], [30, 660, 22, 30, 18, 12, 27, 12, 62, 127], [46, 4, 464, 103, 145, 71, 109, 26, 21, 11], [11, 12, 62, 494, 63, 155, 134, 37, 20, 12], [14, 3, 82, 71, 568, 40, 92, 111, 12, 7], [9, 7, 55, 255, 77, 437, 86, 56, 9, 9], [3, 8, 52, 78, 84, 26, 719, 14, 7, 9], [16, 2, 38, 86, 112, 81, 29, 617, 2, 17], [76, 35, 28, 44, 18, 6, 19, 6, 741, 27], [43, 129, 23, 46, 16, 14, 40, 36, 68, 585]]"
3,3,10,10,0.5917,"[[546, 30, 76, 23, 32, 6, 22, 33, 173, 59], [30, 694, 12, 17, 13, 7, 21, 8, 53, 145], [49, 7, 430, 89, 183, 72, 98, 34, 23, 15], [13, 13, 49, 458, 76, 171, 118, 43, 30, 29], [13, 6, 63, 57, 589, 31, 83, 131, 16, 11], [6, 11, 48, 224, 92, 450, 69, 69, 14, 17], [6, 10, 47, 71, 94, 33, 697, 16, 12, 14], [16, 4, 31, 68, 111, 73, 21, 649, 4, 23], [64, 46, 21, 27, 14, 4, 8, 7, 775, 34], [42, 134, 16, 31, 11, 8, 29, 34, 66, 629]]"
4,4,10,10,0.5925,"[[542, 32, 83, 26, 36, 8, 28, 29, 154, 62], [24, 702, 16, 16, 8, 6, 28, 9, 47, 144], [46, 7, 453, 91, 169, 68, 103, 28, 21, 14], [10, 14, 56, 470, 78, 156, 126, 41, 24, 25], [12, 8, 71, 58, 588, 33, 91, 119, 9, 11], [4, 10, 56, 229, 89, 441, 81, 62, 10, 18], [8, 8, 47, 67, 94, 28, 715, 14, 8, 11], [13, 5, 36, 71, 114, 74, 24, 637, 5, 21], [79, 52, 22, 29, 24, 4, 13, 6, 727, 44], [37, 132, 18, 34, 12, 11, 27, 30, 49, 650]]"
5,5,10,10,0.5937,"[[575, 38, 73, 21, 37, 7, 25, 34, 136, 54], [21, 733, 13, 20, 10, 9, 24, 10, 42, 118], [54, 9, 427, 99, 164, 69, 108, 36, 20, 14], [12, 16, 54, 482, 64, 152, 128, 47, 23, 22], [17, 8, 68, 57, 572, 36, 90, 131, 11, 10], [5, 11, 50, 238, 85, 436, 85, 66, 10, 14], [6, 11, 43, 71, 90, 29, 714, 14, 10, 12], [12, 8, 34, 71, 108, 68, 27, 655, 2, 15], [88, 50, 21, 31, 17, 3, 13, 7, 732, 38], [38, 150, 17, 34, 9, 9, 34, 42, 56, 611]]"
6,6,10,10,0.5949,"[[565, 33, 67, 23, 27, 8, 22, 27, 164, 64], [25, 716, 10, 15, 10, 8, 20, 5, 46, 145], [57, 9, 430, 101, 153, 75, 98, 34, 26, 17], [12, 14, 55, 474, 69, 170, 110, 38, 28, 30], [18, 8, 62, 64, 575, 39, 90, 117, 15, 12], [6, 9, 53, 243, 78, 449, 68, 61, 14, 19], [8, 12, 43, 78, 84, 38, 698, 13, 12, 14], [17, 7, 31, 75, 109, 83, 21, 631, 3, 23], [71, 50, 17, 25, 12, 2, 10, 7, 768, 38], [39, 141, 14, 34, 7, 8, 27, 26, 61, 643]]"
7,7,10,10,0.5904,"[[551, 27, 67, 28, 33, 7, 22, 34, 164, 67], [24, 643, 12, 19, 8, 8, 19, 9, 55, 203], [50, 8, 401, 108, 179, 70, 99, 44, 24, 17], [11, 12, 47, 506, 72, 148, 105, 46, 27, 26], [17, 6, 63, 68, 568, 37, 86, 131, 12, 12], [4, 9, 43, 253, 82, 437, 66, 75, 13, 18], [9, 5, 35, 87, 95, 31, 688, 18, 11, 21], [15, 4, 27, 83, 98, 67, 17, 661, 4, 24], [72, 39, 18, 31, 16, 6, 9, 6, 756, 47], [34, 92, 15, 39, 7, 10, 21, 36, 53, 693]]"
8,8,10,10,0.5936,"[[580, 42, 68, 20, 31, 8, 22, 27, 148, 54], [27, 718, 11, 16, 10, 6, 16, 8, 54, 134], [57, 12, 430, 86, 164, 76, 101, 34, 24, 16], [15, 16, 58, 440, 66, 195, 114, 41, 28, 27], [21, 9, 62, 62, 565, 45, 90, 122, 14, 10], [7, 10, 54, 203, 77, 490, 63, 61, 17, 18], [11, 13, 46, 69, 84, 40, 695, 16, 14, 12], [23, 5, 35, 70, 102, 78, 20, 641, 5, 21], [85, 50, 16, 24, 12, 3, 11, 7, 758, 34], [44, 150, 15, 26, 10, 11, 27, 29, 69, 619]]"
9,9,10,10,0.5995,"[[575, 38, 71, 22, 35, 7, 27, 22, 144, 59], [27, 717, 14, 16, 8, 5, 23, 11, 48, 131], [55, 10, 463, 92, 147, 60, 105, 30, 22, 16], [16, 13, 61, 469, 71, 136, 137, 44, 24, 29], [20, 9, 77, 56, 580, 31, 88, 116, 11, 12], [5, 10, 62, 220, 86, 431, 87, 69, 12, 18], [8, 9, 54, 68, 83, 25, 715, 13, 9, 16], [15, 4, 39, 77, 110, 62, 24, 645, 4, 20], [80, 49, 19, 26, 15, 3, 15, 6, 750, 37], [39, 137, 15, 29, 10, 10, 28, 28, 54, 650]]"
10,10,10,10,0.6025,"[[607, 39, 63, 20, 31, 7, 25, 28, 127, 53], [24, 735, 11, 13, 7, 4, 15, 7, 46, 138], [62, 9, 459, 89, 147, 64, 98, 33, 21, 18], [15, 15, 63, 458, 74, 156, 120, 45, 24, 30], [20, 9, 69, 54, 584, 31, 89, 121, 11, 12], [7, 8, 64, 213, 86, 448, 68, 70, 17, 19], [10, 12, 61, 68, 85, 28, 694, 16, 11, 15], [18, 6, 35, 69, 108, 68, 22, 649, 3, 22], [94, 48, 20, 28, 15, 2, 15, 7, 733, 38], [43, 140, 12, 26, 8, 10, 27, 26, 50, 658]]"
11,11,10,10,0.5953,"[[544, 34, 76, 26, 32, 11, 27, 29, 158, 63], [24, 701, 13, 16, 8, 10, 23, 9, 45, 151], [54, 6, 426, 93, 171, 78, 102, 31, 24, 15], [10, 16, 55, 483, 72, 168, 109, 42, 20, 25], [16, 6, 64, 65, 585, 37, 87, 117, 12, 11], [5, 9, 59, 230, 85, 456, 62, 63, 12, 19], [9, 9, 43, 76, 95, 32, 699, 14, 11, 12], [15, 4, 35, 78, 102, 75, 21, 645, 4, 21], [69, 48, 19, 31, 19, 4, 13, 7, 750, 40], [40, 124, 15, 34, 10, 10, 26, 26, 51, 664]]"
12,12,10,10,0.5971,"[[541, 34, 77, 24, 32, 7, 25, 24, 168, 68], [24, 711, 14, 17, 10, 8, 22, 5, 47, 142], [50, 8, 451, 102, 143, 63, 108, 34, 27, 14], [13, 15, 60, 486, 66, 144, 127, 43, 23, 23], [13, 8, 72, 59, 559, 37, 105, 121, 13, 13], [4, 9, 60, 252, 77, 422, 74, 69, 15, 18], [6, 9, 46, 77, 73, 29, 727, 15, 9, 9], [16, 4, 35, 78, 96, 73, 26, 646, 4, 22], [57, 44, 23, 27, 14, 5, 15, 6, 769, 40], [30, 129, 19, 34, 8, 9, 28, 28, 56, 659]]"
13,13,10,10,0.5995,"[[605, 39, 67, 17, 34, 7, 22, 20, 126, 63], [25, 730, 10, 13, 8, 6, 18, 4, 43, 143], [63, 9, 463, 104, 147, 55, 88, 28, 24, 19], [16, 15, 57, 494, 75, 136, 114, 43, 23, 27], [22, 10, 80, 60, 577, 28, 90, 109, 12, 12], [8, 7, 64, 257, 87, 412, 69, 65, 13, 18], [9, 13, 49, 86, 83, 22, 700, 14, 11, 13], [22, 6, 35, 81, 122, 60, 20, 626, 3, 25], [91, 52, 22, 28, 18, 2, 14, 6, 726, 41], [46, 140, 16, 31, 7, 8, 21, 23, 46, 662]]"
14,14,10,10,0.6018,"[[596, 38, 69, 16, 34, 6, 26, 19, 133, 63], [25, 736, 12, 11, 6, 7, 16, 4, 43, 140], [59, 10, 447, 104, 153, 59, 95, 29, 26, 18], [16, 11, 52, 495, 77, 144, 110, 42, 26, 27], [24, 9, 70, 62, 585, 33, 86, 106, 13, 12], [9, 10, 57, 245, 85, 436, 66, 60, 13, 19], [9, 13, 46, 81, 86, 26, 701, 13, 12, 13], [18, 7, 36, 81, 122, 68, 21, 619, 2, 26], [83, 48, 20, 31, 16, 2, 14, 7, 739, 40], [44, 135, 14, 27, 11, 10, 23, 23, 49, 664]]"
