,Round,Epoch,Train Accuracy,Test Accuracy,F1,Confusion Matrix
0,0,20,0.1,0.1,0.1,"[[0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0]]"
1,1,20,0.21682,0.2279,0.2279,"[[14, 0, 12, 532, 75, 0, 103, 11, 250, 3], [0, 0, 0, 591, 13, 0, 22, 26, 294, 54], [1, 0, 61, 550, 244, 0, 98, 36, 10, 0], [0, 0, 14, 811, 68, 0, 91, 10, 5, 1], [1, 0, 9, 397, 387, 0, 165, 29, 12, 0], [0, 0, 13, 803, 114, 0, 42, 25, 3, 0], [0, 0, 4, 450, 154, 0, 382, 9, 1, 0], [1, 0, 9, 533, 201, 0, 36, 209, 10, 1], [2, 0, 3, 477, 45, 0, 73, 2, 395, 3], [1, 0, 2, 678, 42, 0, 36, 25, 196, 20]]"
2,2,20,0.34152,0.376,0.376,"[[165, 7, 213, 130, 92, 0, 16, 28, 335, 14], [9, 279, 14, 155, 12, 1, 14, 24, 309, 183], [14, 4, 342, 262, 243, 9, 40, 44, 33, 9], [2, 3, 66, 684, 85, 21, 75, 31, 26, 7], [8, 0, 84, 255, 499, 1, 36, 68, 41, 8], [1, 2, 97, 620, 108, 66, 32, 57, 8, 9], [0, 2, 30, 361, 227, 0, 345, 14, 15, 6], [1, 4, 50, 331, 114, 7, 15, 450, 15, 13], [26, 20, 74, 107, 60, 1, 22, 5, 666, 19], [9, 74, 38, 217, 40, 4, 27, 59, 268, 264]]"
3,3,20,0.4281,0.4606,0.4606,"[[216, 25, 104, 99, 91, 1, 33, 37, 368, 26], [3, 487, 7, 71, 11, 1, 21, 17, 168, 214], [23, 8, 348, 224, 185, 13, 113, 47, 30, 9], [4, 8, 52, 656, 65, 22, 111, 45, 22, 15], [10, 3, 59, 200, 492, 5, 97, 94, 28, 12], [4, 5, 70, 591, 91, 77, 65, 75, 8, 14], [0, 3, 21, 219, 116, 1, 606, 14, 11, 9], [3, 7, 26, 219, 117, 7, 25, 564, 3, 29], [25, 50, 26, 71, 47, 0, 30, 7, 719, 25], [8, 121, 15, 111, 29, 2, 32, 72, 169, 441]]"
4,4,20,0.48908,0.5171,0.5171,"[[362, 38, 76, 58, 56, 1, 33, 26, 292, 58], [5, 648, 8, 38, 2, 0, 18, 13, 90, 178], [32, 20, 410, 166, 154, 20, 117, 42, 25, 14], [7, 22, 61, 543, 53, 57, 156, 51, 20, 30], [16, 9, 82, 142, 488, 5, 112, 100, 27, 19], [5, 12, 71, 469, 76, 169, 81, 78, 14, 25], [2, 7, 39, 135, 95, 2, 687, 14, 7, 12], [4, 12, 24, 161, 103, 16, 31, 604, 4, 41], [51, 74, 24, 42, 27, 2, 20, 9, 705, 46], [7, 196, 8, 59, 18, 1, 26, 45, 85, 555]]"
5,5,20,0.49568,0.5208,0.5208,"[[348, 27, 120, 46, 62, 2, 41, 15, 311, 28], [9, 670, 11, 38, 11, 1, 34, 11, 126, 89], [27, 13, 542, 132, 112, 7, 109, 24, 26, 8], [11, 10, 98, 524, 65, 36, 184, 37, 21, 14], [16, 11, 159, 107, 460, 3, 141, 67, 25, 11], [7, 13, 100, 452, 87, 167, 96, 48, 17, 13], [3, 4, 60, 89, 84, 2, 733, 11, 6, 8], [5, 10, 57, 170, 121, 11, 39, 558, 9, 20], [45, 42, 30, 30, 25, 1, 27, 4, 775, 21], [11, 232, 15, 72, 22, 1, 35, 33, 148, 431]]"
6,6,20,0.53004,0.5524,0.5524,"[[548, 55, 58, 39, 58, 3, 36, 23, 134, 46], [19, 775, 5, 24, 8, 0, 21, 12, 51, 85], [54, 19, 442, 127, 141, 17, 139, 31, 18, 12], [15, 23, 50, 520, 83, 42, 188, 43, 14, 22], [25, 14, 59, 104, 527, 9, 153, 86, 16, 7], [11, 18, 48, 434, 102, 197, 104, 58, 11, 17], [3, 10, 31, 83, 76, 4, 768, 12, 6, 7], [10, 18, 26, 137, 115, 18, 41, 610, 4, 21], [130, 75, 18, 35, 30, 1, 24, 5, 648, 34], [24, 285, 9, 49, 21, 1, 31, 27, 64, 489]]"
7,7,20,0.53138,0.5582,0.5582,"[[434, 50, 96, 49, 61, 3, 32, 34, 207, 34], [18, 790, 8, 20, 8, 1, 17, 11, 68, 59], [34, 13, 536, 124, 105, 8, 111, 37, 23, 9], [11, 16, 89, 534, 79, 31, 145, 53, 20, 22], [13, 8, 108, 106, 499, 6, 124, 111, 22, 3], [7, 18, 88, 404, 89, 196, 98, 72, 14, 14], [4, 7, 57, 96, 80, 4, 726, 14, 7, 5], [6, 13, 50, 137, 75, 20, 33, 652, 3, 11], [51, 54, 23, 31, 23, 2, 20, 8, 758, 30], [19, 288, 13, 51, 13, 3, 23, 44, 89, 457]]"
8,8,20,0.54072,0.564,0.564,"[[499, 56, 86, 46, 72, 12, 30, 21, 153, 25], [21, 836, 10, 18, 5, 4, 23, 9, 44, 30], [35, 17, 517, 96, 117, 47, 128, 21, 16, 6], [13, 20, 67, 459, 87, 110, 180, 38, 12, 14], [16, 10, 85, 80, 542, 30, 138, 81, 15, 3], [8, 16, 64, 270, 110, 357, 106, 49, 9, 11], [5, 6, 49, 64, 71, 20, 773, 7, 3, 2], [7, 13, 43, 104, 116, 73, 34, 596, 2, 12], [82, 81, 21, 29, 31, 8, 26, 6, 692, 24], [24, 380, 17, 58, 20, 6, 32, 35, 59, 369]]"
9,9,20,0.55752,0.5798,0.5798,"[[476, 57, 89, 42, 68, 5, 28, 18, 177, 40], [13, 817, 5, 27, 5, 0, 17, 8, 47, 61], [37, 16, 533, 120, 105, 18, 117, 22, 23, 9], [14, 22, 75, 544, 75, 55, 144, 34, 17, 20], [14, 10, 101, 109, 526, 10, 122, 89, 14, 5], [10, 20, 78, 354, 93, 264, 99, 52, 13, 17], [5, 7, 50, 82, 67, 11, 764, 7, 5, 2], [6, 11, 43, 128, 87, 38, 37, 634, 2, 14], [70, 69, 21, 24, 26, 3, 22, 5, 727, 33], [22, 274, 14, 44, 15, 2, 20, 30, 66, 513]]"
